QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20202,04220854,25,0,1,3250,D,325,D,,A,975,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20202,04220864,35,0,1,1950,D,650,D,650,D,650,D,90,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20202,04220874,22,0,1,1950,D,650,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04220884,59,0,1,1950,D,0,D,130,D,520,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20202,04220914,32,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20202,04220974,48,0,1,650,D,130,D,,A,130,D,0,D,,A,,A,520,D,120,D,,A,,A,,A,,A
20202,04221004,39,0,1,5200,D,1625,D,,A,325,D,0,D,,A,75,D,3575,D,0,D,,A,,A,130,D,10,D
20202,04221014,28,0,1,1950,D,390,D,,A,390,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04221034,42,0,1,1950,D,390,D,650,D,325,D,0,D,,A,225,D,1560,D,0,D,,A,,A,,A,,A
20202,04221054,36,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,240,D,,A,,A,,A,,A
20202,04221074,47,0,1,520,D,65,D,,A,325,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20202,04221094,53,0,1,1820,D,0,D,130,D,1170,D,15,D,,A,,A,1820,D,180,D,20,D,260,D,,A,,A
20202,04221114,32,0,1,1950,D,195,D,520,D,130,D,0,D,,A,20,D,1755,D,60,D,,A,,A,,A,,A
20202,04221174,19,0,1,1950,D,260,D,,A,0,D,0,D,,A,,A,1690,D,60,D,200,D,2600,D,,A,,A
20202,04221184,29,0,1,975,D,130,D,,A,910,D,0,D,,A,,A,845,D,24,D,,A,,A,,A,,A
20202,04221194,36,0,1,650,D,390,D,,A,195,D,30,D,,A,,A,260,D,30,D,,A,,A,,A,,A
20202,04221204,35,0,1,1300,D,260,D,,A,650,D,300,D,,A,,A,1040,D,240,D,,A,,A,,A,,A
20202,04221254,23,0,1,520,D,195,D,,A,0,D,0,D,,A,,A,325,D,30,D,10,D,130,D,,A,,A
20202,04221264,35,0,1,1495,D,650,D,,A,130,D,0,D,488,D,,A,845,D,0,D,,A,,A,,A,,A
20202,04221304,46,0,1,1950,D,390,D,,A,520,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04221324,24,0,1,2600,D,390,D,,A,520,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20202,04221344,20,0,1,780,D,130,D,,A,260,D,0,D,,A,,A,650,D,0,D,40,D,520,D,,A,,A
20202,04221354,80,0,1,1950,D,390,D,,A,780,D,15,D,,A,,A,1560,D,30,D,,A,,A,,A,,A
20202,04221374,49,0,1,1950,D,455,D,,A,0,D,0,D,,A,,A,1495,D,600,D,,A,,A,,A,,A
20202,04221384,65,0,1,1300,D,780,D,156,D,325,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04221394,57,0,1,975,D,455,D,,A,390,D,150,D,,A,,A,520,D,300,D,,A,,A,,A,,A
20202,04221434,50,0,1,1105,D,260,D,,A,0,D,0,D,,A,,A,845,D,90,D,17,D,221,D,,A,,A
20202,04221454,19,0,1,1950,D,0,D,,A,1300,D,125,F,,A,,A,1950,D,300,D,,A,,A,,A,,A
20202,04221464,29,0,1,2600,D,260,D,,A,1300,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20202,04221474,33,0,1,650,D,260,D,,A,390,D,0,D,,A,,A,390,D,0,D,42,D,546,D,,A,,A
20202,04221504,27,0,1,780,D,260,D,,A,325,D,0,D,,A,,A,520,D,0,D,50,D,650,D,,A,,A
20202,04221524,32,0,1,715,D,195,D,,A,390,D,0,D,,A,,A,520,D,90,D,,A,,A,,A,,A
20202,04221544,34,0,1,1040,D,130,D,,A,260,D,0,D,,A,,A,910,D,30,D,,A,,A,,A,,A
20202,04221564,23,0,1,1560,D,325,D,,A,52,D,0,D,,A,,A,1235,D,21,D,,A,,A,,A,,A
20202,04221574,32,0,1,1950,D,195,D,,A,260,D,180,D,,A,,A,1755,D,150,D,,A,,A,,A,,A
20202,04221664,52,0,1,780,D,260,D,65,D,650,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04221674,25,0,1,1300,D,130,D,,A,1690,D,270,D,,A,,A,1170,D,150,D,,A,,A,,A,,A
20202,04221684,26,0,1,2080,D,455,D,,A,0,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20202,04221744,13,0,1,1560,D,260,D,,A,65,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04221754,26,0,1,1950,D,0,D,,A,1040,D,60,D,323,F,,A,1950,D,0,D,,C,459,F,,A,,A
20202,04221764,43,0,1,1495,D,195,D,,A,780,D,90,D,,A,,A,1300,D,300,D,30,D,390,D,,A,,A
20202,04221774,20,0,1,455,D,0,D,,A,0,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20202,04221784,31,0,1,2600,D,520,D,,A,650,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20202,04221794,17,0,1,650,D,195,D,,A,195,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20202,04221824,31,0,1,1300,D,325,D,,A,1950,D,450,D,,A,,A,975,D,450,D,,A,,A,,A,,A
20202,04221844,51,0,1,3900,D,780,D,,A,1625,D,0,D,,A,,A,3120,D,0,D,,A,,A,,A,,A
20202,04221854,20,0,1,650,D,260,D,260,D,195,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20202,04221964,38,0,1,2600,D,650,D,,A,780,D,60,D,,A,,A,1950,D,30,D,,A,,A,,A,,A
20202,04221974,71,0,1,2210,D,612,F,,A,1950,D,0,D,,A,120,D,2635,F,299,F,,A,,A,,A,,A
20202,04222014,62,0,1,1105,D,65,D,,A,1053,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20202,04222054,17,0,1,2600,D,650,D,,A,520,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20202,04222064,22,0,1,1950,D,390,D,,A,650,D,150,D,65,D,,A,1560,D,90,D,60,D,780,D,,A,,A
20202,04222084,31,0,1,2340,D,195,D,260,D,573,F,150,F,,A,,A,2145,D,173,F,,A,,A,,A,,A
20202,04222134,73,0,1,4550,D,1300,D,,A,2600,D,450,D,650,D,,A,3250,D,360,D,,A,,A,,A,,A
20202,04222144,27,0,1,6500,D,975,D,,A,2600,D,0,D,,A,,A,5525,D,0,D,,A,,A,,A,,A
20202,04222154,43,0,1,3120,D,520,D,,A,1170,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20202,04222184,21,0,1,845,D,130,D,,A,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20202,04222204,23,0,1,3250,D,650,D,,A,260,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20202,04222214,43,0,1,1300,D,325,D,520,D,195,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20202,04222304,28,0,1,1950,D,550,F,,A,736,F,0,D,,A,,A,2125,F,0,D,,A,,A,,A,,A
20202,04222314,27,0,1,1560,D,195,D,,A,130,D,0,D,,A,,A,1365,D,0,D,5,D,65,D,,A,,A
20202,04222344,33,0,1,2795,D,520,D,,A,910,D,0,D,,A,,A,2275,D,60,D,,A,,A,,A,,A
20202,04222364,34,0,1,481,D,156,D,,A,260,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20202,04222414,10,0,1,1300,D,195,D,,A,390,D,0,D,,A,,A,1105,D,120,D,20,D,260,D,,A,,A
20202,04222424,41,0,1,1950,D,390,D,,A,130,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04222444,16,0,1,715,D,65,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20202,04222464,30,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20202,04222484,51,0,1,3900,D,1300,D,,A,650,D,90,D,,A,,A,2600,D,180,D,,A,,A,,A,,A
20202,04222524,31,0,1,1560,D,455,D,,A,520,D,120,D,,A,,A,1105,D,60,D,,A,,A,390,D,30,D
20202,04222554,31,0,1,2860,D,1300,D,780,D,780,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04222634,17,0,1,1300,D,130,D,,A,260,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20202,04222694,49,0,1,1625,D,520,D,780,D,2600,D,150,D,,A,,A,1105,D,450,D,,A,,A,,A,,A
20202,04222724,47,0,1,2925,D,520,D,,A,975,D,0,D,,A,275,D,2405,D,0,D,,A,,A,,A,,A
20202,04222744,29,0,1,1300,D,260,D,,A,390,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20202,04222764,29,0,1,650,D,325,D,,A,325,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20202,04222804,33,0,1,3900,D,975,D,,A,1040,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20202,04222834,22,0,1,1300,D,260,D,,A,325,D,450,D,,A,,A,1040,D,150,D,15,D,195,D,,A,,A
20202,04222844,48,0,1,611,D,65,D,65,D,506,F,0,D,,A,,A,546,D,0,D,,A,,A,,A,,A
20202,04222924,34,0,1,2600,D,260,D,,A,650,D,0,D,,A,,A,2340,D,150,D,80,D,1040,D,,A,,A
20202,04222974,45,0,1,3250,D,260,D,,A,910,D,0,D,,A,80,D,2990,D,0,D,,A,,A,,A,,A
20202,04222984,38,0,1,780,D,130,D,,A,650,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20202,04222994,34,0,1,1950,D,650,D,,A,650,D,0,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20202,04223004,15,0,1,975,D,65,D,,A,1300,D,300,D,,A,,A,910,D,135,D,,A,,A,,A,,A
20202,04223034,19,0,1,2600,D,1300,D,,A,975,D,300,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20202,04223044,43,0,1,1718,F,,A,,A,0,D,0,D,,A,,A,1368,F,9,D,,A,,A,,A,,A
20202,04223054,24,0,1,1300,D,520,D,,A,195,D,0,D,,A,,A,780,D,0,D,,A,,A,910,D,70,D
20202,04223104,17,0,1,455,D,195,D,260,D,260,D,0,D,,A,,A,260,D,60,D,,A,,A,,A,,A
20202,04223124,35,0,1,1300,D,130,D,,A,520,D,0,D,,A,320,D,1170,D,600,D,,A,,A,,A,,A
20202,04223134,43,0,1,3575,D,585,D,,A,1872,D,0,D,,A,,A,2990,D,234,D,,A,,A,,A,,A
20202,04223154,41,0,1,2600,D,195,D,,A,1300,D,60,D,,A,,A,2405,D,300,D,,A,,A,,A,,A
20202,04223174,30,0,1,1950,D,390,D,,A,0,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20202,04223204,36,0,1,1950,D,390,D,,A,736,F,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04223254,42,0,1,975,D,390,D,,A,650,D,150,D,,A,,A,585,D,300,D,70,D,910,D,,A,,A
20202,04223264,42,0,1,1950,D,130,D,,A,1170,D,90,D,,A,,A,1820,D,192,D,,A,,A,,A,,A
20202,04223274,19,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20202,04223314,37,0,1,1950,D,195,D,104,D,325,D,0,D,,A,,A,1755,D,36,D,,A,,A,,A,,A
20202,04223324,21,0,1,3250,D,455,D,,A,780,D,0,D,,A,,A,2795,D,0,D,,A,,A,,A,,A
20202,04223344,52,0,1,650,D,65,D,104,D,520,D,45,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20202,04223404,18,0,1,2444,D,429,D,,A,260,D,0,D,,A,,A,2015,D,150,D,,A,,A,,A,,A
20202,04223474,56,0,1,3250,D,780,D,,A,1300,D,0,D,,A,,A,2470,D,90,D,,A,,A,,A,,A
20202,04223514,39,0,1,1950,D,390,D,,A,1300,D,300,D,,A,,A,1560,D,300,D,,A,,A,,A,,A
20202,04223524,63,0,1,2470,D,65,D,0,D,2470,D,0,D,,A,,A,2405,D,780,D,,A,,A,,A,,A
20202,04223554,40,0,1,2600,D,260,D,,A,650,D,150,D,281,D,,A,2340,D,150,D,,A,,A,,A,,A
20202,04223564,31,0,1,1950,D,650,D,,A,520,D,18,D,,A,,A,1300,D,900,D,,A,,A,,A,,A
20202,04223624,34,0,1,1300,D,130,D,650,D,390,D,0,D,,A,,A,1170,D,75,D,,A,,A,,A,,A
20202,04223654,41,0,1,3900,D,780,D,,A,0,D,125,F,,A,,A,3120,D,208,F,,A,,A,,A,,A
20202,04223674,30,0,1,1950,D,390,D,1300,D,0,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04223704,64,0,1,1625,D,325,D,,A,520,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04223734,48,0,1,1950,D,520,D,,A,650,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20202,04223774,19,0,1,1950,D,390,D,325,D,130,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20202,04223804,40,0,1,2600,D,520,D,325,D,910,D,300,D,,A,100,D,2080,D,150,D,80,D,1040,D,,A,,A
20202,04223824,51,0,1,650,D,195,D,,A,650,D,90,D,,A,,A,455,D,120,D,,A,,A,,A,,A
20202,04223834,34,0,1,2600,D,780,D,,A,260,D,0,D,,A,,A,1820,D,60,D,,A,,A,,A,,A
20202,04223844,43,0,1,2860,D,260,D,,A,845,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20202,04223864,34,0,1,845,D,260,D,845,D,390,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20202,04223894,56,0,1,1300,D,390,D,260,D,260,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20202,04223904,12,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20202,04223914,23,0,1,3250,D,650,D,,A,0,D,125,F,,A,,A,2600,D,180,F,,A,,A,,A,,A
20202,04224004,50,0,1,585,D,65,D,195,D,130,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04224034,58,0,1,1950,D,975,D,,A,2080,D,0,D,,A,80,D,975,D,0,D,,A,,A,,A,,A
20202,04224044,31,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,300,D,,A,,A,,A,,A
20202,04224074,15,0,1,3900,D,390,D,,A,0,D,0,D,,A,,A,3510,D,300,D,,A,,A,,A,,A
20202,04224084,77,0,1,1300,D,325,D,,A,975,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20202,04224104,28,0,1,260,D,65,D,104,D,0,D,0,D,,A,,A,195,D,75,D,,A,,A,,A,,A
20202,04224114,33,0,1,2600,D,650,D,,A,260,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20202,04224124,23,0,1,2600,D,910,D,,A,0,D,0,D,,A,,A,1690,D,180,D,,A,,A,,A,,A
20202,04224194,29,0,1,780,D,260,D,,A,260,D,0,D,,A,200,D,520,D,0,D,,A,,A,,A,,A
20202,04224204,68,0,1,2600,D,520,D,,A,650,D,0,D,,A,,A,2080,D,240,D,,A,,A,,A,,A
20202,04224214,29,0,1,325,D,65,D,,A,650,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20202,04224224,27,0,1,1235,D,325,D,,A,0,D,0,D,,A,,A,910,D,135,D,60,D,780,D,,A,,A
20202,04224264,17,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20202,04224314,33,0,1,455,D,65,D,,A,91,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20202,04224344,16,0,1,1300,D,260,D,,A,65,D,0,D,15,D,,A,1040,D,0,D,,A,,A,,A,,A
20202,04224364,17,0,1,1560,D,195,D,,A,0,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20202,04224424,33,0,1,1300,D,650,D,,A,585,D,0,D,,A,,A,650,D,300,D,,A,,A,,A,,A
20202,04224434,25,0,1,1430,D,650,D,,A,390,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20202,04224464,18,0,1,975,D,156,D,,A,0,D,0,D,,A,,A,819,D,0,D,,A,,A,,A,,A
20202,04224484,40,0,1,2041,D,327,F,,A,169,D,0,D,,A,,A,1231,F,0,D,,A,,A,,A,,A
20202,04224554,23,0,1,325,D,130,D,,A,260,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20202,04224564,15,0,1,1560,D,260,D,390,D,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04224614,42,0,1,1300,D,325,D,,A,650,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20202,04224624,15,0,1,1560,D,130,D,,A,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20202,04224664,35,0,1,1040,D,195,D,195,D,325,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20202,04224744,26,0,1,1170,D,390,D,,A,390,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20202,04224754,13,0,1,351,D,0,D,,A,104,D,0,D,,A,,A,351,D,0,D,,A,,A,,A,,A
20202,04224794,15,0,1,520,D,130,D,,A,0,D,0,D,,A,,A,390,D,90,D,,A,,A,,A,,A
20202,04224834,37,0,1,650,D,130,D,,A,325,D,0,D,,A,,A,520,D,18,D,,A,,A,,A,,A
20202,04224864,22,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20202,04224914,38,0,1,975,D,0,D,,A,975,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20202,04224924,27,0,1,1170,D,390,D,195,D,130,D,0,D,,A,180,D,780,D,0,D,,A,,A,,A,,A
20202,04224934,48,0,1,1625,D,130,D,,A,130,D,0,D,,A,,A,1495,D,30,D,,A,,A,,A,,A
20202,04224954,70,0,1,1300,D,325,D,195,D,390,D,75,D,,A,,A,975,D,120,D,,A,,A,,A,,A
20202,04224984,76,0,1,1950,D,260,D,,A,520,D,24,D,,A,,A,1690,D,30,D,,A,,A,,A,,A
20202,04225014,29,0,1,975,D,260,D,,A,650,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20202,04225054,81,0,1,1495,D,260,D,,A,260,D,60,D,,A,,A,1235,D,150,D,,A,,A,,A,,A
20202,04225064,38,0,1,1300,D,130,D,325,D,325,D,0,D,,A,,A,1170,D,150,D,,A,,A,,A,,A
20202,04225074,24,0,1,975,D,195,D,325,D,780,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20202,04225094,39,0,1,975,D,0,D,,A,390,D,0,D,,A,,A,975,D,0,D,45,D,585,D,,A,,A
20202,04225114,81,0,1,5187,D,1703,D,,A,403,D,33,D,,A,,A,3484,D,561,D,,A,,A,,A,,A
20202,04225124,15,0,1,390,D,0,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20202,04225144,14,0,1,1040,D,130,D,,A,130,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20202,04225164,37,0,1,1300,D,260,D,,A,260,D,0,D,,A,,A,1040,D,390,D,,A,,A,,A,,A
20202,04225194,31,0,1,390,D,130,D,1170,D,65,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20202,04225204,32,0,1,390,D,130,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20202,04225214,18,0,1,1950,D,650,D,520,D,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04225324,32,0,1,910,D,130,D,,A,130,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20202,04225394,28,0,1,1300,D,1170,D,390,D,780,D,180,D,,A,,A,130,D,180,D,,A,,A,,A,,A
20202,04225444,44,0,1,1950,D,1651,D,,A,0,D,0,D,,A,,A,299,D,480,D,,A,,A,,A,,A
20202,04225504,18,0,1,1560,D,260,D,,A,520,D,0,D,,A,,A,1300,D,75,D,,A,,A,,A,,A
20202,04225524,22,0,1,2600,D,455,D,,A,260,D,0,D,,A,,A,2145,D,45,D,,A,,A,,A,,A
20202,04225574,48,0,1,1950,D,390,D,1040,D,1560,D,75,D,,A,,A,1560,D,90,D,,A,,A,,A,,A
20202,04225604,20,0,1,1950,D,390,D,,A,0,D,0,D,,A,,A,1560,D,300,D,70,D,910,D,,A,,A
20202,04225624,21,0,1,3900,D,130,D,,A,1950,D,0,D,,A,,A,3770,D,0,D,,A,,A,,A,,A
20202,04225654,20,0,1,260,D,65,D,,A,0,D,0,D,,A,,A,195,D,0,D,20,D,260,D,,A,,A
20202,04225704,26,0,1,390,D,130,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20202,04225744,54,0,1,1625,D,325,D,260,D,390,D,0,D,,A,,A,1300,D,120,D,,A,,A,,A,,A
20202,04225774,24,0,1,1040,D,130,D,169,D,650,D,0,D,,A,,A,910,D,300,D,,A,,A,,A,,A
20202,04225804,54,0,1,3250,D,650,D,,A,650,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20202,04225844,24,0,1,260,D,130,D,,A,0,D,0,D,,A,,A,130,D,0,D,,A,,A,,A,,A
20202,04225874,28,0,1,1950,D,130,D,,A,0,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20202,04225924,14,0,1,650,D,325,D,,A,0,D,0,D,,A,,A,325,D,150,D,,A,,A,,A,,A
20202,04225934,25,0,1,1300,D,260,D,,A,650,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20202,04226004,12,0,1,390,D,39,D,,A,0,D,0,D,,A,,A,351,D,300,D,,A,,A,,A,,A
20202,04226024,52,0,1,3900,D,1300,D,,A,780,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20202,04226034,10,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,40,D,520,D,,A,,A
20202,04226054,44,0,1,1950,D,975,D,130,D,390,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20202,04226064,12,0,1,1950,D,520,D,,A,780,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20202,04226074,25,0,1,1300,D,390,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20202,04226104,44,0,1,780,D,260,D,780,D,195,D,0,D,,A,,A,520,D,60,D,,A,,A,,A,,A
20202,04226144,32,0,1,3900,D,975,D,,A,260,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20202,04226164,32,0,1,1300,D,0,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20202,04226214,56,0,1,1950,D,455,D,,A,650,D,0,D,,A,,A,1495,D,90,D,4,D,52,D,,A,,A
20202,04226224,30,0,1,650,D,130,D,,A,65,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04226234,17,0,1,1300,D,650,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20202,04226254,9,0,1,260,D,104,D,,A,0,D,0,D,,A,,A,156,D,0,D,,A,,A,,A,,A
20202,04226284,31,0,1,975,D,260,D,,A,1300,D,0,D,,A,,A,715,D,120,D,,A,,A,,A,,A
20202,04226324,29,0,1,780,D,612,F,195,D,1300,D,0,D,,A,,A,2635,F,0,D,,A,,A,,A,,A
20202,04226334,24,0,1,1625,D,325,D,130,D,0,D,0,D,,A,,A,1300,D,0,D,23,D,299,D,,A,,A
20202,04226374,49,0,1,2691,D,130,D,,A,0,D,0,D,,A,,A,2561,D,0,D,,A,,A,,A,,A
20202,04226394,16,0,1,585,D,104,D,,A,0,D,0,D,,A,,A,481,D,0,D,,A,,A,,A,,A
20202,04226444,18,0,1,1040,D,130,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20202,04226454,25,0,1,1950,D,65,D,,A,0,D,0,D,,A,,A,1885,D,9,D,,A,,A,,A,,A
20202,04226474,21,0,1,325,D,390,D,,A,522,F,0,D,,A,,A,1231,F,30,D,,A,,A,,A,,A
20202,04226494,24,0,1,650,D,325,D,,A,0,D,0,D,,A,,A,325,D,75,D,30,D,390,D,,A,,A
20202,04226524,33,0,1,3250,D,650,D,,A,0,D,720,D,,A,,A,2600,D,180,D,,A,,A,156,D,12,D
20202,04226584,31,0,1,3900,D,469,F,,A,0,D,0,D,,A,,A,1731,F,144,F,,A,,A,,A,,A
20202,04226604,26,0,1,7800,D,650,D,,A,520,D,0,D,,A,,A,7150,D,900,D,200,D,2600,D,,A,,A
20202,04226624,34,0,1,650,D,130,D,,A,65,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04226644,25,0,1,1625,D,195,D,780,D,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20202,04226694,18,0,1,195,D,65,D,,A,130,D,0,D,,A,,A,130,D,0,D,,A,,A,,A,,A
20202,04226714,12,0,1,1144,D,0,D,,A,0,D,0,D,,A,,A,1144,D,150,D,,A,,A,,A,,A
20202,04226734,25,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20202,04226754,26,0,1,2600,D,260,D,,A,325,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20202,04226774,54,0,1,1326,D,351,D,,A,260,D,0,D,,A,,A,975,D,0,D,90,D,1170,D,,A,,A
20202,04226804,66,0,1,1625,D,325,D,,A,286,D,0,D,,A,,A,1300,D,330,D,,A,,A,,A,,A
20202,04226834,26,0,1,2600,D,780,D,,A,260,D,0,D,,A,,A,1820,D,60,D,,A,,A,,A,,A
20202,04226864,33,0,1,2340,D,520,D,,A,390,D,0,D,,A,,A,1820,D,60,D,,A,,A,,A,,A
20202,04226874,27,0,1,780,D,130,D,,A,390,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20202,04226894,33,0,1,1950,D,455,D,,A,1300,D,0,D,,A,,A,1495,D,75,D,,A,,A,,A,,A
20202,04226904,42,0,1,975,D,65,D,,A,650,D,0,D,,A,,A,910,D,360,D,15,D,195,D,,A,,A
20202,04226914,58,0,1,975,D,390,D,,A,130,D,0,D,,A,150,D,585,D,0,D,26,D,338,D,520,D,40,D
20202,04226934,10,0,1,780,D,500,F,,A,0,D,0,D,,A,,A,1716,F,0,D,,A,,A,,A,,A
20202,04226984,24,0,1,3900,D,1950,D,,A,1300,D,0,D,,A,,A,1950,D,600,D,50,D,650,D,,A,,A
20202,04226994,21,0,1,1820,D,650,D,,A,1300,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20202,04227034,16,0,1,520,D,130,D,,A,39,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20202,04227044,20,0,1,390,D,270,F,,A,0,D,0,D,,A,,A,866,F,0,D,,A,,A,,A,,A
20202,04227054,11,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,30,D,,A,,A,,A,,A
20202,04227064,31,0,1,1950,D,130,D,,A,975,D,0,D,,A,,A,1820,D,45,D,,A,,A,,A,,A
20202,04227084,43,0,1,1300,D,325,D,,A,0,D,0,D,,A,,A,975,D,60,D,,A,,A,,A,,A
