QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20203,04325623,15,0,1,01,D,105,D,2019,D,,A,42,D,01,D,319,D,3,D,,A,2500,D,,A,,A,,A,319,D,319,D,319,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20203,04325633,11,0,5,01,D,105,D,2019,D,,A,36,D,03,F,260,D,3,D,,A,,A,5000,D,,A,,A,260,D,260,D,260,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,HON
20203,04325633,12,0,5,02,D,105,D,2019,D,,A,36,D,11,D,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20203,04325993,22,0,5,01,D,105,D,2014,D,,A,60,D,09,D,1100,D,3,D,,A,,C,,A,,A,,A,1100,D,1100,D,1100,D,,A,,A,,A,,A,,A,D,,A,2014,D,LAN
20203,04326263,13,0,5,01,D,105,D,2017,D,,A,30,D,10,D,390,D,3,D,,A,,A,,A,,A,07,D,390,D,390,D,390,D,,A,,A,,A,,A,,A,D,,A,2017,D,BUI
20203,04326263,14,0,1,02,D,105,D,2020,D,,A,3,D,07,D,390,D,3,D,,A,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,D,,A,2020,D,BUI
20203,04326413,18,0,5,01,D,105,D,2019,D,,A,36,D,01,D,193,D,3,D,,A,11000,D,,A,,A,,A,193,D,193,D,193,D,,A,,A,,A,,A,,A,D,,A,2019,D,HYU
20203,04327003,9,0,5,01,D,105,D,2019,D,,A,36,D,01,D,409,D,3,D,,A,,A,,A,,A,,A,409,D,409,D,409,D,,A,,A,,A,,A,,A,D,,A,2020,D,KIA
20203,04327973,7,0,5,01,D,105,D,2019,D,,A,28,D,08,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20203,04328333,17,0,1,01,D,105,D,2017,D,,A,36,D,08,D,395,D,3,D,,A,,A,,A,,A,07,F,395,D,395,D,395,D,,A,,A,,A,,A,,A,D,2020,D,2017,D,TOY
20203,04328923,10,0,5,01,D,105,D,2019,D,,A,48,D,01,D,490,D,3,D,,A,,A,2500,D,,A,,A,490,D,490,D,490,D,,A,,A,,A,2500,D,,A,D,,A,2019,D,CHE
20203,04328973,25,0,5,01,D,105,D,2019,D,,A,36,D,05,D,415,D,3,D,,A,7000,D,,A,,A,,A,415,D,415,D,415,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20203,04329373,8,0,5,01,D,105,D,2019,D,,A,46,D,11,D,300,D,3,D,,A,,A,300,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,300,D,,A,D,,A,2019,D,VOK
20203,04330473,20,0,5,01,D,105,D,2019,D,,A,36,D,07,D,350,D,3,D,,A,,A,7000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,7000,D,,A,D,,A,2019,D,BUI
20203,04330723,9,0,5,01,D,105,D,2019,D,,A,36,D,02,D,271,D,3,D,,A,,A,2000,D,,A,,A,271,D,271,D,271,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,HON
20203,04342073,11,0,5,01,D,105,D,2017,D,.25,D,36,D,09,D,345,D,3,D,,A,,A,1700,D,,A,08,D,345,D,345,D,345,D,,A,,A,,A,1700,D,,A,D,,A,2017,D,TOY
20203,04342073,12,0,1,02,D,105,D,2020,D,,A,36,D,08,D,344,D,3,D,,A,,A,2843,D,,A,,A,,A,,A,344,D,,A,,A,,A,2843,D,,A,D,,A,2020,D,TOY
20203,04342563,8,0,5,01,D,105,D,2019,D,,A,36,D,06,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOV
20203,04342633,9,0,5,01,D,105,D,2018,D,,A,36,D,08,D,529,D,3,D,,A,,A,,A,,A,,A,529,D,529,D,529,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20203,04342773,12,0,5,01,D,105,D,2018,D,,A,36,D,01,F,558,D,3,D,,A,,C,,A,,A,,A,558,D,558,D,558,D,,A,,A,,A,,A,,A,D,,A,2018,D,CAD
20203,04343793,9,0,5,01,D,105,D,2020,D,,A,,C,10,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOV
20203,04343793,10,0,5,02,D,105,D,2018,D,,A,,C,09,F,640,D,3,D,,A,,A,,A,,A,,A,640,D,640,D,640,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20203,04343963,5,0,5,01,D,105,D,2018,D,,A,36,D,06,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2018,D,BMW
20203,04344594,18,0,5,01,D,105,D,2018,D,,A,36,D,04,D,279,D,3,D,,A,,A,2000,D,,A,,A,279,D,279,D,279,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,HON
20203,04344633,10,0,5,01,D,105,D,2017,D,,A,36,D,01,D,200,D,3,D,,A,5000,D,3000,D,,A,,A,200,D,200,D,200,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,TOY
20203,04344703,7,0,1,01,D,105,D,2018,D,,A,39,D,06,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2018,D,LEX
20203,04344703,8,0,1,02,D,105,D,2018,D,,A,39,D,06,D,800,D,3,D,,A,,A,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,D,,A,2018,D,LEX
20203,04344873,23,0,5,01,D,105,D,2017,D,,A,36,D,12,D,383,D,3,D,,A,24000,D,4000,D,,A,,A,383,D,383,D,383,D,,A,,A,,A,4000,D,,A,D,,A,2017,D,LEX
20203,04345103,16,0,5,01,D,105,D,2017,D,,A,39,D,06,F,375,D,3,D,,A,,A,5000,D,,A,06,F,375,D,375,D,375,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,CAD
20203,04345303,14,0,5,01,D,105,D,2020,D,,A,48,D,03,D,428,D,3,D,,A,,A,,A,,A,,A,428,D,428,D,428,D,19,D,19,D,19,D,,A,,A,D,,A,2020,D,JEE
20203,04345753,23,0,5,01,D,105,D,2018,D,,A,60,D,10,D,417,D,3,D,,A,,A,,A,,A,,A,417,D,417,D,417,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20203,04346363,16,0,1,01,D,105,D,2020,D,,A,36,D,08,D,276,D,3,D,,A,2000,D,,A,,A,,A,,A,,A,276,D,,A,,A,,A,,A,,A,D,,A,2020,D,NIS
20203,04347213,13,0,1,01,D,105,D,2017,D,,A,36,D,01,D,300,D,3,D,,A,,A,4000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,4000,D,,A,D,,A,2018,D,NIS
20203,04347463,23,0,5,01,D,105,D,2019,D,,A,36,D,04,D,629,D,3,D,,A,3000,D,5000,D,,A,,A,629,D,629,D,629,D,,A,,A,,A,5000,D,,A,D,,A,2019,D,BMW
20203,04347553,19,0,5,01,D,105,D,2020,D,,A,36,D,01,D,750,D,3,D,,A,,A,5000,D,,A,,A,750,D,750,D,750,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,LAN
20203,04347553,20,0,5,02,D,105,D,2020,D,,A,36,D,02,D,1500,D,3,D,,A,,A,,C,,A,,A,1500,D,1500,D,1500,D,,A,,A,,A,,B,,A,D,,A,2020,D,POR
20203,04348053,12,0,5,01,D,105,D,2017,D,,A,36,D,12,D,425,D,3,D,,A,,C,,C,,A,08,D,425,D,425,D,425,D,,A,,A,,A,,B,,A,D,,A,2017,D,CHE
20203,04348173,9,0,5,01,D,105,D,2018,D,,A,36,D,03,D,361,D,3,D,,A,,A,1250,D,,A,,A,361,D,361,D,361,D,,A,,A,,A,1250,D,,A,D,,A,2019,D,INF
20203,04348313,11,0,1,01,D,105,D,2018,D,,A,48,D,11,D,321,D,3,D,,A,,A,,A,,A,,A,321,D,321,D,321,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20203,04348493,11,0,5,01,D,105,D,2017,D,,A,36,D,05,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2017,D,CAD
20203,04348713,9,0,5,01,D,105,D,2018,D,,A,48,D,05,F,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20203,04349163,11,0,5,01,D,105,D,2019,D,,A,36,D,03,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20203,04349183,18,0,5,01,D,105,D,2018,D,,A,36,D,11,D,280,D,3,D,,A,2000,D,,A,,A,,A,280,D,280,D,280,D,,A,,A,,A,,A,,A,D,,A,2018,D,SUB
20203,04349893,16,0,5,01,D,105,D,2018,D,,A,36,D,03,D,385,D,3,D,,A,,A,3000,D,,A,,A,385,D,385,D,385,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,FOR
20203,04351083,16,0,5,01,D,105,D,2017,D,,A,48,D,11,D,495,D,3,D,,A,,A,,A,,A,,A,495,D,495,D,495,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20203,04351933,5,0,5,01,D,105,D,2019,D,,A,36,D,08,F,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2017,F,MRB
20203,04378443,12,0,1,01,D,105,D,2018,D,,A,36,D,05,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20203,04379002,12,0,1,01,D,105,D,2018,D,,A,36,D,03,D,305,D,3,D,,A,,A,2500,D,,A,,A,305,D,305,D,305,D,,A,,A,,A,2500,D,,A,D,,A,2018,D,JEE
20203,04379562,12,0,1,01,D,105,D,2012,D,,A,24,D,08,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20203,04379682,11,0,5,01,D,105,D,2017,D,,A,36,D,02,D,249,D,3,D,,A,,A,,A,,A,,A,249,D,249,D,249,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20203,04379752,9,0,5,01,D,105,D,2018,D,,A,36,D,11,D,316,D,3,D,,A,,A,,A,,A,,A,316,D,316,D,316,D,,A,,A,,A,,A,,A,D,,A,2019,D,GMC
20203,04380512,5,0,5,01,D,105,D,2019,D,,A,30,D,11,F,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,BMW
20203,04380602,19,0,5,01,D,105,D,2018,D,,A,36,D,11,D,280,D,3,D,,A,,A,3000,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,KIA
20203,04381202,15,0,5,01,D,105,D,2019,D,,A,36,D,12,D,434,D,3,D,,A,,A,434,D,,A,,A,434,D,434,D,434,D,,A,,A,,A,434,D,,A,D,,A,2019,D,TOY
20203,04381882,9,0,5,01,D,105,D,2017,D,,A,,C,01,F,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20203,04381882,10,0,1,02,D,105,D,2017,D,,A,,C,04,F,,C,3,D,,A,,A,,A,,A,,A,291,F,291,F,291,F,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20203,04382112,14,0,5,01,D,105,D,2017,D,,A,36,D,06,F,380,D,3,D,,A,,A,,A,,A,06,D,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2017,D,ACU
20203,04382112,15,0,1,02,D,105,D,2020,D,,A,39,D,07,D,375,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20203,04382132,6,0,5,01,D,105,D,2017,D,,A,60,D,06,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHR
20203,04382772,8,0,5,01,D,105,D,2019,D,,A,36,D,01,D,440,D,3,D,,A,1000,D,,A,,A,,A,440,D,440,D,440,D,130,D,130,D,130,D,,A,,A,D,,A,2019,D,KIA
20203,04383132,26,0,5,01,D,105,D,2018,D,,A,36,D,02,D,500,D,3,D,,A,,A,3000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,RAM
20203,04383394,5,0,1,01,D,105,D,,C,,A,,C,12,F,,C,,C,,A,,A,,A,,A,,A,549,F,549,F,549,F,,A,,A,,A,,A,,A,A,,A,2018,F,
20203,04383902,10,0,5,01,D,105,D,2016,D,,A,48,D,09,D,235,D,3,D,,A,,A,,A,,A,,A,235,D,235,D,235,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20203,04384432,22,0,5,01,D,105,D,2020,D,,A,42,D,01,D,397,D,3,D,,A,,A,,A,,A,,A,397,D,397,D,397,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20203,04385342,24,0,1,01,D,105,D,2019,D,,A,36,D,07,D,380,D,3,D,,A,,A,1000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,TOY
20203,04385342,25,0,1,02,D,105,D,2018,D,,A,36,D,07,D,350,D,3,D,,A,,A,1000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,FOR
20203,04385342,26,0,1,03,D,105,D,2018,D,,A,36,D,07,D,525,D,3,D,,A,,A,1000,D,,A,,A,525,D,525,D,525,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,FOR
20203,04385842,27,0,5,01,D,105,D,2018,D,,A,60,D,02,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20203,04386252,9,0,5,01,D,105,D,2020,D,,A,36,D,11,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20203,04386422,8,0,5,01,D,105,D,2018,D,,A,36,D,06,D,399,D,3,D,,A,,A,,A,,A,,A,399,D,399,D,399,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20203,04386422,9,0,5,02,D,105,D,2017,D,,A,36,D,03,D,319,D,3,D,,A,,A,,A,,A,,A,319,D,319,D,319,D,,A,,A,,A,,A,,A,D,,A,2018,D,FOR
20203,04386512,15,0,5,01,D,105,D,2019,D,,A,36,D,10,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20203,04386582,15,0,5,01,D,105,D,2016,D,,A,48,D,05,D,337,D,3,D,,A,,A,,A,,A,04,D,337,D,,A,,A,,A,,A,,A,,A,172,F,D,,A,2001,D,VOK
20203,04388762,21,0,5,01,D,105,D,2019,D,,A,36,D,11,D,670,D,3,D,,A,,A,,A,,A,,A,670,D,670,D,670,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20203,04389004,21,0,5,01,D,105,D,2019,D,,A,36,D,08,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20203,04389244,23,0,5,01,D,105,D,2018,D,,A,38,D,06,D,389,D,3,D,,A,,A,1500,D,,A,,A,389,D,389,D,389,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,INF
20203,04390052,26,0,5,01,D,105,D,2017,D,,A,39,D,10,D,442,D,3,D,,A,400,D,,A,,A,,A,442,D,442,D,442,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20203,04390052,27,0,5,02,D,105,D,2018,D,,A,39,D,04,D,454,D,3,D,,A,,A,,A,,A,,A,454,D,454,D,454,D,,A,,A,,A,,A,,A,D,,A,2018,D,GMC
20203,04393132,11,0,1,01,D,105,D,2019,D,,A,39,D,02,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20203,04394032,32,0,5,01,D,105,D,2018,D,,A,24,D,09,D,400,D,3,D,,A,,A,500,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,500,D,,A,D,,A,2018,D,FOR
20203,04394512,17,0,1,01,D,105,D,2020,D,,A,36,D,08,D,395,D,3,D,,A,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20203,04394512,18,0,1,02,D,105,D,2018,D,,A,36,D,12,D,590,D,3,D,,A,,A,3500,D,,A,07,D,590,D,590,D,590,D,35,D,35,D,35,D,3500,D,,A,D,2020,D,2017,D,TOY
20203,04394542,16,0,5,01,D,105,D,2019,D,,A,36,D,04,D,424,D,3,D,,A,,A,,A,,A,,A,424,D,424,D,424,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20203,04394542,17,0,5,02,D,105,D,2018,D,,A,48,D,06,D,397,D,3,D,,A,,A,,A,,A,,A,397,D,397,D,397,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20203,04394822,12,0,5,01,D,105,D,2017,D,,A,,C,03,F,520,D,3,D,,A,,A,,A,,A,06,F,520,D,520,D,520,D,,A,,A,,A,,A,,A,D,,A,2017,D,AUD
20203,04394972,14,0,5,01,D,105,D,2019,D,,A,60,D,08,D,300,D,3,D,,A,1000,D,2000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,TOY
20203,04395252,13,0,5,01,D,105,D,2018,D,,A,36,D,03,D,300,D,3,D,,A,,A,2000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,KIA
20203,04395743,11,0,5,01,D,105,D,2017,D,,A,,C,07,F,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2017,D,MIN
20203,04395743,12,0,5,02,D,105,D,2019,D,,A,,C,06,F,370,D,3,D,,A,,A,,A,,A,,A,370,D,370,D,370,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20203,04395972,7,0,1,01,D,105,D,2014,D,,A,48,D,11,D,350,D,3,D,,A,,A,2000,D,,A,07,F,350,D,350,D,350,D,,A,,A,,A,2000,D,,A,D,2020,D,2016,D,JEE
20203,04397262,24,0,5,01,D,105,D,2020,D,,A,12,D,10,D,560,D,3,D,,A,,A,,A,,A,,A,560,D,560,D,560,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHR
20203,04397362,5,0,5,01,D,105,D,2007,D,,A,,C,12,F,,C,,C,,A,,A,,A,,A,,A,550,F,550,F,550,F,,A,,A,,A,,A,,A,D,,A,2019,F,TOY
20203,04398822,11,0,5,01,D,105,D,2019,D,,A,36,D,06,D,298,D,3,D,,A,6000,D,2000,D,,A,,A,298,D,298,D,298,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,CAD
20203,04398962,15,0,5,01,D,105,D,2017,D,,A,36,D,05,D,304,D,3,D,,A,,A,,A,,A,,A,304,D,304,D,304,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20203,04398962,16,0,5,02,D,105,D,2017,D,,A,48,D,06,D,358,D,3,D,,A,,A,,A,,A,,A,358,D,358,D,358,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20203,04398972,4,0,1,01,D,105,D,2020,D,,A,36,D,03,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,132,D,132,D,132,D,,A,,A,D,,A,2020,D,HON
20203,04399313,11,0,1,01,D,105,D,2017,D,,A,36,D,11,D,549,D,3,D,,A,,C,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20203,04399462,18,0,5,01,D,105,D,2018,D,,A,36,D,11,D,469,D,3,D,,A,,A,2000,D,,A,,A,469,D,469,D,469,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,CHR
20203,04399722,9,0,1,01,D,105,D,2019,D,.50,D,,C,03,F,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20203,04400582,8,0,1,01,D,105,D,2019,D,,A,36,D,02,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOK
20203,04400992,17,0,5,01,D,105,D,2019,D,.50,D,36,D,07,D,325,D,3,D,,A,,A,4000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,VOK
20203,04402352,12,0,5,01,D,105,D,2017,D,,A,36,D,03,D,1021,D,3,D,,A,,A,,A,,A,05,D,1021,D,,A,,A,130,D,,A,,A,,A,300,D,D,,A,2017,D,MAS
20203,04402782,31,0,5,01,D,105,D,2019,D,,A,39,D,08,D,524,D,3,D,,A,,A,,A,,A,,A,524,D,524,D,524,D,,A,,A,,A,,A,,A,D,,A,2019,D,INF
20203,04403244,19,0,5,01,D,105,D,2018,D,,A,36,D,12,F,350,D,3,D,,A,3000,D,4500,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,4500,D,,A,D,,A,2018,D,BMW
20203,04403342,7,0,1,01,D,105,D,2019,D,,A,60,D,05,D,378,D,3,D,,A,,A,1000,D,,A,,A,378,D,378,D,378,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,NIS
20203,04403503,23,0,5,01,D,105,D,2017,D,,A,36,D,09,D,570,D,3,D,,A,,A,,C,,A,06,D,570,D,570,D,,A,,A,,A,,A,,B,,A,D,,A,2017,D,BMW
20203,04403503,24,0,5,02,D,105,D,2018,D,,A,36,D,03,D,413,D,3,D,,A,,A,,C,,A,,A,413,D,413,D,413,D,,A,,A,,A,,B,,A,D,,A,2018,D,AUD
20203,04403754,12,0,5,01,D,105,D,2020,D,,A,33,D,01,D,1000,D,3,D,,A,,A,10000,D,,A,,A,1000,D,1000,D,1000,D,,A,,A,,A,10000,D,,A,D,,A,2020,D,LAN
20203,04404622,13,0,5,01,D,105,D,2016,D,,A,48,D,02,D,350,D,3,D,,A,,A,,A,,A,07,D,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2016,D,JEE
20203,04404622,14,0,5,02,D,105,D,2015,D,,A,48,D,03,D,395,D,3,D,,A,,A,1000,D,,A,,A,395,D,395,D,395,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,DOD
20203,04405442,27,0,5,01,D,105,D,2019,D,,A,36,D,03,D,390,D,3,D,,A,,A,1000,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,JEE
20203,04405582,20,0,5,01,D,105,D,2018,D,,A,24,D,11,D,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20203,04405582,21,0,5,02,D,105,D,2020,D,,A,24,D,11,D,228,D,3,D,,A,,A,,A,,A,,A,228,D,228,D,228,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20203,04405832,10,0,5,01,D,105,D,2018,D,,A,36,D,02,D,367,D,3,D,,A,200,D,1000,D,,A,,A,367,D,367,D,367,D,28,D,28,D,28,D,1000,D,,A,D,,A,2018,D,SUB
20203,04405992,9,0,1,01,D,105,D,2020,D,,A,48,D,08,D,399,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2020,D,KIA
20203,04406374,23,0,5,01,D,105,D,2019,D,,A,36,D,01,D,304,D,3,D,,A,,A,3000,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,HYU
20203,04407202,15,0,5,01,D,105,D,2019,D,,A,36,D,02,F,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20203,04407302,12,0,5,01,D,105,D,2017,D,,A,36,D,07,D,309,D,3,D,,A,,A,,A,,A,06,D,309,D,,A,,A,,A,,A,,A,,A,172,D,D,,A,2017,D,CHE
20203,04407302,13,0,1,02,D,105,D,2020,D,,A,36,D,07,D,348,D,3,D,,A,,A,,A,,A,,A,,A,348,D,348,D,,A,125,D,125,D,,A,,A,D,,A,2020,D,HYU
20203,04407712,12,0,5,01,D,105,D,2017,D,,A,60,D,06,D,550,D,3,D,,A,,A,6000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,6000,D,,A,D,,A,2017,D,CHE
20203,04408113,19,0,5,01,D,105,D,2019,D,,A,,C,07,D,,C,3,D,,A,,A,,C,,A,,A,450,F,450,F,450,F,,A,,A,,A,,B,,A,D,,A,2018,D,MIN
20203,04409463,10,0,5,01,D,105,D,2019,D,,A,,C,09,D,308,D,3,D,,A,,C,,A,,A,,A,308,D,308,D,308,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20203,04409463,11,0,5,02,D,105,D,2017,D,,A,,C,03,F,,C,3,D,,A,,A,,A,,A,,A,295,F,295,F,295,F,,A,,A,,A,,A,,A,D,,A,2019,F,ACU
20203,04409463,12,0,5,03,D,105,D,2018,D,,A,,C,04,F,,C,3,D,,A,,A,,A,,A,07,D,256,F,256,F,256,F,,A,,A,,A,,A,,A,D,,A,2017,F,TOY
20203,04409503,7,0,1,01,D,105,D,2018,D,,A,60,D,05,D,800,D,3,D,,A,,A,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20203,04410702,11,0,5,01,D,105,D,2018,D,,A,36,D,03,D,294,D,3,D,,A,,A,500,D,,A,,A,294,D,294,D,294,D,,A,,A,,A,500,D,,A,D,,A,2018,D,BMW
20203,04410952,16,0,1,01,D,105,D,2017,D,,A,48,D,02,D,490,D,3,D,,A,,A,500,D,,A,,A,490,D,490,D,490,D,,A,,A,,A,500,D,,A,D,,A,2018,D,JEE
20203,04412144,3,0,1,01,D,105,D,2019,D,,A,36,D,01,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2019,D,LEX
20203,04412372,14,0,1,01,D,105,D,2019,D,,A,36,D,03,D,420,D,3,D,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20203,04412442,16,0,1,01,D,105,D,2020,D,,A,12,D,10,D,480,D,3,D,,A,,A,,A,,A,,A,480,D,480,D,480,D,,A,,A,,A,,A,,A,D,,A,2019,D,JEE
20203,04412942,11,0,1,01,D,105,D,2019,D,,A,48,D,11,D,388,D,3,D,,A,,A,,A,,A,,A,388,D,388,D,388,D,,A,,A,,A,,A,,A,D,,A,2019,D,VOK
20203,04413662,12,0,5,01,D,105,D,2013,D,,A,36,D,06,D,260,D,3,D,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
