QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20202,04220834,20,0,1,1,D,1,D,1,D,03,D,42,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,735,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D
20202,04221034,33,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,100,D,35,D,,A,,A,120,D,,A,,A,,A,,A,,A,70,D,,A
20202,04221074,40,0,1,2,D,4,D,1,D,02,D,5,D,2,D,1,D,2,D,2,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,225,G,,A,,A,,A,20,D,,A,200,D,30,D
20202,04221264,25,0,1,1,D,1,D,1,D,03,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,905,D,11,D,,A,4000,D,,A,,A,,A,30,D,,A,1000,D,500,D
20202,04221374,40,0,1,1,D,3,D,1,D,02,D,17,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,307,G,1144,G,276,G,232,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,1738,G,336,G,,A,207,G,273,G,,A,487,G,,A
20202,04221384,51,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,,A,,A,227,D,,A,,A,,A,,A,16,D,74,D,,A
20202,04221394,43,0,1,1,D,2,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,150,D,,A
20202,04221394,44,0,1,1,D,3,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,35,D,10,D,,A,,A,,A,50,D,20,D
20202,04221664,38,0,1,1,D,4,D,1,D,01,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,30,D,,A,180,D,30,D,,A,,A,300,D,,A,470,D,200,D
20202,04221674,16,0,1,2,D,4,D,1,D,01,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,25,D,130,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,40,F,,A,,A,,A,,A,20,F,,A
20202,04221674,17,0,1,2,D,5,D,1,D,02,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,375,D,,A,,A,120,D,,A
20202,04221674,18,0,2,1,D,3,D,1,D,01,D,8,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,2000,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,50,D,50,D,,A,50,D,,A,200,D,0,D
20202,04221684,21,0,2,1,D,1,D,1,D,01,D,3,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,411,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,G,60,G,,A,,A,,A,300,D,38,G,,A
20202,04221844,44,0,1,1,D,2,D,4,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A
20202,04221964,30,0,2,1,D,2,D,1,D,01,D,5,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,216,G,906,G,53,G,43,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,262,G,,A,,A,60,D,500,D,,A,350,D,50,D
20202,04221974,61,0,1,1,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,F,,A,,A,616,D,,A,,A,,A,,A,,A,40,F,100,F
20202,04222014,53,0,1,1,D,4,D,1,D,03,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,554,D,,A,,A,,A,,A,,A,130,D,75,D
20202,04222524,22,0,2,2,D,2,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,140,D,20,D,,A,,A,40,D,,A,120,D,20,D
20202,04222694,36,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,60,D,761,D,,A,,A,,A,,A,100,D,800,D,,A
20202,04222744,20,0,1,1,D,2,D,1,D,03,D,8,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,20,D,404,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,20,D,20,D,,A,,A,400,D,280,D,180,D
20202,04222844,38,0,1,1,D,7,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,160,D,128,D,64,D,,A
20202,04222844,39,0,1,1,D,8,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,138,F,,A,,A,,A,5,F,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,58,D,6,D
20202,04222924,22,0,1,2,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,40,D,,A,,A,,A,150,D,260,D,,A
20202,04222974,33,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,165,D,,A,,A,,A,,A,,A,24,D,,A
20202,04222974,34,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,246,D,,A,,A,,A,,A,,A,,A,,A
20202,04222984,28,0,1,1,D,1,D,1,D,02,D,14,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,147,G,1927,G,161,G,70,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,1571,G,177,G,,A,467,G,354,G,,A,467,G,,A
20202,04223044,36,0,1,1,D,2,D,1,D,02,D,7,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,31,G,440,G,,A,,A,0,D,,A,,A,,A,,A,,A,10,D,,A,140,D,436,G,45,G,,A,,A,,A,,A,248,G,,A
20202,04223124,27,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,7,D,,A,,A,,A,,A,43,D,,A
20202,04223344,36,0,2,1,D,3,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,148,D,,A
20202,04223524,53,0,1,1,D,2,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,120,D,,A,,A,,A,0,D,,A,170,D,,A,1500,D,200,D,200,D
20202,04223674,21,0,1,1,D,1,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223704,55,0,2,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20202,04223734,38,0,1,1,D,3,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,185,D,,A,,A,,A,,A,,A,150,D,25,D
20202,04223824,43,0,1,2,D,3,D,2,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20202,04224034,41,0,1,1,D,1,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224084,66,0,1,1,D,4,D,1,D,02,D,6,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,95,G,406,G,,A,,A,0,F,,A,,A,,A,,A,,A,,A,,A,,A,337,G,40,G,,A,,A,,A,,A,122,G,,A
20202,04224084,67,0,2,1,D,5,D,2,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,4,D
20202,04224914,27,0,1,1,D,3,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,7,D,96,D,,A,,A,,A,150,D,,A,30,D,,A
20202,04224934,39,0,1,1,D,2,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,50,D,40,D,,A,,A,,A,400,D,460,D
20202,04224984,64,0,1,1,D,2,D,1,D,02,D,14,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,26,F,600,D,,A,,A,,A,,A,,A,,A,,A,600,D,80,D,156,D,,A,1100,D,30,D,,A,,A,830,D,1000,D,470,D,150,D
20202,04225064,29,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,600,D,50,D,,A,,A,,A,,A,150,D,,A
20202,04225114,70,0,1,1,D,2,D,1,D,01,D,30,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,130,D,1020,D,,A,,A,,A,963,D,,A,,A,,A,,A,149,D,,A,,A,7223,T,375,D,269,D,,A,569,D,7013,D,876,D,988,D
20202,04225194,22,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,125,D,,A,,A,,A,,A,,A,30,D,,A
20202,04225574,34,0,1,1,D,1,D,1,D,03,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,320,D,60,D,,A,,A,350,D,35,D,,A,,A,,A,,A,115,D,,A
20202,04225624,14,0,1,1,D,1,D,3,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,F,2,F,7,F,,A,,A,,A,,A,80,F,,A,600,D,,A
20202,04225774,17,0,1,1,D,1,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,880,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A
20202,04226284,23,0,1,1,D,3,D,1,D,03,D,25,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,663,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226324,21,0,1,1,D,2,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226734,17,0,2,1,D,2,D,1,D,02,D,8,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,117,D
20202,04226874,16,0,1,2,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,40,D,,A,400,D,,A,,A,,A,,A,,A,200,D,75,D
20202,04226914,47,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D
20202,04227064,23,0,1,1,D,1,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,35,D,,A,640,D,,A,,A,,A,70,D,,A,1100,D,150,D
20202,04227134,49,0,1,1,D,3,D,2,D,04,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,1618,D,,A,,A,,A,100,D,0,D
20202,04227164,59,0,1,1,D,2,D,1,D,03,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,140,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,15,D,,A,,A,5,D,13,F,125,D,100,D
20202,04227164,60,0,1,1,D,3,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,,A,,A,,A,,A,,A,30,D,100,D,20,D
20202,04227164,61,0,1,1,D,4,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,20,D
20202,04227284,19,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,50,D
20202,04227344,9,0,1,1,D,1,D,1,D,02,D,6,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,500,D,,A
20202,04227354,24,0,1,2,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,145,D,,A
20202,04227364,29,0,1,1,D,1,D,1,D,02,D,8,D,,A,,A,,A,,A,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,301,F,,A,,A,0,F,,A,,A,,A,,A,,A,,A,,A,,A,350,D,40,F,,A,,A,,A,,A,560,F,,A
20202,04227364,30,0,1,1,D,2,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,58,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227524,21,0,2,1,D,2,D,4,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,30,D,,A,,A,,A,,A,20,D,,A
20202,04227704,33,0,1,1,D,1,D,2,D,04,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D
20202,04227774,23,0,2,1,D,3,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A
20202,04227904,31,0,1,1,D,1,D,1,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20202,04227954,26,0,2,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,700,D,,A,,A,,A,,A,,A,300,D,,A
20202,04228174,24,0,2,1,D,2,D,1,D,02,D,15,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,190,D,400,D,,A,,A,,A,,A,,A,,A,,A,380,D,50,D,,A,,A,,A,100,D,50,D,200,D,50,D,250,D,300,D,100,D
20202,04228224,37,0,1,1,D,3,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,50,D,40,D,,A,,A,40,D,,A,20,D,,A
20202,04228224,38,0,1,1,D,4,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,20,D,40,D,,A
20202,04228224,39,0,1,1,D,5,D,1,D,04,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228254,70,0,1,1,D,1,D,1,D,02,D,4,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,32,G,375,G,,A,166,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,352,G,51,G,,A,189,G,218,G,,A,137,G,,A
20202,04228454,43,0,1,1,D,3,D,3,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,150,D,40,D
20202,04228454,44,0,1,1,D,4,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,325,D,200,D,150,D
20202,04228454,45,0,1,1,D,5,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,40,D,30,D
20202,04228604,56,0,1,1,D,2,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,16,D,,A,,A,330,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,60,D,,A
20202,04228634,33,0,1,1,D,5,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,50,D,,A,,A,100,D,,A,150,D,120,D
20202,04228804,27,0,1,1,D,4,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228804,28,0,1,1,D,5,D,1,D,04,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20202,04229154,33,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,150,D,,A,,A,,A,,A,,A,120,D,,A
20202,04229354,46,0,2,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,6,D,,A,,A,,A,,A,20,D,,A,,A,,A,,A
20202,04229674,58,0,1,1,D,2,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,16,D,,A,,A,0,D,,A,,A,,A,400,D,,A,,A,,A,,A,100,D,,A,12,F,2000,D,230,D,,A,50,D,120,D,,A,470,D,,A
20202,04229734,23,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20202,04229924,54,0,2,1,D,4,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,60,D,300,D,800,D,,A
20202,04230184,30,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,397,D,,A,,A,383,D,,A,,A,80,D,22,D
20202,04230514,17,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,187,D,,A,,A,,A,,A,,A,350,F,,A
20202,04230704,27,0,1,1,D,2,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,20,G,782,G,,A,,A,,A,,A,,A,,A,,A,,A,13,G,5,G,,A,,A,,A,,A,10,G,40,G,200,D,450,D,,A
