QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20202,04240094,39,0,1,420,D,03,D,298,D,,A,,A,,A,,A
20202,04240104,35,0,1,420,D,04,D,210,D,,A,,A,,A,,A
20202,04240144,39,0,1,420,D,05,D,13,D,,A,,A,,A,,A
20202,04240274,40,0,1,410,D,04,D,70,D,,A,,A,,A,,A
20202,04240274,41,0,1,420,D,04,D,372,D,,A,,A,,A,,A
20202,04240394,37,0,1,420,D,05,D,65,D,,A,,A,,A,,A
20202,04240474,34,0,2,420,D,03,D,121,D,,A,,A,,A,,A
20202,04240534,39,0,1,420,D,03,D,100,D,,A,,A,,A,,A
20202,04240584,51,0,1,430,D,05,D,,H,405,D,415,D,,A,,A
20202,04240584,51,1,1,405,D,05,D,215,E,,A,,A,,A,,A
20202,04240584,51,2,1,420,D,05,D,1182,E,,A,,A,,A,,A
20202,04240744,48,0,1,430,D,05,D,,H,425,D,405,D,415,D,,A
20202,04240744,48,1,1,420,D,05,D,1112,E,,A,,A,,A,,A
20202,04240744,48,2,1,405,D,05,D,194,E,,A,,A,,A,,A
20202,04240744,48,3,1,420,D,05,D,1394,E,,A,,A,,A,,A
20202,04241014,37,0,1,420,D,04,D,25,D,,A,,A,,A,,A
20202,04241234,45,0,1,400,D,03,D,37,D,,A,,A,,A,,A
20202,04241234,46,0,1,420,D,04,D,318,D,,A,,A,,A,,A
20202,04241234,47,0,1,420,D,03,D,128,D,,A,,A,,A,,A
20202,04241554,30,0,2,405,D,03,D,382,D,,A,,A,,A,,A
20202,04241564,36,0,1,420,D,05,D,340,D,,A,,A,,A,,A
20202,04241584,33,0,1,420,D,05,D,480,D,,A,,A,,A,,A
20202,04241714,31,0,2,420,D,03,D,95,D,,A,,A,,A,,A
20202,04241964,29,0,1,430,D,05,D,,H,410,D,415,D,,A,,A
20202,04241964,29,1,1,410,D,05,D,7,E,,A,,A,,A,,A
20202,04241964,29,2,1,420,D,05,D,73,E,,A,,A,,A,,A
20202,04241984,41,0,2,420,D,03,D,250,D,,A,,A,,A,,A
20202,04242064,21,0,1,420,D,03,D,131,D,,A,,A,,A,,A
20202,04242114,29,0,1,420,D,04,D,195,D,,A,,A,,A,,A
20202,04242114,30,0,1,420,D,05,D,150,D,,A,,A,,A,,A
20202,04242164,23,0,1,405,D,04,D,50,D,,A,,A,,A,,A
20202,04242254,28,0,2,410,D,03,D,40,D,,A,,A,,A,,A
20202,04242254,29,0,2,430,D,03,D,,H,415,D,425,D,405,D,,A
20202,04242254,29,1,2,420,D,03,D,64,E,,A,,A,,A,,A
20202,04242254,29,2,2,420,D,03,D,17,E,,A,,A,,A,,A
20202,04242254,29,3,2,405,D,03,D,66,E,,A,,A,,A,,A
20202,04242374,59,0,2,430,D,03,D,,H,415,D,400,D,,A,,A
20202,04242374,59,1,2,420,D,03,D,133,E,,A,,A,,A,,A
20202,04242374,59,2,2,400,D,03,D,67,E,,A,,A,,A,,A
20202,04242404,45,0,2,420,D,03,D,188,D,,A,,A,,A,,A
20202,04242404,46,0,2,420,D,03,D,188,D,,A,,A,,A,,A
20202,04242444,41,0,2,420,D,03,D,60,D,,A,,A,,A,,A
20202,04242504,18,0,1,420,D,03,D,69,D,,A,,A,,A,,A
20202,04242544,17,0,1,410,D,04,D,30,D,,A,,A,,A,,A
20202,04242544,18,0,1,405,D,03,D,130,D,,A,,A,,A,,A
20202,04242604,37,0,1,405,D,04,D,26,D,,A,,A,,A,,A
20202,04242784,43,0,1,410,D,05,D,30,D,,A,,A,,A,,A
20202,04242784,44,0,1,420,D,05,D,165,D,,A,,A,,A,,A
20202,04242784,45,0,1,420,D,03,D,74,D,,A,,A,,A,,A
20202,04242854,25,0,1,430,D,04,D,,H,415,D,425,D,405,D,,A
20202,04242854,25,1,1,420,D,04,D,80,E,,A,,A,,A,,A
20202,04242854,25,2,1,420,D,04,D,20,E,,A,,A,,A,,A
20202,04242854,25,3,1,405,D,04,D,78,E,,A,,A,,A,,A
20202,04242854,26,0,2,410,D,03,D,40,D,,A,,A,,A,,A
20202,04242864,11,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20202,04242894,50,0,2,420,D,03,D,20,D,,A,,A,,A,,A
20202,04243464,43,0,1,405,D,05,D,340,D,,A,,A,,A,,A
20202,04243464,44,0,2,410,D,03,D,21,D,,A,,A,,A,,A
20202,04243624,36,0,1,420,D,03,D,46,D,,A,,A,,A,,A
20202,04243694,60,0,1,420,D,05,D,112,F,,A,,A,,A,,A
20202,04243764,29,0,1,430,D,04,D,,H,410,D,415,D,,A,,A
20202,04243764,29,1,1,410,D,04,D,6,E,,A,,A,,A,,A
20202,04243764,29,2,1,420,D,04,D,69,E,,A,,A,,A,,A
20202,04243944,33,0,1,410,D,05,D,36,D,,A,,A,,A,,A
20202,04243984,49,0,1,410,D,03,D,35,D,,A,,A,,A,,A
20202,04243984,50,0,1,410,D,04,D,35,D,,A,,A,,A,,A
20202,04243984,51,0,2,405,D,03,D,200,D,,A,,A,,A,,A
20202,04244104,42,0,1,420,D,04,D,28,D,,A,,A,,A,,A
20202,04244104,43,0,1,420,D,05,D,28,D,,A,,A,,A,,A
20202,04244374,37,0,2,400,D,03,D,28,D,,A,,A,,A,,A
20202,04244404,53,0,1,420,D,03,D,175,D,,A,,A,,A,,A
20202,04244464,61,0,1,410,D,03,D,44,D,,A,,A,,A,,A
20202,04244464,62,0,1,430,D,04,D,,H,405,D,415,D,,A,,A
20202,04244464,62,1,1,405,D,04,D,83,E,,A,,A,,A,,A
20202,04244464,62,2,1,420,D,04,D,84,E,,A,,A,,A,,A
20202,04244464,63,0,2,410,D,03,D,30,D,,A,,A,,A,,A
20202,04244534,31,0,1,410,D,04,D,48,D,,A,,A,,A,,A
20202,04244534,32,0,1,410,D,05,D,48,D,,A,,A,,A,,A
20202,04244534,33,0,1,420,D,03,D,88,D,,A,,A,,A,,A
20202,04244634,29,0,1,420,D,03,D,36,D,,A,,A,,A,,A
20202,04244634,30,0,1,410,D,03,D,25,D,,A,,A,,A,,A
20202,04244744,66,0,1,400,D,05,D,72,D,,A,,A,,A,,A
20202,04245074,29,0,1,405,D,03,D,44,D,,A,,A,,A,,A
20202,04245174,35,0,1,420,D,04,D,100,D,,A,,A,,A,,A
20202,04245484,14,0,1,400,D,03,D,250,D,,A,,A,,A,,A
20202,04245494,19,0,1,410,D,03,D,7,D,,A,,A,,A,,A
20202,04245494,20,0,1,420,D,03,D,74,D,,A,,A,,A,,A
20202,04245574,36,0,1,420,D,05,D,250,D,,A,,A,,A,,A
20202,04245694,49,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20202,04245734,37,0,1,410,D,04,D,20,D,,A,,A,,A,,A
20202,04245744,36,0,1,420,D,05,D,100,D,,A,,A,,A,,A
20202,04245814,14,0,2,405,D,03,D,46,D,,A,,A,,A,,A
20202,04245954,46,0,1,430,D,04,D,,H,425,D,415,D,,A,,A
20202,04245954,46,1,1,420,D,04,D,187,E,,A,,A,,A,,A
20202,04245954,46,2,1,420,D,04,D,163,E,,A,,A,,A,,A
20202,04246004,39,0,1,410,D,03,D,25,D,,A,,A,,A,,A
20202,04246044,63,0,1,405,D,05,D,111,D,,A,,A,,A,,A
20202,04246044,64,0,1,420,D,05,D,50,D,,A,,A,,A,,A
20202,04246084,22,0,1,420,D,05,D,215,D,,A,,A,,A,,A
20202,04246394,17,0,1,400,D,03,D,20,D,,A,,A,,A,,A
20202,04246394,18,0,1,405,D,03,D,150,D,,A,,A,,A,,A
20202,04246394,19,0,2,405,D,03,D,280,D,,A,,A,,A,,A
20202,04267203,79,0,1,400,D,03,D,120,D,,A,,A,,A,,A
20202,04267203,80,0,1,410,D,03,D,21,D,,A,,A,,A,,A
20202,04267323,23,0,2,410,D,01,D,35,D,,A,,A,,A,,A
20202,04267323,24,0,2,420,D,01,D,138,D,,A,,A,,A,,A
20202,04267333,27,0,1,420,D,03,D,210,D,,A,,A,,A,,A
20202,04267423,28,0,1,420,D,02,D,68,D,,A,,A,,A,,A
20202,04267503,34,0,1,420,D,03,D,300,D,,A,,A,,A,,A
20202,04267833,36,0,1,410,D,02,D,7,D,,A,,A,,A,,A
20202,04267833,37,0,1,420,D,02,D,56,D,,A,,A,,A,,A
20202,04267883,11,0,1,400,D,02,D,36,D,,A,,A,,A,,A
20202,04267973,30,0,1,420,D,02,D,151,D,,A,,A,,A,,A
20202,04268013,105,0,1,420,D,01,D,80,D,,A,,A,,A,,A
20202,04268013,106,0,1,410,D,01,D,70,D,,A,,A,,A,,A
20202,04268013,107,0,2,400,D,01,D,80,D,,A,,A,,A,,A
20202,04268223,48,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20202,04268373,18,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20202,04268373,18,1,1,410,D,02,D,7,E,,A,,A,,A,,A
20202,04268373,18,2,1,420,D,02,D,73,E,,A,,A,,A,,A
20202,04268383,29,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20202,04268403,29,0,1,400,D,03,D,15,D,,A,,A,,A,,A
20202,04268403,30,0,2,400,D,01,D,15,D,,A,,A,,A,,A
20202,04268743,32,0,1,400,D,01,D,20,D,,A,,A,,A,,A
20202,04268753,20,0,1,400,D,03,D,35,D,,A,,A,,A,,A
20202,04268903,68,0,2,420,D,01,D,110,D,,A,,A,,A,,A
20202,04268923,45,0,1,420,D,01,D,27,D,,A,,A,,A,,A
20202,04269083,39,0,1,405,D,03,D,80,D,,A,,A,,A,,A
20202,04269193,27,0,1,420,D,03,D,80,D,,A,,A,,A,,A
20202,04269303,32,0,1,420,D,01,D,101,D,,A,,A,,A,,A
20202,04269313,36,0,1,420,D,02,D,130,D,,A,,A,,A,,A
20202,04269323,16,0,1,420,D,02,D,50,D,,A,,A,,A,,A
20202,04269333,40,0,1,420,D,03,D,380,D,,A,,A,,A,,A
20202,04269413,24,0,1,420,D,03,D,250,D,,A,,A,,A,,A
20202,04269473,35,0,1,420,D,02,D,112,D,,A,,A,,A,,A
20202,04269693,46,0,1,430,D,03,D,,H,410,D,415,D,,A,,A
20202,04269693,46,1,1,410,D,03,D,8,E,,A,,A,,A,,A
20202,04269693,46,2,1,420,D,03,D,80,E,,A,,A,,A,,A
20202,04269693,47,0,2,400,D,01,D,40,D,,A,,A,,A,,A
20202,04269703,23,0,1,420,D,03,D,129,D,,A,,A,,A,,A
20202,04269743,31,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20202,04269743,31,1,1,410,D,02,D,22,E,,A,,A,,A,,A
20202,04269743,31,2,1,420,D,02,D,233,E,,A,,A,,A,,A
20202,04269753,16,0,2,420,D,01,D,75,D,,A,,A,,A,,A
20202,04269763,52,0,1,430,D,02,D,,H,415,D,405,D,,A,,A
20202,04269763,52,1,1,420,D,02,D,93,E,,A,,A,,A,,A
20202,04269763,52,2,1,405,D,02,D,52,E,,A,,A,,A,,A
20202,04269763,53,0,1,430,D,03,D,,H,415,D,405,D,,A,,A
20202,04269763,53,1,1,420,D,03,D,156,E,,A,,A,,A,,A
20202,04269763,53,2,1,405,D,03,D,87,E,,A,,A,,A,,A
20202,04269993,45,0,1,430,D,03,D,,H,405,D,415,D,,A,,A
20202,04269993,45,1,1,405,D,03,D,185,E,,A,,A,,A,,A
20202,04270003,15,0,1,420,D,03,D,35,D,,A,,A,,A,,A
20202,04270013,29,0,1,400,D,02,D,28,D,,A,,A,,A,,A
20202,04270293,37,0,1,420,D,03,D,352,D,,A,,A,,A,,A
20202,04270323,78,0,1,400,D,03,D,39,D,,A,,A,,A,,A
20202,04270323,79,0,1,420,D,02,D,313,D,,A,,A,,A,,A
20202,04270543,17,0,1,420,D,02,D,90,D,,A,,A,,A,,A
20202,04270653,41,0,1,430,D,02,D,,H,405,D,415,D,425,D,410,D
20202,04270653,41,1,1,405,D,02,D,81,E,,A,,A,,A,,A
20202,04270653,41,2,1,420,D,02,D,78,E,,A,,A,,A,,A
20202,04270653,41,3,1,420,D,02,D,20,E,,A,,A,,A,,A
20202,04270653,41,4,1,410,D,02,D,15,E,,A,,A,,A,,A
20202,04270723,33,0,1,420,D,03,D,150,D,,A,,A,,A,,A
20202,04270803,37,0,1,420,D,03,D,127,D,,A,,A,,A,,A
20202,04270843,48,0,1,400,D,03,D,78,D,,A,,A,,A,,A
20202,04270843,49,0,1,420,D,03,D,72,D,,A,,A,,A,,A
20202,04270893,25,0,1,430,D,02,D,,H,410,D,415,D,,A,,A
20202,04270893,25,1,1,410,D,02,D,11,E,,A,,A,,A,,A
20202,04270893,25,2,1,420,D,02,D,109,E,,A,,A,,A,,A
20202,04270973,45,0,1,420,D,03,D,32,D,,A,,A,,A,,A
20202,04270973,46,0,2,410,D,01,D,9,D,,A,,A,,A,,A
20202,04270973,47,0,2,420,D,01,D,32,D,,A,,A,,A,,A
20202,04271033,22,0,1,420,D,02,D,52,D,,A,,A,,A,,A
20202,04271173,40,0,1,410,D,01,D,20,D,,A,,A,,A,,A
20202,04271173,41,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20202,04271183,28,0,1,405,D,02,D,24,D,,A,,A,,A,,A
20202,04271203,32,0,1,400,D,02,D,128,D,,A,,A,,A,,A
20202,04271203,33,0,1,410,D,03,D,47,D,,A,,A,,A,,A
20202,04271203,34,0,2,400,D,01,D,120,D,,A,,A,,A,,A
20202,04271203,35,0,2,410,D,01,D,47,D,,A,,A,,A,,A
20202,04271203,36,0,2,405,D,01,D,339,F,,A,,A,,A,,A
20202,04271293,31,0,1,420,D,03,D,200,D,,A,,A,,A,,A
20202,04271313,34,0,1,400,D,02,D,56,D,,A,,A,,A,,A
20202,04271333,48,0,1,420,D,03,D,77,D,,A,,A,,A,,A
20202,04271333,49,0,1,400,D,02,D,48,D,,A,,A,,A,,A
20202,04271403,16,0,1,400,D,01,D,25,F,,A,,A,,A,,A
20202,04271423,57,0,1,420,D,01,D,158,D,,A,,A,,A,,A
20202,04271423,58,0,1,420,D,01,D,30,D,,A,,A,,A,,A
20202,04271573,20,0,1,420,D,01,D,190,D,,A,,A,,A,,A
20202,04271633,45,0,1,420,D,03,D,89,D,,A,,A,,A,,A
20202,04271853,29,0,1,405,D,01,D,2000,D,,A,,A,,A,,A
20202,04271873,53,0,1,405,D,03,D,53,D,,A,,A,,A,,A
20202,04272093,63,0,1,420,D,01,D,108,D,,A,,A,,A,,A
20202,04272093,64,0,1,420,D,03,D,150,D,,A,,A,,A,,A
20202,04272203,36,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20202,04272403,35,0,1,420,D,03,D,260,F,,A,,A,,A,,A
20202,04272533,13,0,2,410,D,01,D,7,D,,A,,A,,A,,A
20202,04272733,18,0,1,410,D,02,D,64,D,,A,,A,,A,,A
20202,04272803,37,0,1,420,D,03,D,161,D,,A,,A,,A,,A
20202,04273053,26,0,1,420,D,02,D,90,D,,A,,A,,A,,A
20202,04273163,22,0,1,420,D,01,D,444,D,,A,,A,,A,,A
20202,04273243,50,0,1,410,D,03,D,9,D,,A,,A,,A,,A
20202,04273243,51,0,1,420,D,03,D,29,D,,A,,A,,A,,A
20202,04273593,25,0,1,420,D,02,D,300,D,,A,,A,,A,,A
20202,04273603,15,0,1,420,D,03,D,90,D,,A,,A,,A,,A
20202,04273793,30,0,1,420,D,02,D,160,D,,A,,A,,A,,A
20202,04273863,21,0,1,410,D,02,D,50,D,,A,,A,,A,,A
20202,04273883,49,0,2,420,D,01,D,60,D,,A,,A,,A,,A
20202,04274363,48,0,1,420,D,02,D,92,D,,A,,A,,A,,A
20202,04274533,26,0,1,400,D,02,D,50,D,,A,,A,,A,,A
20202,04274533,27,0,1,410,D,02,D,35,D,,A,,A,,A,,A
20202,04274533,28,0,1,420,D,02,D,50,D,,A,,A,,A,,A
20202,04274533,29,0,1,405,D,02,D,1300,D,,A,,A,,A,,A
20202,04274693,27,0,1,420,D,03,D,290,D,,A,,A,,A,,A
20202,04274803,45,0,2,430,D,01,D,,H,415,D,405,D,425,D,,A
20202,04274803,45,1,2,420,D,01,D,24,E,,A,,A,,A,,A
20202,04274803,45,2,2,405,D,01,D,15,E,,A,,A,,A,,A
20202,04274803,45,3,2,420,D,01,D,1,E,,A,,A,,A,,A
20202,04274903,58,0,1,420,D,03,D,135,D,,A,,A,,A,,A
20202,04274933,37,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20202,04274933,37,1,1,420,D,01,D,768,E,,A,,A,,A,,A
20202,04274933,37,2,1,405,D,01,D,132,E,,A,,A,,A,,A
20202,04274933,37,3,1,420,D,01,D,960,E,,A,,A,,A,,A
20202,04274983,27,0,1,400,D,02,D,27,D,,A,,A,,A,,A
20202,04275003,26,0,1,420,D,03,D,129,D,,A,,A,,A,,A
20202,04275073,35,0,1,410,D,01,D,7,D,,A,,A,,A,,A
20202,04275073,36,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20202,04275253,52,0,1,420,D,03,D,291,D,,A,,A,,A,,A
20202,04275443,30,0,1,420,D,02,D,84,D,,A,,A,,A,,A
20202,04275533,51,0,1,430,D,02,D,,H,415,D,410,D,,A,,A
20202,04275533,51,1,1,420,D,02,D,110,E,,A,,A,,A,,A
20202,04275533,51,2,1,410,D,02,D,10,E,,A,,A,,A,,A
20202,04275533,52,0,1,430,D,03,D,,H,415,D,410,D,,A,,A
20202,04275533,52,1,1,420,D,03,D,91,E,,A,,A,,A,,A
20202,04275533,52,2,1,410,D,03,D,9,E,,A,,A,,A,,A
20202,04275563,13,0,1,420,D,01,D,400,D,,A,,A,,A,,A
20202,04275593,59,0,1,405,D,03,D,194,D,,A,,A,,A,,A
20202,04275633,20,0,1,420,D,03,D,29,D,,A,,A,,A,,A
20202,04275663,62,0,1,400,D,03,D,54,D,,A,,A,,A,,A
20202,04275663,63,0,1,420,D,03,D,268,D,,A,,A,,A,,A
20202,04275673,15,0,1,420,D,03,D,86,D,,A,,A,,A,,A
20202,04275833,58,0,1,420,D,03,D,95,D,,A,,A,,A,,A
20202,04275833,59,0,1,420,D,03,D,100,D,,A,,A,,A,,A
20202,04275903,25,0,2,420,D,01,D,480,D,,A,,A,,A,,A
20202,04276043,50,0,2,400,D,01,D,37,D,,A,,A,,A,,A
20202,04276113,44,0,1,420,D,03,D,151,D,,A,,A,,A,,A
20202,04276133,28,0,2,400,D,01,D,99,D,,A,,A,,A,,A
20202,04276313,58,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20202,04276853,18,0,1,405,D,01,D,1000,D,,A,,A,,A,,A
20202,04277024,17,0,2,430,D,01,D,,H,410,D,415,D,,A,,A
20202,04277024,17,1,2,420,D,01,D,300,E,,A,,A,,A,,A
20202,04277143,31,0,1,410,D,03,D,50,D,,A,,A,,A,,A
20202,04277173,25,0,1,410,D,01,D,77,D,,A,,A,,A,,A
20202,04277183,29,0,1,410,D,02,D,20,D,,A,,A,,A,,A
20202,04277183,30,0,1,420,D,02,D,95,D,,A,,A,,A,,A
20202,04277203,39,0,1,400,D,01,D,77,D,,A,,A,,A,,A
20202,04277223,46,0,1,405,D,02,D,92,D,,A,,A,,A,,A
20202,04277293,27,0,2,420,D,01,D,24,D,,A,,A,,A,,A
20202,04277343,32,0,1,410,D,01,D,16,D,,A,,A,,A,,A
20202,04277343,33,0,1,420,D,01,D,46,F,,A,,A,,A,,A
20202,04277343,34,0,1,405,D,02,D,1500,D,,A,,A,,A,,A
20202,04277353,21,0,1,420,D,03,D,73,D,,A,,A,,A,,A
20202,04277403,38,0,1,420,D,02,D,193,F,,A,,A,,A,,A
20202,04277493,35,0,1,410,D,03,D,26,D,,A,,A,,A,,A
20202,04277533,31,0,1,420,D,01,D,130,D,,A,,A,,A,,A
20202,04277623,26,0,1,420,D,03,D,270,D,,A,,A,,A,,A
20202,04277633,50,0,1,400,D,03,D,191,D,,A,,A,,A,,A
20202,04277693,21,0,1,420,D,03,D,20,D,,A,,A,,A,,A
20202,04277803,22,0,1,400,D,04,D,15,D,,A,,A,,A,,A
20202,04277843,51,0,1,420,D,03,D,300,D,,A,,A,,A,,A
20202,04277843,52,0,1,420,D,04,D,45,D,,A,,A,,A,,A
20202,04277843,53,0,2,420,D,02,D,167,D,,A,,A,,A,,A
20202,04277903,34,0,1,420,D,03,D,85,D,,A,,A,,A,,A
20202,04277903,35,0,1,420,D,04,D,38,D,,A,,A,,A,,A
20202,04277933,38,0,1,410,D,03,D,45,D,,A,,A,,A,,A
20202,04277933,39,0,1,420,D,03,D,176,D,,A,,A,,A,,A
20202,04278073,33,0,1,410,D,03,D,100,D,,A,,A,,A,,A
20202,04278073,34,0,1,420,D,03,D,250,D,,A,,A,,A,,A
20202,04278123,33,0,1,405,D,02,D,1217,D,,A,,A,,A,,A
20202,04278143,45,0,1,405,D,03,D,600,D,,A,,A,,A,,A
20202,04278313,37,0,1,420,D,03,D,191,D,,A,,A,,A,,A
20202,04278423,22,0,1,420,D,03,D,42,D,,A,,A,,A,,A
20202,04278423,23,0,2,420,D,02,D,215,F,,A,,A,,A,,A
20202,04278433,36,0,1,430,D,04,D,,H,415,D,400,D,,A,,A
20202,04278433,36,1,1,420,D,04,D,100,E,,A,,A,,A,,A
20202,04278433,36,2,1,400,D,04,D,18,E,,A,,A,,A,,A
20202,04278603,43,0,1,420,D,02,D,118,D,,A,,A,,A,,A
20202,04278683,37,0,1,420,D,04,D,135,D,,A,,A,,A,,A
20202,04278703,41,0,2,410,D,02,D,18,D,,A,,A,,A,,A
20202,04278723,44,0,1,420,D,03,D,213,D,,A,,A,,A,,A
20202,04278913,23,0,1,405,D,03,D,180,D,,A,,A,,A,,A
20202,04279393,60,0,1,400,D,02,D,25,D,,A,,A,,A,,A
20202,04279563,49,0,1,400,D,03,D,36,D,,A,,A,,A,,A
20202,04279573,44,0,1,420,D,02,D,186,D,,A,,A,,A,,A
20202,04279693,55,0,1,420,D,03,D,170,D,,A,,A,,A,,A
20202,04279823,38,0,1,420,D,04,D,135,D,,A,,A,,A,,A
20202,04279873,41,0,1,420,D,02,D,172,D,,A,,A,,A,,A
20202,04279983,29,0,1,400,D,04,D,31,D,,A,,A,,A,,A
20202,04280203,18,0,1,410,D,02,D,41,D,,A,,A,,A,,A
20202,04280293,28,0,1,400,D,04,D,55,D,,A,,A,,A,,A
20202,04280293,29,0,1,420,D,04,D,60,D,,A,,A,,A,,A
20202,04280413,28,0,2,420,D,02,D,106,D,,A,,A,,A,,A
20202,04280443,35,0,1,420,D,04,D,85,D,,A,,A,,A,,A
20202,04280473,20,0,2,405,D,02,D,15,D,,A,,A,,A,,A
20202,04280713,38,0,1,420,D,02,D,191,D,,A,,A,,A,,A
20202,04280883,30,0,1,420,D,02,D,68,D,,A,,A,,A,,A
20202,04280903,33,0,1,410,D,04,D,40,D,,A,,A,,A,,A
20202,04280903,34,0,1,400,D,03,D,110,D,,A,,A,,A,,A
20202,04281073,18,0,1,420,D,03,D,100,D,,A,,A,,A,,A
20202,04281083,32,0,1,430,D,03,D,,H,410,D,415,D,,A,,A
20202,04281083,32,1,1,410,D,03,D,15,E,,A,,A,,A,,A
20202,04281083,32,2,1,420,D,03,D,169,E,,A,,A,,A,,A
20202,04281273,42,0,1,420,D,04,D,70,D,,A,,A,,A,,A
20202,04281293,30,0,1,400,D,04,D,40,D,,A,,A,,A,,A
20202,04281503,31,0,1,420,D,03,D,28,D,,A,,A,,A,,A
20202,04281523,46,0,1,410,D,03,D,70,D,,A,,A,,A,,A
20202,04281523,47,0,1,420,D,04,D,76,D,,A,,A,,A,,A
20202,04281523,48,0,1,420,D,03,D,60,D,,A,,A,,A,,A
20202,04281603,71,0,1,410,D,02,D,18,D,,A,,A,,A,,A
20202,04281653,20,0,1,420,D,03,D,300,D,,A,,A,,A,,A
20202,04282123,34,0,1,420,D,04,D,250,D,,A,,A,,A,,A
20202,04282123,35,0,2,420,D,02,D,265,D,,A,,A,,A,,A
20202,04282223,9,0,2,420,D,02,D,180,D,,A,,A,,A,,A
20202,04282273,30,0,1,420,D,04,D,130,D,,A,,A,,A,,A
20202,04282643,83,0,1,410,D,03,D,30,D,,A,,A,,A,,A
20202,04282643,84,0,1,430,D,03,D,,H,405,D,415,D,,A,,A
20202,04282643,84,1,1,405,D,03,D,75,E,,A,,A,,A,,A
20202,04282643,84,2,1,420,D,03,D,75,E,,A,,A,,A,,A
20202,04282723,41,0,1,405,D,04,D,264,D,,A,,A,,A,,A
20202,04282753,32,0,1,420,D,04,D,45,D,,A,,A,,A,,A
20202,04282933,33,0,1,420,D,03,D,50,D,,A,,A,,A,,A
20202,04282993,68,0,1,420,D,04,D,70,D,,A,,A,,A,,A
20202,04282993,69,0,2,420,D,02,D,72,D,,A,,A,,A,,A
20202,04283013,15,0,1,400,D,03,D,30,D,,A,,A,,A,,A
20202,04283063,40,0,1,420,D,03,D,34,D,,A,,A,,A,,A
20202,04283103,51,0,1,420,D,03,D,60,D,,A,,A,,A,,A
20202,04283133,49,0,1,420,D,04,D,50,D,,A,,A,,A,,A
20202,04283153,19,0,1,420,D,03,D,175,D,,A,,A,,A,,A
20202,04283303,29,0,1,400,D,04,D,40,D,,A,,A,,A,,A
20202,04283303,30,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20202,04283303,31,0,1,420,D,04,D,55,D,,A,,A,,A,,A
20202,04283473,41,0,1,420,D,04,D,215,D,,A,,A,,A,,A
20202,04283473,42,0,1,420,D,04,D,103,D,,A,,A,,A,,A
20202,04283473,43,0,1,420,D,04,D,17,D,,A,,A,,A,,A
20202,04283583,30,0,1,410,D,03,D,48,D,,A,,A,,A,,A
20202,04283583,31,0,1,420,D,03,D,225,D,,A,,A,,A,,A
20202,04283833,69,0,1,405,D,03,D,284,D,,A,,A,,A,,A
20202,04283833,70,0,1,405,D,04,D,87,D,,A,,A,,A,,A
20202,04283963,63,0,1,420,D,04,D,250,D,,A,,A,,A,,A
20202,04283993,37,0,1,420,D,04,D,467,D,,A,,A,,A,,A
20202,04284213,27,0,1,430,D,03,D,,H,410,D,415,D,,A,,A
20202,04284213,27,1,1,410,D,03,D,7,E,,A,,A,,A,,A
20202,04284213,27,2,1,420,D,03,D,83,E,,A,,A,,A,,A
20202,04284493,17,0,1,410,D,04,D,7,D,,A,,A,,A,,A
20202,04284493,18,0,1,410,D,02,D,7,D,,A,,A,,A,,A
20202,04284493,19,0,1,420,D,04,D,75,F,,A,,A,,A,,A
20202,04284493,20,0,1,420,D,04,D,74,F,,A,,A,,A,,A
20202,04284573,44,0,1,400,D,02,D,20,D,,A,,A,,A,,A
20202,04284653,39,0,1,405,D,03,D,300,D,,A,,A,,A,,A
20202,04284653,40,0,2,400,D,02,D,100,D,,A,,A,,A,,A
20202,04285053,27,0,1,420,D,03,D,45,D,,A,,A,,A,,A
20202,04285073,18,0,1,430,D,02,D,,H,415,D,410,D,,A,,A
20202,04285073,18,1,1,420,D,02,D,100,E,,A,,A,,A,,A
20202,04285143,41,0,1,405,D,04,D,20,D,,A,,A,,A,,A
20202,04285323,33,0,2,420,D,02,D,401,D,,A,,A,,A,,A
20202,04285623,16,0,1,420,D,03,D,280,D,,A,,A,,A,,A
20202,04285773,43,0,1,430,D,04,D,,H,415,D,410,D,,A,,A
20202,04285773,43,1,1,420,D,04,D,91,E,,A,,A,,A,,A
20202,04285773,43,2,1,410,D,04,D,9,E,,A,,A,,A,,A
20202,04285803,24,0,2,400,D,02,D,50,D,,A,,A,,A,,A
20202,04285923,21,0,1,430,D,03,D,,H,425,D,405,D,415,D,,A
20202,04285923,21,1,1,405,D,03,D,42,E,,A,,A,,A,,A
