QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20202,04229044,8,0,1,170,D,13,D,407,D,,A,,A
20202,04229104,10,0,1,100,D,03,D,322,D,,A,,A
20202,04229104,11,0,1,100,D,04,D,322,D,,A,,A
20202,04229104,12,0,1,160,D,04,D,50,D,,A,,A
20202,04229104,13,0,1,140,D,04,D,10,D,,A,,A
20202,04229134,1,0,1,100,D,04,D,200,D,,A,,A
20202,04229134,2,0,2,100,D,02,D,30000,D,,A,,A
20202,04229354,2,0,1,170,D,02,D,100,D,,A,,A
20202,04229354,3,0,1,170,D,02,D,50,D,,A,,A
20202,04229354,4,0,1,140,D,13,D,15,D,,A,,A
20202,04229354,5,0,1,150,D,13,D,35,D,,A,,A
20202,04229374,10,0,1,170,D,13,D,150,D,,A,,A
20202,04229374,11,0,1,170,D,04,D,150,D,,A,,A
20202,04229394,7,0,1,150,D,13,D,1000,D,,A,,A
20202,04229474,3,0,1,110,D,13,D,640,D,,A,,A
20202,04229494,4,0,1,150,D,13,D,140,D,,A,,A
20202,04229514,1,0,1,150,D,13,D,125,D,,A,,A
20202,04229644,5,0,1,150,D,13,D,25,D,,A,,A
20202,04229664,3,0,1,170,D,03,D,1000,D,,A,,A
20202,04229664,4,0,1,170,D,03,D,5,D,,A,,A
20202,04229674,5,0,1,100,D,02,D,500,D,,A,,A
20202,04229674,6,0,1,100,D,03,D,500,D,,A,,A
20202,04229674,7,0,1,150,D,13,D,100,D,,A,,A
20202,04229674,8,0,1,160,D,13,D,50,D,,A,,A
20202,04229674,9,0,2,100,D,02,D,200,D,,A,,A
20202,04229714,1,0,1,170,D,04,D,1000,D,,A,,A
20202,04229714,2,0,1,160,D,04,D,55,D,,A,,A
20202,04229714,3,0,1,150,D,13,D,145,D,,A,,A
20202,04229714,4,0,2,160,D,02,D,145,D,,A,,A
20202,04229734,4,0,1,140,D,13,D,35,D,,A,,A
20202,04229734,5,0,1,160,D,03,D,75,D,,A,,A
20202,04229804,3,0,1,100,D,13,D,200,D,,A,,A
20202,04229804,4,0,1,120,D,13,D,1600,D,,A,,A
20202,04229844,8,0,1,150,D,13,D,300,D,,A,,A
20202,04229894,8,0,1,170,D,03,D,300,D,,A,,A
20202,04229904,5,0,1,150,D,13,D,1200,D,,A,,A
20202,04229924,12,0,1,160,D,02,D,35,D,,A,,A
20202,04229924,13,0,1,160,D,03,D,95,D,,A,,A
20202,04229924,14,0,1,160,D,04,D,60,D,,A,,A
20202,04230184,5,0,1,150,D,04,D,500,D,,A,,A
20202,04230214,1,0,1,160,D,13,D,40,D,,A,,A
20202,04230224,2,0,1,110,D,13,D,500,D,,A,,A
20202,04230234,5,0,1,140,D,13,D,650,D,,A,,A
20202,04230234,6,0,1,150,D,13,D,1500,D,,A,,A
20202,04230334,2,0,1,160,D,03,D,50,D,,A,,A
20202,04230354,5,0,1,140,D,13,D,45,D,,A,,A
20202,04230394,3,0,1,160,D,13,D,25,D,,A,,A
20202,04230444,3,0,1,170,D,13,D,700,D,,A,,A
20202,04230444,4,0,1,150,D,13,D,700,D,,A,,A
20202,04230504,1,0,1,110,D,13,D,300,D,,A,,A
20202,04230554,1,0,1,100,D,13,D,400,D,,A,,A
20202,04230554,2,0,1,150,D,13,D,100,D,,A,,A
20202,04230554,3,0,1,160,D,13,D,100,D,,A,,A
20202,04230584,3,0,2,170,D,02,D,40,D,,A,,A
20202,04230814,3,0,1,170,D,13,D,50,D,,A,,A
20202,04230814,4,0,1,170,D,13,D,300,D,,A,,A
20202,04230814,5,0,1,130,D,13,D,5,D,,A,,A
20202,04230814,6,0,1,150,D,13,D,120,D,,A,,A
20202,04230814,7,0,1,150,D,13,D,50,D,,A,,A
20202,04230824,4,0,1,150,D,13,D,1800,D,,A,,A
20202,04231224,2,0,1,160,D,02,D,42,D,,A,,A
20202,04231264,6,0,1,100,D,13,D,250,D,,A,,A
20202,04231264,7,0,1,160,D,04,D,50,D,,A,,A
20202,04231264,8,0,1,160,D,02,D,50,D,,A,,A
20202,04231274,2,0,1,170,D,13,D,75,D,,A,,A
20202,04231334,3,0,1,170,D,04,D,200,D,,A,,A
20202,04231384,1,0,1,150,D,13,D,80,D,,A,,A
20202,04231484,4,0,1,150,D,13,D,100,D,,A,,A
20202,04231674,2,0,1,170,D,03,D,50,D,,A,,A
20202,04231674,3,0,1,170,D,04,D,50,D,,A,,A
20202,04231724,1,0,1,150,D,02,D,200,D,,A,,A
20202,04231794,3,0,1,160,D,02,D,100,D,,A,,A
20202,04232084,3,0,1,150,D,13,D,50,D,,A,,A
20202,04232124,5,0,1,170,D,04,D,100,D,,A,,A
20202,04232124,6,0,1,170,D,02,D,100,D,,A,,A
20202,04232124,7,0,1,140,D,04,D,213,D,,A,,A
20202,04232124,8,0,1,140,D,03,D,199,D,,A,,A
20202,04232124,9,0,1,140,D,02,D,339,D,,A,,A
20202,04232284,4,0,1,100,D,02,D,300,D,,A,,A
20202,04232314,1,0,1,150,D,13,D,50,D,,A,,A
20202,04232334,1,0,1,150,D,13,D,200,D,,A,,A
20202,04232334,2,0,1,160,D,13,D,40,D,,A,,A
20202,04232444,1,0,1,170,D,03,D,100,D,,A,,A
20202,04232474,10,0,1,160,D,03,D,200,D,,A,,A
20202,04232484,4,0,1,150,D,13,D,380,D,,A,,A
20202,04232494,3,0,1,150,D,13,D,500,D,,A,,A
20202,04232504,1,0,1,170,D,02,D,450,D,,A,,A
20202,04232504,2,0,1,170,D,03,D,450,D,,A,,A
20202,04232504,3,0,1,170,D,03,D,450,D,,A,,A
20202,04232554,3,0,1,150,D,13,D,40,D,,A,,A
20202,04232574,8,0,1,170,D,03,D,30,D,,A,,A
20202,04232574,9,0,1,150,D,13,D,65,D,,A,,A
20202,04232834,1,0,1,160,D,02,D,20,D,,A,,A
20202,04232854,3,0,1,170,D,03,D,30,D,,A,,A
20202,04232854,4,0,1,170,D,04,D,60,D,,A,,A
20202,04232854,5,0,1,150,D,02,D,200,D,,A,,A
20202,04232854,6,0,1,150,D,03,D,200,D,,A,,A
20202,04232854,7,0,1,160,D,13,D,24,D,,A,,A
20202,04232904,6,0,1,170,D,02,D,25,D,,A,,A
20202,04232904,7,0,1,170,D,03,D,25,D,,A,,A
20202,04232904,8,0,1,150,D,13,D,440,D,,A,,A
20202,04232904,9,0,2,170,D,02,D,25,D,,A,,A
20202,04232944,1,0,1,170,D,03,D,600,D,,A,,A
20202,04232944,2,0,1,160,D,04,D,200,D,,A,,A
20202,04232944,3,0,1,160,D,04,D,50,D,,A,,A
20202,04233084,5,0,1,150,D,13,D,100,D,,A,,A
20202,04233104,2,0,1,170,D,02,D,20,D,,A,,A
20202,04233114,1,0,1,160,D,13,D,140,F,,A,,A
20202,04233174,1,0,1,170,D,04,D,60,D,,A,,A
20202,04233184,1,0,1,150,D,13,D,314,F,,A,,A
20202,04233214,1,0,1,140,D,02,D,50,D,,A,,A
20202,04233214,2,0,1,140,D,03,D,45,D,,A,,A
20202,04233214,3,0,1,140,D,04,D,50,D,,A,,A
20202,04233214,4,0,1,160,D,04,D,500,D,,A,,A
20202,04233214,5,0,1,160,D,04,D,500,D,,A,,A
20202,04233274,5,0,1,160,D,02,D,5,D,,A,,A
20202,04233344,4,0,1,170,D,13,D,50,D,,A,,A
20202,04233344,5,0,1,150,D,13,D,800,D,,A,,A
20202,04233404,2,0,1,150,D,13,D,100,D,,A,,A
20202,04233404,3,0,1,160,D,02,D,140,D,,A,,A
20202,04233404,4,0,1,160,D,03,D,40,D,,A,,A
20202,04233634,12,0,1,170,D,04,D,50,D,,A,,A
20202,04233654,3,0,1,150,D,13,D,200,D,,A,,A
20202,04233684,2,0,1,150,D,02,D,80,D,,A,,A
20202,04233684,3,0,1,150,D,03,D,80,D,,A,,A
20202,04233684,4,0,1,160,D,13,D,20,D,,A,,A
20202,04233754,1,0,1,160,D,13,D,10,D,,A,,A
20202,04233834,1,0,1,150,D,13,D,500,D,,A,,A
20202,04233924,1,0,1,160,D,13,D,1000,D,,A,,A
20202,04233994,1,0,1,160,D,02,D,152,D,,A,,A
20202,04233994,2,0,1,160,D,03,D,112,D,,A,,A
20202,04233994,3,0,1,160,D,04,D,525,D,,A,,A
20202,04234034,2,0,1,150,D,13,D,360,D,,A,,A
20202,04234034,3,0,2,150,D,02,D,360,D,,A,,A
20202,04234054,2,0,1,170,D,03,D,500,D,,A,,A
20202,04234054,3,0,1,170,D,04,D,400,D,,A,,A
20202,04234184,3,0,1,170,D,03,D,200,D,,A,,A
20202,04234184,4,0,1,150,D,13,D,230,D,,A,,A
20202,04234194,5,0,1,150,D,13,D,175,D,,A,,A
20202,04234234,7,0,1,140,D,13,D,25,D,,A,,A
20202,04234264,1,0,1,170,D,13,D,40,D,,A,,A
20202,04234354,4,0,1,110,D,13,D,400,D,,A,,A
20202,04234384,3,0,1,160,D,03,D,15,D,,A,,A
20202,04234404,5,0,1,150,D,02,D,1400,D,,A,,A
20202,04234404,6,0,1,150,D,03,D,20,D,,A,,A
20202,04234404,7,0,1,150,D,04,D,20,D,,A,,A
20202,04234404,8,0,2,150,D,02,D,1250,D,,A,,A
20202,04234494,3,0,1,100,D,02,D,150,D,,A,,A
20202,04234614,5,0,1,170,D,13,D,500,D,,A,,A
20202,04234614,6,0,1,150,D,03,D,300,D,,A,,A
20202,04234644,5,0,1,150,D,13,D,540,D,,A,,A
20202,04234704,1,0,1,150,D,02,D,40,D,,A,,A
20202,04234704,2,0,1,150,D,03,D,20,D,,A,,A
20202,04234754,3,0,1,150,D,02,D,100,D,,A,,A
20202,04234754,4,0,1,150,D,03,D,50,D,,A,,A
20202,04234754,5,0,1,150,D,04,D,100,D,,A,,A
20202,04234774,2,0,1,150,D,13,D,15,D,,A,,A
20202,04234944,3,0,1,150,D,13,D,80,D,,A,,A
20202,04234954,4,0,1,150,D,13,D,80,D,,A,,A
20202,04234964,1,0,1,160,D,13,D,40,D,,A,,A
20202,04234974,2,0,1,170,D,02,D,240000,D,,A,,A
20202,04235004,1,0,1,150,D,13,D,407,F,,A,,A
20202,04235024,1,0,1,160,D,03,D,2200,D,,A,,A
20202,04235094,11,0,1,150,D,13,D,50,D,,A,,A
20202,04235144,2,0,1,150,D,13,D,400,D,,A,,A
20202,04235194,3,0,1,150,D,13,D,100,D,,A,,A
20202,04235274,9,0,1,170,D,04,D,200,D,,A,,A
20202,04235274,10,0,1,130,D,03,D,100,D,,A,,A
20202,04235334,2,0,1,150,D,13,D,300,D,,A,,A
20202,04235384,6,0,1,170,D,02,D,600,D,,A,,A
20202,04235384,7,0,1,170,D,03,D,35,D,,A,,A
20202,04235384,8,0,1,140,D,02,D,25,D,,A,,A
20202,04235394,4,0,1,170,D,02,D,1350,D,,A,,A
20202,04235394,5,0,1,170,D,03,D,2537,D,,A,,A
20202,04235394,6,0,1,170,D,04,D,2838,D,,A,,A
20202,04235394,7,0,1,150,D,13,D,800,D,,A,,A
20202,04235394,8,0,1,160,D,13,D,76,D,,A,,A
20202,04235394,9,0,1,160,D,04,D,500,D,,A,,A
20202,04235474,1,0,1,150,D,13,D,150,D,,A,,A
20202,04235484,1,0,1,150,D,13,D,100,D,,A,,A
20202,04235484,2,0,1,160,D,04,D,600,D,,A,,A
20202,04235504,5,0,1,150,D,13,D,50,D,,A,,A
20202,04235504,6,0,1,160,D,03,D,25,D,,A,,A
20202,04235504,7,0,1,160,D,04,D,25,D,,A,,A
20202,04235744,2,0,1,160,D,03,D,40,D,,A,,A
20202,04235764,1,0,1,160,D,02,D,30,D,,A,,A
20202,04235804,4,0,1,150,D,13,D,300,D,,A,,A
20202,04235844,5,0,1,100,D,02,D,600,D,,A,,A
20202,04235844,6,0,1,170,D,02,D,200,D,,A,,A
20202,04235844,7,0,1,170,D,03,D,50,D,,A,,A
20202,04235844,8,0,1,140,D,13,D,50,D,,A,,A
20202,04235844,9,0,1,150,D,13,D,540,D,,A,,A
20202,04235844,10,0,2,140,D,02,D,500,D,,A,,A
20202,04235864,1,0,1,150,D,13,D,40,D,,A,,A
20202,04235874,6,0,1,160,D,04,D,10,D,,A,,A
20202,04235904,1,0,1,170,D,13,D,100,D,,A,,A
20202,04235964,3,0,1,100,D,02,D,160,D,,A,,A
20202,04235964,4,0,1,100,D,03,D,160,D,,A,,A
20202,04235964,5,0,1,100,D,04,D,160,D,,A,,A
20202,04235964,6,0,1,170,D,03,D,1200,D,,A,,A
20202,04235964,7,0,1,170,D,04,D,200,D,,A,,A
20202,04235964,8,0,1,150,D,02,D,120,D,,A,,A
20202,04235964,9,0,1,160,D,02,D,160,D,,A,,A
20202,04235964,10,0,1,160,D,03,D,310,D,,A,,A
20202,04235974,1,0,1,150,D,13,D,110,D,,A,,A
20202,04236014,5,0,1,110,D,13,D,835,D,,A,,A
20202,04236014,6,0,1,120,D,13,D,735,D,,A,,A
20202,04236044,2,0,1,160,D,13,D,15,D,,A,,A
20202,04236044,3,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04236054,10,0,1,100,D,04,D,100,D,,A,,A
20202,04236054,11,0,1,800,D,04,D,3400,D,2,D,3,D
20202,04236064,3,0,1,170,D,05,D,50,D,,A,,A
20202,04236064,4,0,1,150,D,13,D,700,D,,A,,A
20202,04236064,5,0,1,800,D,04,D,2400,D,2,D,2,D
20202,04236084,5,0,1,800,D,05,D,2200,D,2,D,1,D
20202,04236094,4,0,1,160,D,13,D,35,D,,A,,A
20202,04236094,5,0,1,800,D,05,D,2900,D,2,D,1,D
20202,04236104,1,0,1,800,D,04,D,1200,D,1,D,,C
20202,04236114,2,0,1,150,D,13,D,140,D,,A,,A
20202,04236114,3,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04236124,7,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04236164,1,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04236254,3,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04236264,2,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04236294,1,0,1,800,D,05,D,2400,D,2,D,3,D
20202,04236314,5,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04236354,3,0,1,150,D,13,D,140,D,,A,,A
20202,04236364,4,0,1,800,D,04,D,2145,D,2,D,3,D
20202,04236364,5,0,2,160,D,03,D,517,F,,A,,A
20202,04236394,1,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04236424,1,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04236444,2,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04236464,8,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04236524,3,0,1,800,D,05,D,1200,D,1,D,,C
20202,04236534,1,0,1,800,D,05,D,2400,D,1,D,3,D
20202,04236574,10,0,1,170,D,05,D,50,D,,A,,A
20202,04236574,11,0,1,800,D,04,D,2200,D,2,D,3,D
20202,04236574,12,0,1,800,D,05,D,1200,D,2,D,3,D
20202,04236684,2,0,1,800,D,05,D,3400,D,2,D,3,D
20202,04236724,4,0,1,800,D,04,D,2400,D,2,D,2,D
20202,04236734,1,0,1,150,D,13,D,900,D,,A,,A
20202,04236754,4,0,1,150,D,13,D,50,D,,A,,A
20202,04236754,5,0,1,800,D,05,D,1200,D,1,D,3,D
20202,04236814,1,0,1,800,D,05,D,391,D,1,D,2,D
20202,04236914,3,0,1,800,D,05,D,2900,D,2,D,1,D
20202,04236924,3,0,1,800,D,04,D,4600,D,2,D,1,D
20202,04236934,1,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04236944,3,0,1,160,D,05,D,30,D,,A,,A
20202,04236984,6,0,1,800,D,04,D,1800,D,2,D,2,D
20202,04237014,6,0,1,170,D,03,D,10,D,,A,,A
20202,04237014,7,0,1,150,D,13,D,80,D,,A,,A
20202,04237014,8,0,1,800,D,04,D,4300,D,2,D,2,D
20202,04237194,5,0,1,800,D,04,D,1200,D,2,D,2,D
20202,04237194,6,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04237204,4,0,1,800,D,04,D,3600,D,2,D,3,D
20202,04237234,5,0,1,150,D,13,D,50,D,,A,,A
20202,04237234,6,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04237304,1,0,1,160,D,13,D,19,D,,A,,A
20202,04237304,2,0,1,160,D,13,D,8,D,,A,,A
20202,04237304,3,0,1,800,D,04,D,1200,D,2,D,2,D
20202,04237334,5,0,1,170,D,03,D,240,D,,A,,A
20202,04237334,6,0,1,170,D,04,D,88,D,,A,,A
20202,04237334,7,0,1,150,D,13,D,216,F,,A,,A
20202,04237334,8,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04237374,1,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04237404,1,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04237404,2,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04237414,1,0,1,800,D,04,D,2800,D,2,D,1,D
20202,04237424,3,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04237434,1,0,1,800,D,05,D,2400,D,2,D,3,D
20202,04237504,6,0,1,150,D,13,D,20,D,,A,,A
20202,04237504,7,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04237504,8,0,2,170,D,03,D,100,D,,A,,A
20202,04237534,1,0,1,150,D,13,D,50,D,,A,,A
20202,04237534,2,0,1,160,D,03,D,400,D,,A,,A
20202,04237534,3,0,1,800,D,05,D,2400,D,1,D,1,D
20202,04237564,1,0,1,800,D,04,D,1200,D,2,D,2,D
20202,04237604,2,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04237614,1,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04237614,800,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04237644,3,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04237664,1,0,1,800,D,04,D,1868,F,,C,,C
20202,04237694,4,0,1,160,D,13,D,300,D,,A,,A
20202,04237694,5,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04237704,2,0,1,800,D,04,D,1200,D,1,D,1,D
20202,04237734,1,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04237814,1,0,1,160,D,13,D,15,D,,A,,A
20202,04237814,2,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04237824,4,0,1,170,D,05,D,200,D,,A,,A
20202,04237824,5,0,1,150,D,03,D,510,D,,A,,A
20202,04237824,6,0,1,150,D,04,D,600,D,,A,,A
20202,04237824,7,0,1,180,D,04,D,25000,D,,A,,A
20202,04237824,8,0,1,180,D,05,D,9770,D,,A,,A
20202,04237824,9,0,1,800,D,05,D,1200,D,1,D,3,D
20202,04237834,2,0,1,160,D,04,D,50,D,,A,,A
20202,04237834,3,0,1,160,D,13,D,5,D,,A,,A
20202,04237834,4,0,1,150,D,13,D,30,D,,A,,A
20202,04237834,5,0,1,150,D,05,D,50,D,,A,,A
20202,04237844,3,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04237854,5,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04237874,1,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04237884,3,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04237904,2,0,1,800,D,05,D,1200,D,1,D,2,D
20202,04237914,8,0,1,170,D,04,D,500,D,,A,,A
20202,04237984,3,0,1,150,D,13,D,100,D,,A,,A
20202,04238004,2,0,1,160,D,13,D,20,D,,A,,A
20202,04238004,3,0,1,160,D,05,D,20,D,,A,,A
20202,04238004,4,0,1,150,D,04,D,50,D,,A,,A
20202,04238004,5,0,1,160,D,05,D,150,D,,A,,A
20202,04238004,6,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04238014,7,0,1,150,D,03,D,10,D,,A,,A
20202,04238014,8,0,1,150,D,04,D,10,D,,A,,A
20202,04238014,9,0,1,150,D,05,D,10,D,,A,,A
20202,04238014,10,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04238124,4,0,1,150,D,04,D,60,D,,A,,A
20202,04238124,5,0,1,160,D,04,D,100,D,,A,,A
20202,04238124,6,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04238134,5,0,1,800,D,04,D,3400,D,2,D,3,D
20202,04238154,4,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04238184,1,0,1,150,D,13,D,80,D,,A,,A
20202,04238184,2,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04238204,3,0,1,170,D,05,D,150,D,,A,,A
20202,04238204,4,0,1,150,D,13,D,450,D,,A,,A
20202,04238204,5,0,1,160,D,05,D,25,D,,A,,A
20202,04238214,6,0,1,150,D,13,D,138,D,,A,,A
20202,04238214,7,0,1,800,D,04,D,3900,D,2,D,1,D
20202,04238294,9,0,1,160,D,13,D,250,D,,A,,A
20202,04238304,3,0,1,170,D,05,D,1500,D,,A,,A
20202,04238304,4,0,1,160,D,03,D,25,D,,A,,A
20202,04238304,5,0,1,160,D,03,D,20,D,,A,,A
20202,04238324,6,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04238324,7,0,1,800,D,04,D,500,D,2,D,1,D
20202,04238334,1,0,2,170,D,03,D,20,D,,A,,A
20202,04238354,5,0,1,150,D,13,D,400,D,,A,,A
20202,04238354,6,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04238354,7,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04238354,8,0,1,800,D,04,D,500,D,2,D,3,D
20202,04238354,9,0,1,800,D,04,D,500,D,2,D,3,D
20202,04238354,10,0,1,800,D,04,D,500,D,2,D,3,D
20202,04238354,11,0,1,800,D,04,D,500,D,2,D,3,D
20202,04238354,12,0,1,800,D,04,D,500,D,2,D,3,D
20202,04238364,1,0,1,160,D,03,D,300,D,,A,,A
20202,04238364,2,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04238374,1,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04238384,1,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04238414,1,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04238444,1,0,1,800,D,05,D,1200,D,1,D,3,D
20202,04238464,4,0,1,160,D,13,D,100,D,,A,,A
20202,04238464,5,0,1,800,D,04,D,2900,D,2,D,1,D
20202,04238484,1,0,1,800,D,04,D,2900,D,2,D,1,D
20202,04238494,1,0,1,150,D,03,D,165,D,,A,,A
20202,04238494,2,0,1,150,D,04,D,165,D,,A,,A
20202,04238494,3,0,1,150,D,05,D,165,D,,A,,A
20202,04238494,4,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04238504,3,0,1,160,D,05,D,100,D,,A,,A
20202,04238504,4,0,1,150,D,04,D,100,D,,A,,A
20202,04238504,5,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04238514,3,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04238524,2,0,1,800,D,05,D,2400,D,2,D,2,D
20202,04238554,7,0,1,170,D,04,D,100,D,,A,,A
20202,04238554,8,0,1,800,D,05,D,1200,D,1,D,3,D
20202,04238564,1,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04238564,2,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04238564,3,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04238574,5,0,1,170,D,03,D,100,D,,A,,A
20202,04238574,6,0,1,150,D,13,D,100,D,,A,,A
20202,04238574,7,0,1,160,D,03,D,190,D,,A,,A
20202,04238574,8,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04238574,9,0,2,160,D,03,D,20,D,,A,,A
20202,04238584,9,0,1,170,D,05,D,50,D,,A,,A
20202,04238584,10,0,1,150,D,03,D,100,D,,A,,A
20202,04238584,11,0,1,150,D,05,D,200,D,,A,,A
20202,04238584,12,0,1,160,D,04,D,200,D,,A,,A
20202,04238584,13,0,2,170,D,03,D,250,D,,A,,A
20202,04238584,14,0,2,140,D,03,D,50,D,,A,,A
20202,04238604,4,0,1,800,D,04,D,1200,D,2,D,1,D
20202,04238614,5,0,1,160,D,13,D,10,D,,A,,A
20202,04238614,6,0,1,800,D,04,D,3400,D,2,D,1,D
20202,04238634,12,0,1,170,D,04,D,500,D,,A,,A
20202,04238634,13,0,1,150,D,13,D,500,D,,A,,A
20202,04238634,14,0,1,800,D,05,D,2400,D,1,D,1,D
20202,04238684,1,0,1,160,D,03,D,25,D,,A,,A
20202,04238684,2,0,1,160,D,05,D,50,D,,A,,A
20202,04238684,3,0,1,800,D,05,D,1200,D,2,D,1,D
20202,04238694,3,0,1,170,D,13,D,200,D,,A,,A
20202,04238694,4,0,1,170,D,13,D,200,D,,A,,A
20202,04238694,5,0,1,160,D,13,D,20,D,,A,,A
20202,04238694,6,0,1,800,D,04,D,4800,D,2,D,1,D
20202,04238714,3,0,1,800,D,05,D,1200,D,1,D,2,D
20202,04238724,2,0,1,170,D,03,D,650,D,,A,,A
20202,04238724,3,0,1,150,D,13,D,100,D,,A,,A
20202,04238724,4,0,1,160,D,04,D,100,D,,A,,A
20202,04238724,5,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04238724,6,0,2,150,D,03,D,250,D,,A,,A
20202,04238744,1,0,1,150,D,13,D,250,D,,A,,A
20202,04238744,2,0,1,800,D,05,D,2400,D,1,D,1,D
20202,04238754,2,0,1,800,D,05,D,3400,D,2,D,2,D
20202,04238774,1,0,1,800,D,04,D,1200,D,1,D,2,D
20202,04238824,4,0,1,800,D,05,D,1200,D,1,D,3,D
20202,04238824,5,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04238834,2,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04238834,3,0,2,160,D,03,D,75,D,,A,,A
20202,04238914,2,0,1,170,D,13,D,50,D,,A,,A
20202,04238914,3,0,1,110,D,13,D,50,D,,A,,A
20202,04238914,4,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04238924,7,0,1,170,D,13,D,2000,D,,A,,A
20202,04238924,8,0,1,170,D,03,D,9175,D,,A,,A
20202,04238924,9,0,1,170,D,03,D,267,D,,A,,A
20202,04238924,10,0,1,160,D,03,D,120,D,,A,,A
20202,04238924,11,0,1,160,D,04,D,50,D,,A,,A
20202,04238924,800,0,1,170,D,04,D,9175,D,,A,,A
20202,04238924,801,0,1,170,D,05,D,9175,D,,A,,A
20202,04238924,802,0,1,170,D,04,D,267,D,,A,,A
20202,04238924,803,0,1,170,D,05,D,267,D,,A,,A
20202,04238944,4,0,1,800,D,05,D,2400,D,2,D,1,D
20202,04238964,3,0,1,150,D,13,D,300,D,,A,,A
20202,04238964,4,0,1,160,D,13,D,50,D,,A,,A
20202,04238964,5,0,1,800,D,05,D,2400,D,1,D,3,D
20202,04238994,2,0,1,800,D,04,D,2400,D,2,D,1,D
20202,04239024,1,0,1,170,D,13,D,20,D,,A,,A
20202,04239024,2,0,1,160,D,13,D,40,D,,A,,A
20202,04239024,3,0,1,800,D,05,D,1200,D,2,D,3,D
20202,04239034,1,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04239074,3,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04239094,1,0,1,800,D,05,D,3900,D,2,D,1,D
20202,04239154,1,0,1,800,D,04,D,2400,D,2,D,3,D
20202,04239184,4,0,1,800,D,05,D,2400,D,2,D,3,D
20202,04239254,17,0,1,800,D,04,D,3400,D,2,D,2,D
20202,04239264,1,0,1,800,D,05,D,1200,D,1,D,1,D
20202,04239284,2,0,1,160,D,04,D,250,D,,A,,A
20202,04239284,3,0,1,800,D,05,D,1200,D,2,D,3,D
20202,04239294,4,0,1,170,D,04,D,25,D,,A,,A
20202,04239294,5,0,1,150,D,13,D,25,D,,A,,A
20202,04239294,6,0,1,800,D,04,D,1200,D,2,D,3,D
20202,04239294,7,0,1,800,D,04,D,1200,D,1,D,3,D
