QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20202,04215904,15,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04215904,16,0,5,02,D,300,D,,A,3,D,,B,2017,D,,A,,A,,A,3000,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04215914,20,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04215924,6,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04215964,9,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,960,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04215984,19,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04215984,20,0,5,02,D,300,D,,A,1,D,,B,2014,D,,A,,A,,A,1000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216064,13,0,5,01,D,100,D,,A,3,D,,B,1963,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216074,15,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,480,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216074,16,0,5,02,D,300,D,,A,1,D,,B,2014,D,,A,,A,,A,2700,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216094,19,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216104,16,0,5,01,D,100,D,,A,3,D,05,D,2019,D,117000,D,3800,D,3800,D,3000,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04216114,24,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216194,23,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,6400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216214,21,0,5,01,D,300,D,,A,2,D,,B,2006,D,,A,,A,,A,2800,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216214,22,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216254,7,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216294,10,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216334,22,0,5,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216334,23,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216364,18,0,5,01,D,100,D,,A,3,D,,B,1973,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216434,19,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,3000,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20202,04216464,18,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216514,22,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216514,23,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216514,24,0,5,03,D,400,D,,A,3,D,,B,,C,,A,,A,,A,230,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216514,25,0,5,04,D,400,D,,A,3,D,,B,,C,,A,,A,,A,230,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216514,26,0,5,05,D,400,D,,A,3,D,,B,,C,,A,,A,,A,230,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216514,27,0,5,06,D,400,D,,A,3,D,,B,,C,,A,,A,,A,230,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216544,24,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,630,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216544,25,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216604,18,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216654,9,0,5,01,D,100,D,,A,3,D,10,D,2018,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216744,26,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216744,27,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216744,28,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216754,21,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216764,45,0,5,01,D,100,D,,A,3,D,10,D,2019,D,385000,D,20000,D,15746,D,4400,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04216764,46,0,5,02,D,200,D,,A,3,D,,B,2016,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04216804,44,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216804,45,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216804,46,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216804,47,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216804,48,0,5,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216804,49,0,5,06,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216804,50,0,5,07,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216814,16,0,5,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216864,21,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3800,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20202,04216874,20,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216884,11,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216894,9,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216924,17,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216934,14,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,4,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216964,25,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04216984,21,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217034,18,0,5,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217034,19,0,5,02,D,400,D,,A,3,D,,B,1972,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04217064,39,0,5,01,D,100,D,,A,3,D,11,D,2018,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217114,16,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217134,14,0,5,01,D,100,D,,A,1,D,,B,2011,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217194,11,0,1,01,D,100,D,,A,3,D,01,D,2020,D,440000,D,110934,D,4544,F,4000,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04217264,27,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217294,24,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,5100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217314,29,0,5,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20202,04217354,20,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217374,24,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217394,9,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217414,10,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217424,11,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,70,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217434,10,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217454,20,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217454,21,0,1,02,D,300,D,,A,3,D,03,D,2020,D,153000,D,38000,D,8594,F,1300,F,2,D,,A,,A,,A,1,D,0,D,2,D,,A,,A
20202,04217464,13,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,4500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217494,15,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217514,23,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217544,9,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217574,24,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217594,17,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217694,11,0,5,01,D,100,D,,A,2,D,,B,1988,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217824,12,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217844,24,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217864,13,0,5,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217954,9,0,5,01,D,100,D,,A,1,D,,B,2012,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04217984,17,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218014,37,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218044,14,0,5,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,6900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218064,26,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218074,33,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218084,29,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218134,37,0,5,01,D,100,D,,A,1,D,,B,2003,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218204,10,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218224,25,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218244,5,0,1,01,D,100,D,,A,3,D,03,D,2020,D,285000,F,57000,F,8000,F,4100,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04218284,19,0,5,01,D,100,D,,A,3,D,09,D,2018,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218294,7,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218354,36,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218374,11,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218414,14,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218444,24,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,10500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218454,19,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218464,16,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,350,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218484,14,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218484,15,0,5,02,D,400,D,,A,3,D,,B,2016,D,,A,,A,,A,7508,V,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04218514,12,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218524,24,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218614,40,0,1,01,D,100,D,,A,3,D,02,F,2008,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218624,14,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218624,15,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218644,36,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218644,37,0,5,02,D,300,D,,A,3,D,,B,2017,D,,A,,A,,A,800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04218654,30,0,6,01,D,100,D,,A,3,D,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04218664,14,0,5,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218724,23,0,5,01,D,100,D,,A,1,D,,B,2004,D,,A,,A,,A,800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218744,19,0,5,01,D,100,D,,A,3,D,,B,1948,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218774,24,0,5,01,D,100,D,0.12,D,3,D,,B,1990,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218784,10,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218794,8,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,5000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218864,6,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,7000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04218894,27,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20202,04218894,28,0,1,02,D,600,D,,A,,A,01,F,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218914,18,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,7300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219014,12,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219114,28,0,5,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219154,18,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,770,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219224,26,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219224,27,0,5,02,D,200,D,,A,3,D,,B,2006,D,,A,,A,,A,2500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04219224,28,0,5,03,D,200,D,,A,3,D,,B,1970,D,,A,,A,,A,4000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04219334,15,0,5,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219364,18,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219374,34,0,5,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219384,40,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219394,18,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,650,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219444,12,0,5,01,D,100,D,,A,3,D,11,D,2018,D,,A,,A,,A,270,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219494,25,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219494,26,0,5,02,D,400,D,,A,3,D,,B,2004,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04219494,27,0,1,03,D,600,D,,A,,A,03,F,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219524,14,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219564,10,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1700,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20202,04219584,22,0,5,01,D,100,D,,A,1,D,,B,2013,D,,A,,A,,A,18760,V,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219594,11,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219604,6,0,1,01,D,100,D,,A,3,D,,B,1965,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219694,30,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219814,4,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219824,12,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219884,23,0,5,01,D,100,D,,A,3,D,04,D,2019,D,290000,D,5000,D,,C,6000,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04219884,24,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04219914,13,0,5,01,D,100,D,,A,3,D,10,D,2018,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219924,26,0,5,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219964,20,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04219994,10,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220034,28,0,5,01,D,100,D,,A,3,D,05,D,2018,D,,A,,A,,A,890,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220234,34,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220234,35,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220274,19,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220274,20,0,5,02,D,300,D,,A,3,D,,B,1935,D,,A,,A,,A,1400,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20202,04220324,14,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,130,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220374,15,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220384,10,0,1,01,D,400,D,,A,3,D,,B,1970,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220404,43,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220404,44,0,5,02,D,300,D,,A,1,D,,B,2007,D,,A,,A,,A,150,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220514,23,0,5,01,D,100,D,,A,1,D,,B,2017,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220514,24,0,5,02,D,300,D,,A,1,D,,B,2016,D,,A,,A,,A,1800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220514,25,0,5,03,D,300,D,,A,3,D,,B,2012,D,,A,,A,,A,0,D,1,D,4,D,2,D,,A,,A,,A,,A,,A,1,D
20202,04220564,10,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220584,16,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220584,17,0,1,02,D,400,D,,A,3,D,03,F,2015,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220614,16,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,8300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220614,17,0,5,02,D,300,D,,A,1,D,,B,2013,D,,A,,A,,A,1300,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20202,04220664,14,0,5,01,D,100,D,,A,3,D,05,D,2019,D,180000,D,10000,D,11500,D,2800,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20202,04220754,12,0,5,01,D,100,D,,A,3,D,12,D,2018,D,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220764,28,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220784,30,0,5,01,D,100,D,,A,3,D,01,D,2018,D,,A,,A,,A,9600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220834,15,0,5,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,1700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20202,04220854,8,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
