QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20202,04268223,6,0,1,190,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268563,10,0,1,190,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268923,9,0,1,220,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268923,10,0,1,220,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268923,11,0,1,220,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269763,5,0,1,190,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269763,6,0,1,190,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269833,8,0,1,110,D,03,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269863,9,0,2,110,D,01,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269933,4,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269933,5,0,1,190,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269933,6,0,1,190,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270243,7,0,1,130,D,03,D,213,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270323,16,0,1,110,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270323,17,0,1,110,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270323,18,0,1,110,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270393,1,0,2,190,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270573,6,0,2,200,D,01,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270953,6,0,1,140,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271293,4,0,2,130,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271423,18,0,1,110,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271423,19,0,1,110,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271423,20,0,1,110,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271543,13,0,1,190,D,02,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271543,14,0,1,190,D,03,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04271633,4,0,1,200,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272593,6,0,1,190,D,02,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272593,7,0,1,190,D,03,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272593,8,0,1,190,D,02,D,3527,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272593,9,0,2,190,D,01,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272743,6,0,2,190,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272803,4,0,2,200,D,01,D,896,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272803,5,0,2,200,D,01,D,896,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273433,5,0,1,100,D,01,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273653,4,0,1,190,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274123,7,0,1,190,D,02,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274353,7,0,1,200,D,03,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274363,9,0,1,220,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274363,10,0,1,150,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274363,11,0,1,210,D,01,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20202,04274363,11,1,1,190,D,01,D,94,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274363,11,2,1,220,D,01,D,46,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274603,5,0,1,200,D,02,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274933,9,0,1,220,D,02,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274983,3,0,1,190,D,03,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275053,1,0,1,110,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275813,8,0,1,190,D,02,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275983,9,0,2,200,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276013,6,0,2,190,D,01,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276163,9,0,1,200,D,03,D,152,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276313,14,0,1,110,D,03,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276313,15,0,1,220,D,03,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276313,16,0,1,190,D,01,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276313,17,0,1,190,D,02,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276313,18,0,1,190,D,03,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276503,5,0,1,190,D,03,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276733,4,0,1,110,D,03,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04277213,6,0,1,130,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04277343,2,0,1,190,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278423,4,0,1,190,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278723,12,0,1,190,D,04,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278723,13,0,1,130,D,04,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279023,5,0,1,190,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279023,6,0,1,200,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279023,7,0,1,200,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279023,8,0,1,200,D,04,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279023,9,0,2,200,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279203,5,0,1,190,D,04,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279223,4,0,1,190,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279223,5,0,2,190,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279273,10,0,1,170,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279273,11,0,1,120,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279393,13,0,1,200,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279393,14,0,1,200,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279393,15,0,1,200,D,04,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279693,16,0,1,190,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280123,11,0,1,110,D,03,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280123,12,0,1,110,D,04,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280123,13,0,2,200,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280123,14,0,2,110,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280703,7,0,1,140,D,04,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280823,2,0,1,190,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280823,3,0,1,190,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280823,4,0,1,190,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280823,5,0,1,190,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280823,6,0,2,190,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281313,10,0,1,220,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281313,11,0,1,220,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281313,12,0,1,220,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281533,2,0,1,190,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282393,2,0,1,130,D,04,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282543,8,0,1,200,D,02,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282543,9,0,1,200,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282543,10,0,1,200,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282643,9,0,1,190,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282643,10,0,2,190,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282643,11,0,2,110,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283103,7,0,1,190,D,02,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283103,8,0,1,190,D,03,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283103,9,0,1,190,D,04,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283103,10,0,1,190,D,04,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283783,3,0,1,190,D,04,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284053,5,0,1,190,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284573,6,0,1,190,D,04,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284803,11,0,1,200,D,04,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285083,3,0,1,190,D,02,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285123,2,0,1,190,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285213,20,0,1,150,D,03,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285293,2,0,1,190,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285493,16,0,1,190,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285493,17,0,1,190,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285493,18,0,1,190,D,03,D,792,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285493,19,0,2,190,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286323,3,0,1,190,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286323,4,0,1,190,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286323,5,0,1,190,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286323,6,0,2,190,D,02,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286393,2,0,1,190,D,02,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286393,3,0,1,190,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286393,4,0,1,190,D,04,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286873,7,0,1,190,D,04,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04287403,1,0,1,190,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04287403,2,0,1,200,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04287403,3,0,2,190,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04288783,2,0,1,190,D,04,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04288993,8,0,1,190,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289043,3,0,1,200,D,04,D,485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289043,4,0,1,200,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289113,12,0,1,120,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289113,13,0,1,190,D,03,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289193,7,0,1,190,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289193,8,0,1,190,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289193,9,0,2,190,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289293,9,0,1,200,D,05,D,448,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289993,15,0,1,100,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290083,14,0,1,110,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290083,15,0,1,190,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290183,11,0,1,130,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290303,15,0,1,130,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290383,18,0,2,190,D,03,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290683,4,0,1,200,D,05,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290833,6,0,1,130,D,04,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,4,0,1,110,D,03,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,5,0,1,110,D,04,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,6,0,1,110,D,05,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,7,0,1,110,D,04,D,136,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,8,0,2,110,D,03,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291123,9,0,2,110,D,03,D,241,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291433,8,0,1,190,D,04,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291913,27,0,1,190,D,05,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292013,4,0,1,130,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292013,5,0,2,110,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292403,9,0,1,190,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292423,10,0,1,190,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292783,9,0,1,130,D,05,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292833,2,0,2,190,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04293073,4,0,1,200,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04293923,11,0,1,190,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04293963,32,0,1,150,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294123,4,0,1,130,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294313,2,0,1,190,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294443,13,0,1,110,D,03,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294443,14,0,1,110,D,04,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294443,15,0,1,110,D,05,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294763,1,0,1,190,D,05,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294773,12,0,1,220,D,03,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295133,24,0,1,100,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295243,19,0,1,200,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295243,20,0,1,190,D,04,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295243,21,0,1,190,D,05,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295283,5,0,1,110,D,05,D,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295643,3,0,2,110,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295763,12,0,1,190,D,03,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296523,9,0,1,200,D,05,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296733,8,0,1,190,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296733,9,0,2,190,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296763,7,0,1,190,D,04,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296763,8,0,1,190,D,05,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296763,9,0,1,190,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296783,10,0,1,220,D,04,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297263,4,0,2,130,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297503,4,0,1,190,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297683,8,0,1,220,D,04,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297723,3,0,1,190,D,03,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297823,8,0,2,190,D,03,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297823,9,0,2,130,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298023,5,0,1,110,D,03,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298023,590,0,1,110,D,04,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298023,591,0,1,110,D,05,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298043,5,0,1,130,D,04,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298043,6,0,1,190,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298043,560,0,1,190,D,04,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298043,561,0,1,190,D,05,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298213,4,0,2,220,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298333,9,0,1,130,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298423,9,0,1,190,D,03,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298783,13,0,1,190,D,05,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298853,6,0,1,190,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299053,5,0,1,190,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299053,6,0,1,190,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299053,7,0,1,190,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299053,8,0,2,190,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299463,7,0,1,110,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04310652,7,0,1,190,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04310662,2,0,1,110,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311122,23,0,1,150,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311172,13,0,1,110,D,01,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311172,14,0,1,110,D,02,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311172,15,0,1,110,D,03,D,193,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311172,16,0,2,170,D,01,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311392,10,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311422,10,0,1,200,D,01,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311622,3,0,1,190,D,03,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312012,13,0,1,200,D,02,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312242,9,0,1,110,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312312,9,0,1,200,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312322,101,0,1,220,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312682,19,0,1,190,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312682,20,0,1,190,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,5,0,1,210,D,01,D,,H,130,D,200,D,210,D,110,D,,A,,A,,A,,A,,A
20202,04313212,5,1,1,110,D,01,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,5,2,1,130,D,01,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,5,3,1,150,D,01,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,5,4,1,190,D,01,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,5,5,1,200,D,01,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,6,0,1,210,D,01,D,,H,110,D,100,D,210,D,200,D,,A,,A,,A,,A,,A
20202,04313212,6,1,1,100,D,01,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,6,2,1,110,D,01,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,6,3,1,190,D,01,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,6,4,1,200,D,01,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,7,0,1,210,D,02,D,,H,110,D,210,D,100,D,200,D,,A,,A,,A,,A,,A
20202,04313212,7,1,1,100,D,02,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,7,2,1,110,D,02,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,7,3,1,190,D,02,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,7,4,1,200,D,02,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,8,0,1,210,D,03,D,,H,110,D,210,D,100,D,200,D,,A,,A,,A,,A,,A
20202,04313212,8,1,1,100,D,03,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,8,2,1,110,D,03,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,8,3,1,200,D,03,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,8,4,1,220,D,03,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,9,0,1,210,D,01,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20202,04313212,9,1,1,110,D,01,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,9,2,1,200,D,01,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,10,0,1,210,D,02,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20202,04313212,10,1,1,110,D,02,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,10,2,1,200,D,02,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,11,0,1,210,D,03,D,,H,110,D,200,D,,A,,A,,A,,A,,A,,A,,A
20202,04313212,11,1,1,110,D,03,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,11,2,1,200,D,03,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313352,10,0,1,120,D,03,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313582,2,0,1,190,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313612,7,0,1,130,D,01,D,614,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313902,2,0,1,110,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314142,12,0,2,220,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,8,0,1,190,D,03,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,9,0,1,190,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,10,0,1,190,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,11,0,1,190,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,4,0,1,110,D,03,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314612,2,0,1,190,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314652,5,0,1,190,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314692,6,0,2,210,D,01,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A
20202,04314692,6,1,2,200,D,01,D,267,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314692,6,2,2,110,D,01,D,368,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
