QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20202,04312682,30,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312682,31,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312782,7,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312822,6,0,1,420,D,1,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312822,7,0,1,420,D,1,D,02,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312923,8,0,1,620,D,1,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312962,7,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312962,8,0,1,510,D,1,D,01,D,336,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312962,9,0,1,620,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312992,7,0,1,410,D,1,D,02,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04313112,30,0,1,330,D,1,D,03,D,398,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,31,0,1,330,D,1,D,03,D,2323,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,32,0,1,330,D,1,D,03,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,33,0,1,420,D,1,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,34,0,1,420,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,35,0,1,330,D,1,D,03,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,36,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313112,37,0,1,510,D,1,D,03,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313142,8,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313142,9,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313162,11,0,1,200,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313162,12,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313182,19,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,18,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,19,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04313202,20,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,21,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,22,0,1,420,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,23,0,1,420,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,24,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,25,0,1,620,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,26,0,1,620,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,27,0,1,620,D,1,D,03,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,28,0,1,620,D,1,D,01,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,29,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313202,30,0,2,410,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04313212,20,0,1,200,D,1,D,01,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,21,0,1,420,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,22,0,1,620,D,1,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313212,23,0,1,620,D,1,D,03,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313262,14,0,1,120,D,1,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313262,15,0,1,330,D,1,D,03,D,305,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313272,25,0,1,120,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313292,21,0,1,900,D,1,D,03,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313292,21,1,1,510,D,1,D,03,D,615,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313292,21,2,1,420,D,1,D,03,D,385,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313292,22,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313302,14,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313302,15,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313302,16,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313352,18,0,1,510,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313352,19,0,1,620,D,1,D,01,D,78,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313452,5,0,1,420,D,1,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313462,12,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313493,6,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313532,9,0,1,420,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313532,10,0,1,510,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313532,11,0,1,620,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313582,17,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313582,18,0,1,420,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313582,19,0,1,620,D,1,D,13,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313592,5,0,1,420,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313592,6,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,11,0,1,900,D,1,D,02,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,11,1,1,620,D,1,D,02,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,11,2,1,420,D,1,D,02,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,12,0,1,540,D,1,D,02,D,,H,530,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,12,1,1,530,D,1,D,02,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313722,12,2,1,510,D,1,D,02,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313772,25,0,1,620,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313772,26,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313842,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313862,13,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313862,14,0,1,510,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313862,15,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313882,6,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313892,6,0,1,330,D,1,D,02,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313902,7,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313912,9,0,1,410,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04313923,9,0,1,110,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,10,0,1,120,D,1,D,03,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,11,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,12,0,1,620,D,1,D,02,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,13,0,1,620,D,1,D,03,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,14,0,2,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313923,15,0,2,620,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313942,16,0,1,200,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313942,17,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313942,18,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313942,19,0,1,510,D,1,D,03,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313962,12,0,1,510,D,1,D,03,D,182,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313962,13,0,1,530,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313962,14,0,1,620,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314002,37,0,1,420,D,1,D,03,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314002,38,0,1,620,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314002,39,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314052,23,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314052,24,0,1,620,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314062,10,0,1,420,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314062,11,0,1,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314062,12,0,1,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314062,13,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314092,30,0,1,200,D,1,D,01,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314092,31,0,1,200,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314092,32,0,1,330,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314092,33,0,1,420,D,2,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314092,34,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314122,9,0,1,420,D,1,D,03,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314122,10,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314232,12,0,1,620,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314232,13,0,1,620,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314232,14,0,1,620,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314292,16,0,1,410,D,1,D,02,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04314292,17,0,1,410,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04314292,18,0,1,620,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314292,19,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314292,20,0,1,620,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314362,3,0,1,510,D,1,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,20,0,1,200,D,1,D,03,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,21,0,1,110,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314392,22,0,1,620,D,1,D,13,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314402,9,0,1,620,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314402,10,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314422,10,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,19,0,1,110,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,20,0,1,200,D,1,D,01,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,21,0,1,200,D,1,D,01,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,22,0,1,620,D,1,D,01,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,23,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314432,24,0,1,620,D,1,D,03,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,8,0,1,200,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,9,0,1,200,D,1,D,02,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,10,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,11,0,1,420,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,12,0,1,510,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314442,13,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314462,14,0,1,620,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314472,9,0,2,120,D,1,D,01,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314572,4,0,1,510,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314612,11,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314612,12,0,1,620,D,1,D,01,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314612,13,0,1,620,D,1,D,02,D,661,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314612,14,0,1,620,D,1,D,03,D,661,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314622,13,0,1,410,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04314622,14,0,1,410,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04314622,15,0,1,410,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04314622,16,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314652,11,0,1,200,D,1,D,01,D,457,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314652,12,0,1,420,D,1,D,02,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314652,13,0,1,410,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04314652,14,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04314652,15,0,1,620,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314662,9,0,1,330,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314662,10,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314662,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314672,6,0,1,420,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314672,7,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314672,8,0,1,620,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314692,21,0,1,200,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314692,22,0,1,620,D,1,D,03,D,334,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314742,33,0,2,655,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20202,04314762,11,0,1,620,D,1,D,13,D,78,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314782,6,0,1,620,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314822,11,0,1,200,D,1,D,03,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314822,12,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314822,13,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314852,17,0,1,200,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314852,18,0,1,330,D,1,D,03,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314852,19,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314862,35,0,1,620,D,1,D,03,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314862,36,0,1,655,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20202,04314922,9,0,1,110,D,1,D,01,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,19,0,1,110,D,1,D,03,D,708,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,20,0,1,200,D,1,D,03,D,493,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,21,0,1,420,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,22,0,1,420,D,1,D,02,D,1680,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,23,0,1,420,D,1,D,03,D,1680,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,24,0,1,620,D,1,D,01,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314952,25,0,1,620,D,1,D,03,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314992,10,0,1,200,D,1,D,03,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314992,11,0,1,420,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314992,12,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314992,13,0,1,620,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315022,31,0,1,200,D,1,D,01,D,1977,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315022,32,0,1,620,D,1,D,13,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315022,33,0,1,620,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315022,34,0,1,620,D,1,D,02,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315022,35,0,1,620,D,1,D,03,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315102,8,0,1,510,D,1,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315152,11,0,1,620,D,1,D,13,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315203,9,0,1,330,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315212,21,0,1,410,D,1,D,01,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04315212,22,0,1,410,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04315212,23,0,1,900,D,1,D,02,D,,H,620,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315212,23,1,1,620,D,1,D,02,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315212,23,2,1,330,D,1,D,02,D,35,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315212,24,0,1,510,D,1,D,03,D,241,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315242,21,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315252,27,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315252,28,0,1,620,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315252,29,0,1,620,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315252,30,0,1,620,D,1,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315302,14,0,1,410,D,1,D,01,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20202,04315302,15,0,1,620,D,1,D,13,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315312,12,0,1,510,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315312,13,0,1,620,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315334,20,0,2,620,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315352,24,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315372,18,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315412,11,0,1,420,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315412,12,0,1,330,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315412,13,0,1,200,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315412,14,0,1,620,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315422,23,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315422,24,0,1,420,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315422,25,0,1,620,D,1,D,13,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315432,47,0,1,200,D,1,D,03,D,731,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315432,48,0,1,420,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315432,49,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315432,50,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
