QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20203,04413462,32,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,26,E,25,E,26,E,38,E,39,E,38,E,,A,1,D
20203,04413472,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20203,04413472,47,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04413492,24,0,1,,A,1,D,,A,1,D,2,D,,A,71,E,71,E,71,E,,A,,A,,A,49,E,49,E,49,E,,A,,A,,A,2,D,1,D
20203,04413552,14,0,1,,A,1,D,,A,1,D,2,D,,A,49,E,48,E,50,E,,A,,A,,A,38,E,39,E,37,E,,A,,A,,A,2,D,1,D
20203,04413572,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,186,D,186,D,80,D,,A,,A,,A,,A,1,D
20203,04413662,24,0,1,,A,,A,2,D,1,D,2,D,,A,36,E,36,E,36,E,,A,,A,,A,,A,,A,,A,84,E,84,E,84,E,2,D,1,D
20203,04413712,46,0,1,,A,1,D,,A,1,D,2,D,,A,49,E,49,E,48,E,,A,,A,,A,51,E,51,E,52,E,,A,,A,,A,2,D,1,D
20203,04413712,47,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04413732,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20203,04413732,18,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04413754,36,0,1,,A,1,D,,A,1,D,1,D,,A,86,E,86,E,85,E,125,E,125,E,127,E,58,E,58,E,57,E,,A,,A,,A,2,D,1,D
20203,04413754,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,264,D,264,D,264,D,,A,1,D
20203,04413772,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D
20203,04413772,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,149,D,149,D,149,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04413812,15,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D
20203,04413872,18,0,1,,A,,A,,A,1,D,1,D,,A,51,E,51,E,51,E,99,E,99,E,99,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04413882,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20203,04413882,40,0,1,,A,,A,,A,1,D,1,D,,A,44,E,43,E,43,E,74,E,75,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04413942,27,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,51,E,94,E,91,E,96,E,43,E,46,E,43,E,,A,,A,,A,2,D,1,D
20203,04413942,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20203,04413952,18,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,64,E,63,E,95,E,95,E,95,E,41,E,41,E,42,E,,A,,A,,A,2,D,1,D
20203,04413952,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D
20203,04414062,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20203,04414062,26,0,1,,A,,A,,A,1,D,2,D,,A,165,D,165,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414074,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20203,04414082,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04414082,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414122,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20203,04414122,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414132,9,0,1,,A,1,D,,A,1,D,1,D,,A,62,E,63,E,62,E,82,E,82,E,83,E,40,E,39,E,39,E,,A,,A,,A,2,D,1,D
20203,04414142,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20203,04414142,22,0,1,,A,,A,,A,1,D,1,D,,A,43,E,43,E,43,E,67,E,67,E,67,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414162,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414172,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,1,D
20203,04414172,32,0,1,0.99,D,1,D,,A,1,D,1,D,4,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,,A,,A,,A,2,D,1,D
20203,04414182,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,1,D
20203,04414182,32,0,1,,A,,A,,A,1,D,1,D,,A,40,E,43,E,41,E,70,E,67,E,69,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414204,14,0,1,,A,1,D,,A,1,D,1,D,,A,59,E,61,E,59,E,92,E,93,E,96,E,55,E,57,E,56,E,,A,,A,,A,2,D,1,D
20203,04414222,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04414222,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20203,04414222,11,0,1,,A,,A,,A,1,D,1,D,,A,63,E,63,E,63,E,97,E,97,E,97,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414232,23,0,1,,A,1,D,,A,1,D,1,D,,A,81,E,81,E,81,E,124,E,124,E,122,E,53,E,53,E,55,E,,A,,A,,A,1,D,1,D
20203,04414232,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D
20203,04414242,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20203,04414242,13,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414252,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,D,91,D,91,D,,A,1,D
20203,04414252,43,0,1,,A,,A,,A,1,D,1,D,,A,52,D,52,D,52,D,80,D,80,D,0,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20203,04414262,20,0,1,,A,1,D,,A,1,D,1,D,,A,58,E,63,E,60,E,103,E,96,E,100,E,59,E,61,E,60,E,,A,,A,,A,2,D,1,D
20203,04414332,13,0,1,,A,,A,2,D,1,D,2,D,,A,120,E,120,E,120,E,,A,,A,,A,,A,,A,,A,220,E,220,E,220,E,2,D,1,D
20203,04414332,14,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,48,E,50,E,71,E,71,E,71,E,32,E,34,E,32,E,,A,,A,,A,2,D,1,D
20203,04414384,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D
20203,04414384,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,82,D,82,D,82,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414392,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20203,04414402,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20203,04414402,17,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414422,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,85,D,85,D,,A,1,D
20203,04414422,25,0,1,,A,,A,,A,1,D,2,D,,A,128,D,128,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414433,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20203,04414433,8,0,1,,A,,A,,A,1,D,1,D,,A,23,D,23,D,23,D,94,D,94,D,94,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20203,04414474,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20203,04414474,28,0,1,,A,,A,,A,1,D,2,D,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414482,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,114,D,114,D,114,D,,A,1,D
20203,04414482,30,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414532,11,0,1,,A,1,F,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,6,D,6,D,6,D,,A,,A,,A,,A,1,D
20203,04414572,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04414592,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,104,D,104,D,,A,1,D
20203,04414592,15,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414592,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,43,D,43,D,43,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414642,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,335,D,335,D,335,D,,A,1,D
20203,04414642,35,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414642,36,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,129,D,129,D,129,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414682,35,0,1,,A,1,D,,A,1,D,2,D,,A,62,E,43,E,41,E,,A,,A,,A,64,E,42,E,40,E,,A,,A,,A,2,D,1,D
20203,04414682,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20203,04414724,16,0,1,,A,,A,,A,1,D,2,D,,A,269,T,261,T,258,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414724,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,255,D,255,D,255,D,,A,1,D
20203,04414732,23,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414732,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20203,04414752,7,0,1,,A,1,D,,A,1,D,2,D,,A,88,E,88,E,89,E,,A,,A,,A,82,E,82,E,81,E,,A,,A,,A,2,D,1,D
20203,04414762,19,0,1,0.30,D,,A,,A,1,D,1,D,,A,57,E,86,E,83,E,83,E,123,E,119,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414802,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04414802,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414802,23,0,1,,A,,A,,A,1,D,2,D,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04414822,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,285,D,285,D,285,D,,A,1,D
20203,04414822,22,0,1,,A,,A,,A,1,D,1,D,,A,51,E,51,E,51,E,75,E,75,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414842,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20203,04414842,18,0,1,,A,,A,,A,1,D,1,D,,A,36,E,34,E,35,E,57,E,59,E,58,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04414852,17,0,1,0.75,D,1,D,,A,2,D,1,D,,A,,A,,A,,A,22,E,22,E,22,E,14,E,14,E,14,E,,A,,A,,A,2,D,1,D
20203,04414982,35,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,49,G,50,G,49,G,136,G,135,G,136,G,,A,1,D
20203,04414982,36,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,185,D,185,D,185,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415002,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,70,D,77,D,,A,1,D
20203,04415002,9,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415062,31,0,1,,A,1,D,,A,1,D,1,D,,A,93,E,93,E,93,E,137,E,137,E,137,E,63,E,63,E,63,E,,A,,A,,A,2,D,1,D
20203,04415062,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,207,D,207,D,207,D,,A,1,D
20203,04415082,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,1,D
20203,04415082,13,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415092,16,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415092,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20203,04415142,10,0,1,,A,1,D,,A,1,D,2,D,,A,93,E,93,E,92,E,,A,,A,,A,90,E,90,E,91,E,,A,,A,,A,2,D,1,D
20203,04415142,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20203,04415152,64,0,1,,A,,A,2,D,1,D,2,D,,A,60,E,59,E,59,E,,A,,A,,A,,A,,A,,A,142,E,143,E,143,E,2,D,1,D
20203,04415152,65,0,1,,A,,A,,A,1,D,1,D,,A,40,E,40,E,41,E,60,E,60,E,59,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415172,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,1,D
20203,04415212,23,0,1,,A,1,D,,A,1,D,1,D,,A,47,E,45,E,45,E,70,E,70,E,70,E,43,E,45,E,45,E,,A,,A,,A,2,D,1,D
20203,04415212,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,24,D,24,D,,A,1,D
20203,04415222,36,0,1,,A,1,D,,A,1,D,1,D,,A,81,E,64,E,75,E,127,E,103,E,120,E,75,E,60,E,70,E,,A,,A,,A,2,D,1,D
20203,04415222,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20203,04415222,38,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,4,E,4,E,77,E,9,E,7,E,47,E,4,E,6,E,,A,,A,,A,2,D,1,D
20203,04415243,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20203,04415243,40,0,1,,A,,A,,A,1,D,1,D,,A,57,E,58,E,58,E,93,E,92,E,92,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415282,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20203,04415282,37,0,1,,A,,A,,A,1,D,1,D,,A,80,E,80,E,80,E,122,E,122,E,122,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415304,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20203,04415304,22,0,1,,A,,A,,A,1,D,1,D,,A,38,E,38,E,38,E,57,E,57,E,57,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415314,18,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415314,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20203,04415332,12,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415362,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,168,D,168,D,168,D,,A,1,D
20203,04415362,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,D,61,D,61,D,,A,1,D
20203,04415362,35,0,1,,A,1,D,,A,1,D,1,D,,A,30,D,30,D,30,D,35,D,35,D,35,D,117,D,117,D,117,D,,A,,A,,A,1,D,1,D
20203,04415402,19,0,1,,A,,A,,A,1,D,1,D,,A,79,E,79,E,83,E,121,E,121,E,117,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415402,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20203,04415412,39,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415412,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,126,D,126,D,126,D,,A,1,D
20203,04415422,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20203,04415422,45,0,1,,A,1,D,,A,1,D,2,D,,A,53,E,53,E,53,E,,A,,A,,A,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20203,04415422,46,0,1,,A,1,D,,A,1,D,1,D,,A,65,E,63,E,65,E,93,E,95,E,93,E,42,E,42,E,42,E,,A,,A,,A,2,D,1,D
20203,04415434,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20203,04415434,14,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415472,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,106,D,106,D,106,D,,A,1,D
20203,04415472,49,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415514,25,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415514,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,182,D,182,D,182,D,,A,1,D
20203,04415572,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,166,D,160,D,160,D,,A,1,D
20203,04415572,24,0,1,,A,,A,,A,1,D,2,D,,A,42,D,42,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415612,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20203,04415612,33,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415642,43,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,64,E,61,E,105,E,105,E,108,E,65,E,65,E,65,E,,A,,A,,A,2,D,1,D
20203,04415642,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,106,D,106,D,106,D,,A,1,D
20203,04415702,32,0,1,,A,1,D,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,1,D,1,D
20203,04415732,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D
20203,04415732,40,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415752,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,38,D,38,D,38,D,,A,1,D
20203,04415752,42,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415752,43,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415782,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20203,04415782,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415782,10,0,1,,A,,A,,A,1,D,2,D,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415842,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20203,04415842,24,0,1,,A,,A,,A,1,D,2,D,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415892,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20203,04415892,37,0,1,,A,,A,,A,1,D,1,D,,A,66,E,71,E,69,E,114,E,109,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415904,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,107,D,107,D,,A,1,D
20203,04415904,12,0,1,,A,,A,,A,1,D,2,D,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04415942,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20203,04415942,34,0,1,,A,,A,,A,1,D,1,D,,A,39,E,47,E,46,E,61,E,73,E,74,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04415962,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,1,D
20203,04415962,45,0,1,0.01,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04415962,46,0,1,,A,1,D,,A,1,D,1,D,,A,62,E,66,E,20,E,108,E,101,E,33,E,62,E,65,E,20,E,,A,,A,,A,2,D,1,D
20203,04415992,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20203,04415992,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20203,04415992,30,0,1,,A,,A,,A,1,D,1,D,,A,100,E,100,E,104,E,154,E,154,E,150,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20203,04416042,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,96,D,96,D,,A,1,D
20203,04416042,39,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04416052,66,0,1,,A,1,D,,A,1,D,1,D,,A,79,E,86,E,84,E,141,E,131,E,136,E,80,E,83,E,80,E,,A,,A,,A,2,D,1,D
20203,04416052,67,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,375,D,375,D,425,D,,A,1,D
20203,04416072,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20203,04416072,16,0,1,,A,,A,,A,1,D,1,D,,A,56,E,55,E,55,E,74,E,75,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
