QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20202,04214874,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04214994,1,0,1,160,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04215084,1,0,2,140,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04215374,1,0,1,195,D,1,D,01,D,1200,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216114,1,0,1,180,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04216984,1,0,2,120,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217404,1,0,1,140,D,1,D,01,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04217424,1,0,1,120,D,1,D,02,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04218224,1,0,1,140,D,3,D,03,D,328,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220164,1,0,1,195,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220324,1,0,1,220,D,1,D,02,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20202,04220324,1,1,1,120,D,1,D,02,D,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04220974,1,0,1,140,D,1,D,03,D,1037,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221754,1,0,1,120,D,1,D,01,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221824,1,0,1,140,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04221824,2,0,1,195,D,1,D,01,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222144,1,0,1,195,D,1,D,02,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222344,1,0,1,100,D,3,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04222554,1,0,1,140,D,1,D,03,D,1600,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223474,10,0,1,180,D,1,D,01,D,398,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223824,1,0,1,140,D,1,D,02,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04223844,1,0,1,120,D,1,D,01,D,1310,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224114,1,0,2,120,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224204,1,0,1,120,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04224484,1,0,1,195,D,1,D,01,D,1735,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04225094,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226234,1,0,1,120,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226584,1,0,1,140,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226584,2,0,1,100,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226774,1,0,2,140,D,1,D,02,D,1532,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226864,1,0,1,120,D,1,D,04,D,293,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226864,2,0,1,100,D,1,D,04,D,455,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04226914,1,0,2,140,D,1,D,02,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227524,1,0,1,140,D,1,D,03,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04227524,2,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228094,1,0,1,140,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228634,1,0,1,195,D,1,D,03,D,400,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228804,1,0,1,140,D,1,D,04,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228834,1,0,1,195,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04228854,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04229724,1,0,1,195,D,1,D,04,D,1484,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230074,1,0,1,100,D,1,D,04,D,143,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230274,1,0,1,140,D,1,D,02,D,5700,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230494,1,0,1,140,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,1,0,2,220,D,1,D,02,D,,H,,A,,A,220,D,195,D,,A,,A,,A,,A,,A,,A,,A
20202,04230514,1,1,2,100,D,1,D,02,D,283,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,1,2,2,140,D,1,D,02,D,708,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230514,1,3,2,195,D,1,D,02,D,209,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230594,1,0,1,195,D,1,D,04,D,1030,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04230734,1,0,1,100,D,1,D,03,D,679,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231034,1,0,1,220,D,1,D,03,D,,H,,A,,A,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20202,04231034,1,1,1,140,D,1,D,03,D,2706,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04231844,1,0,2,120,D,1,D,02,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232084,1,0,1,120,D,1,D,03,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232174,1,0,1,160,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232544,1,0,1,100,D,1,D,04,D,372,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04232814,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04233314,1,0,1,120,D,1,D,04,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04233874,1,0,1,220,D,1,D,04,D,,H,,A,,A,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20202,04233874,1,1,1,160,D,1,D,04,D,1041,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04233874,1,2,1,140,D,1,D,04,D,359,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04234614,1,0,1,195,D,3,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04234644,1,0,1,100,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04234874,1,0,1,140,D,1,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04234874,2,0,1,140,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04234874,3,0,1,140,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04235194,1,0,1,195,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04235264,1,0,1,120,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04235274,1,0,1,140,D,1,D,04,D,1500,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04235804,1,0,1,100,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04236764,1,0,2,140,D,1,D,03,D,2889,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04236764,2,0,2,160,D,1,D,03,D,803,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04237884,1,0,1,195,D,1,D,04,D,1520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04238014,1,0,1,120,D,1,D,03,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04238464,1,0,1,120,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04238824,1,0,1,140,D,1,D,03,D,585,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04239884,1,0,1,120,D,1,D,03,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04239964,1,0,1,195,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04239994,1,0,1,140,D,2,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04240584,1,0,1,140,D,1,D,04,D,849,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04240754,1,0,1,195,D,1,D,05,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04240914,1,0,1,140,D,1,D,05,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04241104,1,0,1,195,D,1,D,03,D,964,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04241104,2,0,1,180,D,1,D,04,D,250,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04241374,1,0,1,195,D,3,D,03,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04241964,1,0,1,195,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04243464,1,0,1,140,D,1,D,05,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04243694,1,0,1,180,D,1,D,03,D,300,D,,A,0,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04243784,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04244234,1,0,1,195,D,1,D,05,D,953,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04244954,1,0,1,120,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04245134,1,0,1,140,D,1,D,05,D,1296,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04245364,1,0,1,180,D,1,D,03,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04245894,1,0,1,140,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267503,1,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04267833,1,0,1,160,D,1,D,02,D,509,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268053,1,0,1,120,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268563,1,0,1,100,D,1,D,01,D,536,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04268873,1,0,1,120,D,1,D,01,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269103,1,0,1,140,D,1,D,02,D,1467,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269103,2,0,1,195,D,1,D,01,D,716,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269293,1,0,1,195,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04269763,1,0,1,210,D,1,D,02,D,1188,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270933,1,0,2,120,D,1,D,01,D,278,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04270973,1,0,1,195,D,1,D,01,D,716,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272053,1,0,1,120,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04272803,1,0,1,140,D,1,D,03,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273413,1,0,1,140,D,1,D,03,D,1190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273863,1,0,1,140,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04273903,1,0,1,195,D,1,D,02,D,1475,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274013,1,0,1,120,D,1,D,01,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274013,2,0,1,160,D,1,D,01,D,680,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04274823,1,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275213,1,0,1,140,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275983,1,0,1,210,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04275983,2,0,1,160,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276153,1,0,1,100,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276413,1,0,1,100,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276413,2,0,1,140,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04276413,3,0,1,195,D,1,D,01,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04277193,1,0,1,120,D,3,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04277913,1,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278033,1,0,1,120,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278033,2,0,1,140,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04278683,1,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279263,1,0,1,195,D,1,D,04,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279683,1,0,1,160,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04279733,1,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280703,1,0,1,180,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280893,1,0,1,100,D,2,D,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280893,2,0,1,140,D,2,D,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04280903,1,0,2,140,D,1,D,02,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281573,1,0,1,195,D,2,D,,A,,A,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04281653,1,0,1,140,D,1,D,02,D,1313,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282703,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282703,2,0,1,100,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282703,3,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04282703,4,0,1,195,D,1,D,02,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283473,1,0,1,140,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04283693,1,0,1,140,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284023,1,0,1,180,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284033,1,0,1,100,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284573,1,0,1,195,D,1,D,04,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04284733,1,0,1,195,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285013,1,0,1,140,D,3,D,04,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285553,1,0,1,120,D,1,D,04,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04285553,2,0,2,195,D,1,D,02,D,638,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04286683,1,0,2,180,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04287173,1,0,1,120,D,1,D,02,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04288153,1,0,1,140,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04288483,1,0,1,140,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04288573,1,0,2,140,D,1,D,02,D,2400,D,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289153,1,0,1,180,D,1,D,04,D,100,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289543,1,0,1,120,D,1,D,03,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04289893,1,0,2,140,D,1,D,03,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04290153,1,0,1,120,D,1,D,04,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291703,1,0,1,140,D,1,D,05,D,2200,D,,A,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04291923,1,0,1,160,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04292173,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04293463,1,0,1,140,D,1,D,03,D,1467,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04293923,1,0,1,160,D,1,D,05,D,2116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294243,1,0,1,195,D,1,D,05,D,1780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04294443,1,0,1,140,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295133,1,0,1,195,D,1,D,05,D,495,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04295763,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04296943,1,0,1,140,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297173,1,0,1,180,D,1,D,04,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297433,1,0,1,120,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297823,1,0,1,195,D,1,D,05,D,484,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297833,1,0,1,180,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04297833,2,0,2,120,D,1,D,03,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04298743,1,0,1,195,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299463,1,0,1,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04299533,1,0,2,120,D,1,D,03,D,350,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04310152,1,0,1,120,D,1,D,02,D,1310,F,,A,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311112,1,0,2,195,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04311342,1,0,1,195,D,1,D,02,D,538,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04312012,1,0,2,140,D,1,D,01,D,2200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313022,1,0,1,195,D,1,D,03,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313352,1,0,1,220,D,1,D,02,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20202,04313352,1,1,1,120,D,1,D,02,D,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04313352,2,0,1,195,D,1,D,02,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314182,1,0,1,100,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314192,1,0,1,120,D,1,D,01,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314192,2,0,1,100,D,1,D,01,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314412,1,0,1,195,D,1,D,02,D,632,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04314692,1,0,1,140,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315402,1,0,1,195,D,1,D,01,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315412,1,0,1,195,D,1,D,03,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315432,1,0,1,195,D,1,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315692,1,0,1,120,D,1,D,02,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315902,1,0,2,180,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04315972,1,0,1,120,D,1,D,02,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04316002,1,0,1,120,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04316072,1,0,1,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04316322,1,0,1,100,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04316382,1,0,1,120,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04316582,1,0,1,195,D,1,D,01,D,588,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04317683,1,0,1,195,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04319022,1,0,1,195,D,1,D,02,D,702,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04319534,1,0,1,140,D,1,D,02,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04320402,1,0,1,140,D,1,D,03,D,3500,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04320782,1,0,2,195,D,1,D,02,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04320822,1,0,1,140,D,1,D,02,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04321092,1,0,1,195,D,1,D,03,D,662,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04321692,1,0,1,140,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323702,1,0,1,160,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323782,1,0,2,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323802,1,0,1,160,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04323942,1,0,1,195,D,1,D,04,D,896,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325342,1,0,1,195,D,1,D,02,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325342,2,0,1,120,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325362,1,0,1,100,D,1,D,04,D,534,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325432,1,0,1,140,D,1,D,04,D,604,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04325942,1,0,1,120,D,1,D,04,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04326242,1,0,1,160,D,1,D,04,D,550,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327032,1,0,1,160,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327124,1,0,2,140,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04327342,1,0,1,120,D,1,D,03,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
