QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FURNPURY,FURN_URY,FURNMO,FURNMO_,FURNGFTC,FURN_FTC,FURNPURX,FURN_URX,FRNPRY1,FRNPRY1_,FRNPRY2,FRNPRY2_,FRNPRY3,FRNPRY3_,FRNPRY4,FRNPRY4_,FRNPRY5,FRNPRY5_,FRNPRY6,FRNPRY6_,FRNPRY7,FRNPRY7_,FRNPRY8,FRNPRY8_,FRNPRY9,FRNPRY9_
20203,04292804,12,0,1,200,D,08,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04292804,13,0,1,212,D,08,D,1,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293014,17,0,1,212,D,08,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293034,10,0,1,120,D,06,D,1,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293034,11,0,1,181,D,07,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293034,12,0,1,180,D,07,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293034,13,0,1,220,D,06,D,1,D,,H,200,D,205,D,,A,,A,,A,,A,,A,,A,,A
20203,04293034,13,1,1,200,D,06,D,1,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293034,13,2,1,205,D,06,D,1,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293044,13,0,1,100,D,08,D,1,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293044,14,0,1,171,D,08,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293044,15,0,1,173,D,08,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293044,16,0,1,214,D,08,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293054,2,0,1,212,D,06,D,1,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293114,25,0,1,215,D,07,D,2,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293154,4,0,1,100,D,06,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293154,5,0,1,212,D,06,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293184,6,0,1,101,D,07,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293184,7,0,1,102,D,07,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293184,8,0,1,121,D,06,D,1,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293204,9,0,1,173,D,06,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293224,11,0,1,140,D,08,D,1,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293264,6,0,1,201,D,07,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293264,7,0,1,206,D,07,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293264,8,0,1,215,D,08,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,9,0,1,171,D,08,D,1,D,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,10,0,1,171,D,08,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,11,0,1,173,D,08,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,12,0,1,200,D,07,D,1,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,13,0,1,200,D,08,D,1,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,14,0,1,200,D,08,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,15,0,1,200,D,08,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,16,0,1,205,D,08,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,17,0,1,200,D,08,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,18,0,1,215,D,08,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,19,0,1,214,D,08,D,1,D,531,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293324,20,0,1,214,D,08,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293334,13,0,1,141,D,08,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,13,0,1,100,D,08,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,14,0,1,101,D,08,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,15,0,1,102,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,16,0,1,107,D,08,D,1,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,17,0,1,173,D,08,D,1,D,258,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,18,0,1,212,D,08,D,1,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293344,19,0,1,215,D,08,D,1,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293364,15,0,1,173,D,08,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293364,16,0,1,201,D,07,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293494,11,0,1,201,D,06,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293524,23,0,1,121,D,07,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293524,24,0,1,201,D,08,D,1,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293594,2,0,2,141,D,06,D,1,D,182,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293664,4,0,1,200,D,08,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293674,1,0,1,107,D,07,D,1,D,606,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293684,3,0,1,201,D,08,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293714,4,0,1,120,D,08,D,1,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293754,4,0,1,200,D,06,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,0,1,900,D,07,D,1,D,,H,900,D,107,D,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,1,1,107,D,07,D,1,D,195,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,2,1,130,D,07,D,1,D,104,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,3,1,199,D,07,D,1,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,4,1,200,D,07,D,1,D,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,5,1,201,D,07,D,1,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,6,6,1,214,D,07,D,1,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,0,2,900,D,06,D,1,D,,H,900,D,110,D,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,1,2,110,D,06,D,1,D,68,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,2,2,150,D,06,D,1,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,3,2,171,D,06,D,1,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,4,2,196,D,06,D,1,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293794,7,5,2,201,D,06,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293924,14,0,1,196,D,07,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293924,15,0,1,180,D,08,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293924,16,0,1,214,D,07,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293924,17,0,2,121,D,06,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293934,8,0,1,212,D,07,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293944,9,0,1,200,D,07,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293964,30,0,1,107,D,08,D,1,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293964,31,0,1,141,D,06,D,1,D,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04293964,32,0,1,173,D,08,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294234,5,0,1,180,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294434,5,0,2,215,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294774,9,0,1,107,D,07,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294794,6,0,1,200,D,07,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294884,8,0,1,110,D,06,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294884,9,0,1,141,D,06,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294884,10,0,1,171,D,06,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294904,8,0,1,107,D,08,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294914,6,0,1,204,D,08,D,1,D,,H,200,D,201,D,,A,,A,,A,,A,,A,,A,,A
20203,04294914,6,1,1,200,D,08,D,1,D,68,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294914,6,2,1,201,D,08,D,1,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04294974,6,0,1,141,D,07,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295094,17,0,1,121,D,08,D,1,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295134,4,0,2,200,D,06,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,19,0,1,140,D,07,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,20,0,1,180,D,07,D,1,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,21,0,1,199,D,07,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,22,0,1,200,D,07,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,23,0,1,201,D,07,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295244,24,0,1,212,D,07,D,1,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295674,1,0,1,160,D,08,D,1,D,,H,101,D,150,D,102,D,,A,,A,,A,,A,,A,,A
20203,04295674,1,1,1,101,D,08,D,1,D,224,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295674,1,2,1,150,D,08,D,1,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295674,1,3,1,102,D,08,D,1,D,69,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295674,2,0,1,173,D,07,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295714,12,0,1,180,D,06,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295764,8,0,2,171,D,06,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295764,9,0,2,200,D,06,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295804,9,0,1,107,D,06,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295804,10,0,1,102,D,06,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295804,11,0,1,120,D,07,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295804,12,0,1,171,D,08,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295894,6,0,1,100,D,08,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04295974,13,0,1,181,D,07,D,1,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296204,9,0,1,173,D,07,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296204,10,0,1,201,D,07,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296354,4,0,1,205,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296354,5,0,1,200,D,07,D,1,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296364,3,0,1,206,D,08,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296384,4,0,1,214,D,08,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,24,0,1,900,D,08,D,1,D,,H,900,D,102,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,24,1,1,102,D,08,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,24,2,1,104,D,08,D,1,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,24,3,1,201,D,08,D,1,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,25,0,1,900,D,06,D,1,D,,H,900,D,150,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,25,1,1,150,D,06,D,1,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,25,2,1,173,D,06,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,25,3,1,215,D,06,D,1,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,26,0,1,900,D,06,D,1,D,,H,900,D,173,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,26,1,1,173,D,06,D,1,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,26,2,1,181,D,06,D,1,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,26,3,1,201,D,06,D,1,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,27,0,1,900,D,07,D,1,D,,H,900,D,173,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,27,1,1,171,D,07,D,1,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,27,2,1,173,D,07,D,1,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,27,3,1,181,D,07,D,1,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,28,0,1,900,D,08,D,1,D,,H,900,D,173,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,28,1,1,173,D,08,D,1,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,28,2,1,196,D,08,D,1,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,28,3,1,200,D,08,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,29,0,1,900,D,08,D,1,D,,H,900,D,180,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,29,1,1,104,D,08,D,1,D,2,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,29,2,1,180,D,08,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,29,3,1,205,D,08,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,30,0,1,900,D,07,D,1,D,,H,900,D,181,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,30,1,1,150,D,07,D,1,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,30,2,1,171,D,07,D,1,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,30,3,1,181,D,07,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,31,0,1,192,D,06,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,32,0,1,900,D,08,D,1,D,,H,900,D,192,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,32,1,1,192,D,08,D,1,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,32,2,1,201,D,08,D,1,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,33,0,1,900,D,06,D,1,D,,H,900,D,196,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,33,1,1,192,D,06,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,33,2,1,196,D,06,D,1,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,33,3,1,201,D,06,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,34,0,1,900,D,08,D,1,D,,H,900,D,196,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,34,1,1,192,D,08,D,1,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,34,2,1,196,D,08,D,1,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,34,3,1,201,D,08,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,35,0,1,900,D,06,D,1,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,35,1,1,199,D,06,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,35,2,1,200,D,06,D,1,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,35,3,1,215,D,06,D,1,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,36,0,1,900,D,08,D,1,D,,H,900,D,200,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,36,1,1,104,D,08,D,1,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,36,2,1,200,D,08,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,36,3,1,206,D,08,D,1,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,37,0,1,900,D,06,D,1,D,,H,900,D,201,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,37,1,1,173,D,06,D,1,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,37,2,1,201,D,06,D,1,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,38,0,1,900,D,06,D,1,D,,H,900,D,206,D,,A,,A,,A,,A,,A,,A,,A
20203,04296404,38,1,1,180,D,06,D,1,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,38,2,1,201,D,06,D,1,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296404,38,3,1,206,D,06,D,1,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296414,11,0,1,121,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296444,6,0,1,201,D,08,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296504,11,0,1,181,D,08,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296524,9,0,1,150,D,07,D,1,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296524,10,0,1,199,D,06,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296544,5,0,1,150,D,06,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296554,5,0,1,200,D,07,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296634,10,0,1,173,D,07,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296634,11,0,1,192,D,07,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296654,7,0,1,171,D,06,D,1,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296674,5,0,2,141,D,06,D,1,D,479,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296764,12,0,1,171,D,06,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296764,13,0,1,201,D,07,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296784,8,0,1,173,D,08,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296894,10,0,1,173,D,07,D,1,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296894,11,0,1,206,D,07,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296944,5,0,1,150,D,08,D,1,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,20,0,1,106,D,07,D,1,D,,H,101,D,102,D,107,D,100,D,,A,,A,,A,,A,,A
20203,04296994,20,1,1,101,D,07,D,1,D,1831,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,20,2,1,102,D,07,D,1,D,1046,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,20,3,1,107,D,07,D,1,D,2094,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,20,4,1,100,D,07,D,1,D,4531,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,21,0,1,160,D,07,D,1,D,,H,101,D,107,D,121,D,,A,,A,,A,,A,,A,,A
20203,04296994,21,1,1,101,D,07,D,1,D,4757,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,21,2,1,107,D,07,D,1,D,5438,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,21,3,1,121,D,07,D,1,D,4077,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,22,0,1,150,D,08,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,23,0,1,171,D,07,D,1,D,2442,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,24,0,1,171,D,07,D,1,D,1925,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,25,0,1,900,D,07,D,1,D,,H,121,D,173,D,,A,,A,,A,,A,,A,,A,,A
20203,04296994,25,1,1,121,D,07,D,1,D,1348,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,25,2,1,173,D,07,D,1,D,449,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,26,0,1,173,D,07,D,1,D,4156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,27,0,1,173,D,07,D,1,D,699,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,28,0,1,200,D,07,D,1,D,1818,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,29,0,1,214,D,07,D,1,D,7895,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04296994,30,0,1,205,D,07,D,1,D,2007,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,7,0,1,101,D,07,D,1,D,614,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,8,0,1,102,D,08,D,1,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,9,0,1,173,D,07,D,2,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,10,0,1,173,D,06,D,1,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,11,0,1,200,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297174,12,0,1,214,D,06,D,1,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297194,5,0,1,200,D,07,D,1,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297194,6,0,1,201,D,07,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297194,7,0,1,212,D,07,D,1,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297204,9,0,1,140,D,06,D,1,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297204,10,0,1,200,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297264,4,0,1,180,D,06,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297274,13,0,1,201,D,07,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297274,14,0,1,200,D,07,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297344,7,0,2,201,D,06,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297434,9,0,1,180,D,08,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297454,4,0,1,200,D,07,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297454,5,0,1,212,D,06,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297514,2,0,1,150,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297524,6,0,1,212,D,08,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297584,9,0,1,150,D,08,D,1,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297584,10,0,1,180,D,07,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297584,11,0,1,200,D,06,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297624,3,0,1,201,D,07,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297624,4,0,1,212,D,07,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297684,8,0,1,200,D,08,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297694,5,0,1,171,D,07,D,1,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297694,6,0,1,200,D,07,D,1,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297734,3,0,1,214,D,08,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297824,6,0,1,101,D,07,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297834,11,0,1,122,D,08,D,1,D,,H,120,D,121,D,,A,,A,,A,,A,,A,,A,,A
20203,04297834,11,1,1,120,D,08,D,1,D,1533,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297834,11,2,1,121,D,08,D,1,D,767,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04297834,12,0,1,107,D,08,D,1,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
