QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20202,04317912,28,0,1,370,D,1,D,60,D,02,D
20202,04317912,29,0,1,380,D,1,D,10,D,13,D
20202,04317912,30,0,1,410,D,1,D,15,D,03,D
20202,04317952,41,0,1,830,D,1,D,30,D,13,D
20202,04317952,42,0,1,610,D,1,D,100,D,02,D
20202,04317952,43,0,1,610,D,1,D,100,D,03,D
20202,04317952,44,0,1,370,D,1,D,50,D,03,D
20202,04317952,45,0,1,355,D,1,D,30,D,03,D
20202,04317952,46,0,1,400,D,1,D,16,D,03,D
20202,04317952,47,0,2,610,D,1,D,100,D,01,D
20202,04317962,33,0,1,830,D,1,D,80,D,13,D
20202,04317962,34,0,1,840,D,1,D,100,D,02,D
20202,04317962,35,0,1,840,D,1,D,149,D,01,D
20202,04317962,36,0,1,150,D,1,D,15,D,01,D
20202,04317962,37,0,1,700,D,1,D,138,D,03,D
20202,04318032,69,0,1,500,D,1,D,440,D,03,D
20202,04318032,70,0,1,370,D,1,D,25,D,01,D
20202,04318032,71,0,1,370,D,1,D,25,D,02,D
20202,04318032,72,0,1,370,D,1,D,25,D,03,D
20202,04318032,73,0,1,355,D,1,D,17,D,13,D
20202,04318032,74,0,1,355,D,1,D,6,D,13,D
20202,04318032,75,0,2,520,D,1,D,50,D,01,D
20202,04318032,76,0,2,370,D,1,D,50,D,01,D
20202,04318052,32,0,1,830,D,1,D,64,D,01,D
20202,04318052,33,0,1,830,D,1,D,64,D,02,D
20202,04318052,34,0,1,840,D,1,D,119,D,01,D
20202,04318052,35,0,2,320,D,1,D,11,D,01,D
20202,04318072,24,0,1,355,D,1,D,14,D,13,D
20202,04318092,23,0,1,840,D,1,D,104,D,01,D
20202,04318102,39,0,1,520,D,1,D,100,D,01,D
20202,04318102,40,0,2,160,D,1,D,30,D,01,D
20202,04318112,48,0,1,840,D,1,D,128,D,02,D
20202,04318112,49,0,1,150,D,1,D,129,D,01,D
20202,04318112,50,0,1,150,D,1,D,4,D,01,D
20202,04318112,51,0,1,150,D,1,D,4,D,02,D
20202,04318112,52,0,1,150,D,1,D,4,D,03,D
20202,04318112,53,0,1,210,D,1,D,26,D,01,D
20202,04318112,54,0,1,210,D,1,D,14,D,02,D
20202,04318112,55,0,1,330,D,1,D,15,D,13,D
20202,04318112,56,0,1,355,D,1,D,22,D,13,D
20202,04318122,28,0,1,830,D,1,D,140,D,01,D
20202,04318122,29,0,1,830,D,1,D,140,D,02,D
20202,04318122,30,0,1,810,D,1,D,15,D,01,D
20202,04318122,31,0,1,530,D,1,D,5,D,02,D
20202,04318122,32,0,1,355,D,1,D,13,D,13,D
20202,04318122,33,0,1,370,D,1,D,65,D,03,D
20202,04318162,13,0,1,500,D,1,D,250,D,01,D
20202,04318162,14,0,1,500,D,1,D,250,D,02,D
20202,04318162,15,0,1,500,D,1,D,250,D,03,D
20202,04318162,16,0,1,530,D,1,D,113,F,03,D
20202,04318202,13,0,1,150,D,1,D,200,D,01,D
20202,04318202,14,0,2,520,D,1,D,13,D,01,D
20202,04318212,30,0,1,840,D,1,D,90,D,01,D
20202,04318212,31,0,1,330,D,1,D,10,D,13,D
20202,04318212,32,0,2,840,D,1,D,15,D,01,D
20202,04318342,24,0,1,610,D,1,D,100,D,03,D
20202,04318342,25,0,2,820,D,1,D,32,D,01,D
20202,04318402,32,0,1,355,D,1,D,12,D,13,D
20202,04318492,15,0,1,830,D,1,D,40,D,13,D
20202,04318512,20,0,1,210,D,1,D,462,D,01,D
20202,04318512,21,0,1,210,D,1,D,62,D,02,D
20202,04318512,22,0,1,210,D,1,D,11,D,03,D
20202,04318612,16,0,1,830,D,1,D,46,D,13,D
20202,04318612,17,0,1,500,D,1,D,2000,D,01,D
20202,04318612,18,0,2,810,D,1,D,138,D,01,D
20202,04318632,8,0,1,840,D,1,D,50,D,02,D
20202,04318632,9,0,1,355,D,1,D,13,D,13,D
20202,04318692,16,0,1,830,D,1,D,25,D,13,D
20202,04318692,17,0,1,150,D,1,D,100,D,03,D
20202,04318692,18,0,1,330,D,1,D,10,D,13,D
20202,04318692,19,0,1,310,D,1,D,32,D,01,D
20202,04318692,20,0,1,310,D,1,D,32,D,02,D
20202,04318692,21,0,1,310,D,1,D,32,D,03,D
20202,04318712,17,0,1,355,D,1,D,10,D,13,D
20202,04318712,18,0,1,355,D,1,D,14,D,13,D
20202,04318712,19,0,2,355,D,1,D,60,D,01,D
20202,04318752,20,0,1,150,D,1,D,10,D,03,D
20202,04318752,21,0,1,150,D,1,D,10,D,03,D
20202,04318752,22,0,1,150,D,1,D,10,D,03,D
20202,04318752,23,0,1,150,D,1,D,10,D,03,D
20202,04318752,24,0,1,150,D,1,D,10,D,03,D
20202,04318752,25,0,1,330,D,1,D,7,D,13,D
20202,04318752,26,0,1,355,D,1,D,11,D,13,D
20202,04318802,47,0,1,800,D,1,D,25,D,01,D
20202,04318802,48,0,1,800,D,1,D,25,D,02,D
20202,04318802,49,0,1,800,D,1,D,50,D,03,D
20202,04318802,50,0,1,150,D,1,D,8,D,01,D
20202,04318802,51,0,1,150,D,1,D,8,D,02,D
20202,04318802,52,0,1,150,D,1,D,8,D,03,D
20202,04318832,33,0,1,840,D,1,D,99,D,01,D
20202,04318882,25,0,1,830,D,1,D,65,D,13,D
20202,04318882,26,0,1,610,D,1,D,910,D,03,D
20202,04318882,27,0,1,150,D,1,D,33,D,01,D
20202,04318882,28,0,1,400,D,1,D,1058,D,03,D
20202,04318902,14,0,1,830,D,1,D,69,D,13,D
20202,04318902,15,0,1,840,D,1,D,13,D,01,D
20202,04318902,16,0,1,840,D,1,D,13,D,02,D
20202,04318902,17,0,1,840,D,1,D,13,D,03,D
20202,04318942,46,0,1,500,D,1,D,41,D,02,D
20202,04318942,47,0,1,500,D,1,D,41,D,03,D
20202,04318942,48,0,1,700,D,1,D,39,D,03,D
20202,04319022,27,0,1,830,D,1,D,33,D,13,D
20202,04319022,28,0,1,355,D,1,D,17,D,13,D
20202,04319042,23,0,1,830,D,1,D,83,D,13,D
20202,04319042,24,0,1,355,D,1,D,35,D,13,D
20202,04319062,22,0,1,610,D,1,D,500,D,02,D
20202,04319102,12,0,1,355,D,1,D,15,D,13,D
20202,04319212,60,0,1,210,D,1,D,16,D,02,D
20202,04319212,61,0,1,355,D,1,D,7,D,13,D
20202,04319242,9,0,1,330,D,1,D,10,D,13,D
20202,04319242,10,0,1,355,D,1,D,12,D,13,D
20202,04319312,6,0,1,355,D,1,D,9,D,13,D
20202,04319342,10,0,1,150,D,1,D,20,D,01,D
20202,04319342,11,0,1,150,D,1,D,20,D,02,D
20202,04319342,12,0,1,150,D,1,D,20,D,03,D
20202,04319382,21,0,1,800,D,1,D,7000,D,01,D
20202,04319382,22,0,1,820,D,1,D,300,D,01,D
20202,04319382,23,0,1,150,D,1,D,150,D,02,D
20202,04319392,11,0,1,830,D,1,D,110,D,13,D
20202,04319392,12,0,1,355,D,1,D,15,D,13,D
20202,04319402,17,0,1,840,D,1,D,100,D,01,D
20202,04319402,18,0,2,520,D,1,D,20,D,01,D
20202,04319452,34,0,1,355,D,1,D,15,D,13,D
20202,04319452,35,0,2,840,D,1,D,45,D,01,D
20202,04319472,12,0,1,520,D,1,D,40,D,01,D
20202,04319472,13,0,1,330,D,1,D,11,D,13,D
20202,04319502,36,0,1,150,D,1,D,25,D,02,D
20202,04319502,37,0,1,150,D,1,D,25,D,03,D
20202,04319502,38,0,1,530,D,1,D,50,D,02,D
20202,04319502,39,0,1,530,D,1,D,50,D,03,D
20202,04319502,40,0,2,150,D,1,D,25,D,01,D
20202,04319502,41,0,2,530,D,1,D,50,D,01,D
20202,04319534,18,0,1,210,D,1,D,50,D,03,D
20202,04319534,19,0,1,330,D,1,D,10,D,13,D
20202,04319542,40,0,1,840,D,1,D,30,D,03,D
20202,04319542,41,0,1,355,D,1,D,35,D,01,D
20202,04319542,42,0,1,355,D,1,D,40,D,03,D
20202,04319542,43,0,1,380,D,1,D,2,D,01,D
20202,04319542,44,0,1,340,D,1,D,16,D,02,D
20202,04319542,45,0,2,840,D,1,D,12,D,01,D
20202,04319542,46,0,2,840,D,1,D,35,D,01,D
20202,04319602,55,0,1,355,D,1,D,10,D,13,D
20202,04319602,56,0,1,340,D,1,D,20,D,01,D
20202,04319602,57,0,1,340,D,1,D,20,D,02,D
20202,04319602,58,0,1,340,D,1,D,20,D,03,D
20202,04319622,15,0,1,330,D,1,D,16,D,13,D
20202,04319622,16,0,1,355,D,1,D,17,D,13,D
20202,04319632,13,0,1,830,D,1,D,30,D,13,D
20202,04319732,19,0,1,150,D,1,D,150,D,01,D
20202,04319732,20,0,2,840,D,1,D,100,D,01,D
20202,04319752,19,0,1,840,D,1,D,100,D,01,D
20202,04319752,20,0,2,840,D,1,D,80,D,01,D
20202,04319762,26,0,1,830,D,1,D,9,F,01,D
20202,04319762,27,0,1,355,D,1,D,10,D,13,D
20202,04319762,28,0,1,355,D,1,D,10,D,13,D
20202,04319762,29,0,1,355,D,1,D,10,D,13,D
20202,04319762,30,0,2,500,D,1,D,150,D,01,D
20202,04319802,12,0,1,830,D,1,D,100,D,13,D
20202,04319842,40,0,1,830,D,1,D,70,D,13,D
20202,04319842,41,0,1,520,D,1,D,150,D,01,D
20202,04319842,42,0,1,520,D,1,D,150,D,02,D
20202,04319842,43,0,1,520,D,1,D,100,D,03,D
20202,04319842,44,0,1,355,D,1,D,14,D,13,D
20202,04319842,45,0,2,840,D,1,D,12,D,01,D
20202,04319852,7,0,1,150,D,1,D,143,D,03,D
20202,04319982,35,0,1,830,D,1,D,300,D,13,D
20202,04319982,36,0,1,610,D,1,D,100,D,01,D
20202,04319992,39,0,1,700,D,1,D,40,D,13,D
20202,04319992,40,0,1,330,D,1,D,10,D,13,D
20202,04319992,41,0,1,355,D,1,D,16,D,13,D
20202,04319992,42,0,1,355,D,1,D,8,D,13,D
20202,04319992,43,0,2,610,D,1,D,180,D,01,D
20202,04320012,43,0,1,150,D,1,D,119,D,03,D
20202,04320012,44,0,1,150,D,1,D,17,D,02,D
20202,04320012,45,0,2,150,D,1,D,60,D,01,D
20202,04320012,46,0,2,150,D,1,D,60,D,01,D
20202,04320012,47,0,2,150,D,1,D,33,D,01,D
20202,04320012,48,0,2,150,D,1,D,59,D,01,D
20202,04320012,49,0,2,150,D,1,D,12,D,01,D
20202,04320012,50,0,2,150,D,1,D,20,D,01,D
20202,04320022,21,0,1,830,D,1,D,120,D,13,D
20202,04320032,43,0,1,830,D,1,D,50,D,01,D
20202,04320032,44,0,1,150,D,1,D,232,D,01,D
20202,04320032,45,0,1,355,D,1,D,26,D,13,D
20202,04320032,46,0,2,150,D,1,D,75,D,01,D
20202,04320114,33,0,1,840,D,1,D,14,D,01,D
20202,04320114,34,0,1,840,D,1,D,14,D,02,D
20202,04320114,35,0,1,840,D,1,D,14,D,03,D
20202,04320114,36,0,1,700,D,1,D,20,D,13,D
20202,04320114,37,0,2,840,D,1,D,13,D,01,D
20202,04320182,11,0,1,355,D,1,D,45,D,13,D
20202,04320192,18,0,1,150,D,1,D,107,F,01,D
20202,04320202,16,0,1,530,D,1,D,10,D,02,D
20202,04320252,43,0,1,830,D,1,D,30,D,13,D
20202,04320252,44,0,1,830,D,1,D,20,D,13,D
20202,04320252,45,0,1,700,D,1,D,30,F,13,D
20202,04320252,46,0,1,330,D,1,D,15,D,13,D
20202,04320252,47,0,1,355,D,1,D,12,D,13,D
20202,04320402,31,0,1,830,D,1,D,75,D,13,D
20202,04320402,32,0,1,520,D,1,D,40,D,03,D
20202,04320502,13,0,1,800,D,1,D,426,D,13,D
20202,04320592,44,0,1,530,D,1,D,120,D,01,D
20202,04320592,45,0,1,150,D,1,D,25,D,02,D
20202,04320592,46,0,1,150,D,1,D,25,D,03,D
20202,04320592,47,0,1,355,D,1,D,15,D,13,D
20202,04320592,48,0,2,150,D,1,D,25,D,01,D
20202,04320632,21,0,1,310,D,1,D,130,D,01,D
20202,04320632,22,0,1,330,D,1,D,11,D,13,D
20202,04320782,30,0,1,160,D,1,D,20,D,03,D
20202,04320782,31,0,1,355,D,1,D,14,D,13,D
20202,04320782,32,0,1,355,D,1,D,54,D,13,D
20202,04320842,61,0,1,160,D,1,D,4,D,02,D
20202,04320842,62,0,1,160,D,1,D,3,D,03,D
20202,04320842,63,0,1,160,D,1,D,3,D,04,D
20202,04320842,64,0,1,210,D,1,D,15,D,02,D
20202,04320842,65,0,1,210,D,1,D,15,D,04,D
20202,04320842,66,0,1,700,D,1,D,5,D,13,D
20202,04320842,67,0,1,330,D,1,D,14,D,13,D
20202,04320842,68,0,1,355,D,1,D,10,D,13,D
20202,04320842,69,0,1,355,D,1,D,14,D,13,D
20202,04320842,70,0,1,355,D,1,D,5,D,13,D
20202,04320922,42,0,1,355,D,1,D,59,D,13,D
20202,04320992,29,0,1,830,D,2,D,20,D,13,D
20202,04320992,30,0,1,330,D,1,D,9,D,13,D
20202,04320992,31,0,1,355,D,1,D,8,D,13,D
20202,04321022,20,0,1,830,D,1,D,20,D,13,D
20202,04321022,21,0,2,840,D,1,D,14,D,02,D
20202,04321072,18,0,1,840,D,1,D,40,D,04,D
20202,04321152,27,0,1,520,D,1,D,20,D,03,D
20202,04321152,28,0,1,530,D,1,D,360,D,03,D
20202,04321152,29,0,1,370,D,1,D,90,D,04,D
20202,04321172,26,0,1,830,D,1,D,79,D,13,D
20202,04321172,27,0,1,830,D,1,D,50,D,02,D
20202,04321172,28,0,1,830,D,1,D,37,D,04,D
20202,04321172,29,0,1,520,D,1,D,22,D,03,D
20202,04321172,30,0,1,210,D,1,D,42,D,04,D
20202,04321282,35,0,1,840,D,1,D,60,D,03,D
20202,04321282,36,0,1,600,D,1,D,80,D,02,D
20202,04321412,19,0,2,610,D,1,D,100,D,02,D
20202,04321412,20,0,2,610,D,1,D,40,D,02,D
20202,04321422,26,0,1,355,D,1,D,6,D,13,D
20202,04321422,27,0,2,820,D,1,D,95,D,02,D
20202,04321432,33,0,1,150,D,1,D,5,D,02,D
20202,04321432,34,0,1,210,D,2,D,720,D,04,D
20202,04321432,35,0,1,310,D,1,D,75,D,04,D
20202,04321432,36,0,1,330,D,1,D,5,D,13,D
20202,04321442,18,0,1,330,D,1,D,15,D,02,D
20202,04321442,19,0,1,330,D,1,D,15,D,03,D
20202,04321442,20,0,1,330,D,1,D,15,D,04,D
20202,04321502,25,0,1,355,D,1,D,90,D,13,D
20202,04321522,16,0,1,320,D,1,D,38,D,04,D
20202,04321572,26,0,1,840,D,1,D,50,F,02,D
20202,04321612,20,0,1,830,D,1,D,150,D,02,D
20202,04321612,21,0,1,355,D,1,D,150,D,13,D
20202,04321632,20,0,1,830,D,1,D,100,D,13,D
20202,04321672,43,0,1,210,D,1,D,25,D,13,D
20202,04321672,44,0,1,355,D,1,D,73,D,13,D
20202,04321672,45,0,2,840,D,1,D,85,D,02,D
20202,04321672,46,0,2,520,D,1,D,20,D,02,D
20202,04321672,47,0,2,150,D,1,D,25,D,02,D
20202,04321762,9,0,2,810,D,1,D,13,D,02,D
20202,04321762,10,0,2,530,D,1,D,2,D,02,D
20202,04321782,48,0,1,830,D,1,D,60,D,13,D
20202,04321782,49,0,2,840,D,1,D,20,D,02,D
20202,04321782,53,0,1,355,D,1,D,7,D,13,D
20202,04321802,26,0,1,830,D,1,D,100,D,13,D
20202,04321812,34,0,2,150,D,1,D,35,D,02,D
20202,04321822,28,0,1,840,D,1,D,300,D,03,D
20202,04321832,44,0,1,840,D,1,D,14,D,03,D
20202,04321832,45,0,1,840,D,1,D,14,D,04,D
20202,04321832,46,0,1,500,D,1,D,50,D,03,D
20202,04321832,47,0,1,500,D,1,D,150,D,02,D
20202,04321832,48,0,1,150,D,1,D,10,D,02,D
20202,04321832,49,0,1,210,D,1,D,20,D,02,D
20202,04321832,50,0,1,700,D,1,D,27,D,13,D
20202,04321832,51,0,1,355,D,1,D,20,D,13,D
20202,04321832,52,0,2,840,D,1,D,14,D,02,D
20202,04321962,20,0,1,340,D,1,D,40,D,04,D
20202,04321972,52,0,1,840,D,1,D,13,D,02,D
20202,04321972,53,0,1,840,D,1,D,13,D,03,D
20202,04321972,54,0,1,840,D,1,D,13,D,04,D
20202,04321972,55,0,1,330,D,1,D,6,D,13,D
20202,04321972,56,0,1,330,D,1,D,10,D,13,D
20202,04321972,57,0,1,355,D,1,D,13,D,13,D
20202,04321972,58,0,1,370,D,1,D,10,D,03,D
20202,04321972,59,0,1,370,D,1,D,11,D,03,D
20202,04321972,60,0,1,370,D,1,D,30,D,04,D
20202,04321972,61,0,1,370,D,1,D,7,D,04,D
20202,04321972,62,0,1,370,D,1,D,20,D,04,D
20202,04322002,39,0,1,830,D,1,D,15,D,13,D
20202,04322002,40,0,1,840,D,1,D,15,D,02,D
20202,04322002,41,0,1,840,D,1,D,15,D,03,D
20202,04322002,42,0,1,840,D,1,D,15,D,04,D
20202,04322002,43,0,1,210,D,1,D,15,D,13,D
20202,04322002,44,0,1,330,D,1,D,5,D,13,D
20202,04322002,45,0,2,840,D,1,D,13,D,02,D
20202,04322012,27,0,1,830,D,1,D,45,D,13,D
20202,04322012,28,0,1,840,D,1,D,11,D,02,D
20202,04322012,29,0,1,840,D,1,D,11,D,03,D
20202,04322012,30,0,1,840,D,1,D,11,D,04,D
20202,04322012,31,0,1,700,D,1,D,12,D,13,D
20202,04322012,32,0,1,355,D,1,D,11,D,13,D
20202,04322032,38,0,1,810,D,1,D,5,D,02,D
20202,04322032,39,0,1,810,D,1,D,5,D,03,D
20202,04322032,40,0,1,810,D,1,D,5,D,04,D
20202,04322032,41,0,1,210,D,1,D,8,D,02,D
20202,04322032,42,0,1,210,D,1,D,8,D,03,D
20202,04322032,43,0,1,210,D,1,D,8,D,04,D
20202,04322032,44,0,1,700,D,1,D,6,D,13,D
20202,04322032,45,0,1,355,D,1,D,13,D,13,D
20202,04322032,46,0,1,355,D,1,D,6,D,03,D
20202,04322032,47,0,1,355,D,1,D,6,D,04,D
20202,04322032,48,0,2,810,D,1,D,5,D,02,D
20202,04322032,49,0,2,210,D,1,D,8,D,02,D
20202,04322072,28,0,1,840,D,1,D,60,D,02,D
20202,04322072,29,0,1,600,D,1,D,95,D,03,D
20202,04322072,30,0,1,520,D,1,D,50,D,02,D
20202,04322072,31,0,1,330,D,1,D,6,D,13,D
20202,04322072,32,0,1,355,D,1,D,11,D,13,D
20202,04322072,33,0,1,355,D,1,D,9,D,13,D
20202,04322092,26,0,1,500,D,1,D,80,D,02,D
20202,04322092,27,0,1,500,D,1,D,57,D,02,D
20202,04322092,28,0,1,150,D,1,D,27,D,02,D
20202,04322092,29,0,1,150,D,1,D,237,D,03,D
20202,04322092,30,0,1,210,D,1,D,30,D,02,D
20202,04322102,18,0,1,530,D,1,D,100,D,04,D
20202,04322122,19,0,1,830,D,1,D,100,D,03,D
20202,04322122,20,0,1,830,D,1,D,100,D,02,D
20202,04322122,21,0,2,610,D,1,D,48,D,02,D
20202,04322132,9,0,1,355,D,1,D,10,D,13,D
20202,04322132,10,0,1,355,D,1,D,30,D,13,D
20202,04322172,23,0,1,355,D,1,D,8,D,13,D
20202,04322242,31,0,1,830,D,1,D,37,D,13,D
20202,04322282,26,0,1,800,D,1,D,2500,D,13,D
20202,04322412,25,0,1,150,D,1,D,200,D,02,D
20202,04322442,10,0,1,160,D,1,D,20,D,02,D
20202,04322442,11,0,1,160,D,1,D,20,D,03,D
20202,04322442,12,0,1,160,D,1,D,20,D,04,D
20202,04322472,49,0,1,830,D,1,D,120,D,13,D
20202,04322472,50,0,1,830,D,1,D,39,D,13,D
20202,04322472,51,0,1,830,D,1,D,59,D,13,D
20202,04322472,52,0,1,820,D,1,D,160,D,03,D
20202,04322472,53,0,1,520,D,1,D,40,D,03,D
20202,04322472,54,0,1,210,D,1,D,25,D,13,D
20202,04322472,55,0,1,355,D,1,D,12,D,13,D
20202,04322552,12,0,1,830,D,1,D,6,D,02,D
20202,04322552,13,0,1,150,D,1,D,15,D,02,D
20202,04322552,14,0,1,150,D,1,D,15,D,03,D
20202,04322552,15,0,1,150,D,1,D,15,D,04,D
20202,04322552,16,0,2,500,D,1,D,18,D,02,D
20202,04322562,14,0,1,150,D,1,D,120,D,03,D
20202,04322632,13,0,1,840,D,1,D,60,F,02,D
20202,04322642,23,0,1,840,D,1,D,99,D,02,D
20202,04322642,24,0,1,355,D,1,D,15,D,13,D
20202,04322642,25,0,1,330,D,1,D,4,D,13,D
20202,04322642,26,0,1,330,D,1,D,10,D,13,D
20202,04322682,33,0,1,355,D,1,D,78,D,13,D
20202,04322752,56,0,1,830,D,1,D,12,D,13,D
20202,04322752,57,0,1,520,D,1,D,40,D,02,D
20202,04322752,58,0,1,210,D,1,D,33,D,03,D
20202,04322752,59,0,1,700,D,1,D,20,D,13,D
20202,04322752,60,0,1,330,D,1,D,10,D,13,D
20202,04322752,61,0,1,355,D,1,D,6,D,02,D
20202,04322752,62,0,1,355,D,1,D,15,D,03,D
20202,04322752,63,0,1,355,D,1,D,21,D,04,D
20202,04322812,19,0,1,355,D,1,D,23,D,13,D
20202,04322842,27,0,1,150,D,1,D,35,D,03,D
20202,04322872,51,0,1,800,D,1,D,300,D,13,D
20202,04322872,52,0,1,610,D,1,D,400,D,03,D
20202,04322872,53,0,1,820,D,1,D,300,D,03,D
20202,04322872,54,0,1,150,D,1,D,20,D,04,D
20202,04322872,55,0,1,330,D,1,D,20,D,13,D
20202,04322872,56,0,1,355,D,1,D,15,D,13,D
20202,04322952,49,0,1,830,D,1,D,22,D,13,D
20202,04322952,50,0,1,830,D,1,D,100,D,02,D
20202,04322952,51,0,1,820,D,1,D,195,D,04,D
20202,04322952,52,0,1,150,D,1,D,81,D,02,D
20202,04322952,53,0,1,150,D,1,D,81,D,03,D
20202,04322952,54,0,1,150,D,1,D,81,D,04,D
20202,04322952,55,0,1,320,D,1,D,25,D,03,D
20202,04322952,56,0,1,355,D,1,D,13,D,13,D
20202,04323102,15,0,1,150,D,1,D,11,D,02,D
20202,04323102,16,0,1,150,D,1,D,11,D,03,D
20202,04323102,17,0,1,150,D,1,D,11,D,04,D
20202,04323252,14,0,1,210,D,1,D,15,D,13,D
20202,04323282,53,0,1,830,D,1,D,58,D,02,D
20202,04323282,54,0,1,830,D,1,D,658,D,03,D
20202,04323282,55,0,1,610,D,1,D,60,D,02,D
20202,04323282,56,0,1,610,D,1,D,60,D,02,D
20202,04323282,57,0,1,500,D,1,D,120,D,02,D
20202,04323282,58,0,1,355,D,1,D,43,D,13,D
20202,04323282,59,0,1,370,D,1,D,30,D,04,D
20202,04323312,25,0,1,840,D,1,D,100,D,03,D
20202,04323352,44,0,1,830,D,1,D,30,D,13,D
20202,04323352,45,0,1,810,D,1,D,80,D,02,D
20202,04323352,46,0,1,810,D,1,D,80,D,03,D
20202,04323352,47,0,1,810,D,1,D,80,D,04,D
20202,04323352,48,0,1,520,D,1,D,70,D,02,D
20202,04323352,49,0,1,520,D,1,D,35,D,03,D
20202,04323352,50,0,1,150,D,1,D,100,D,04,D
20202,04323352,51,0,1,210,D,1,D,150,D,13,D
20202,04323352,52,0,1,330,D,1,D,15,D,13,D
20202,04323352,53,0,1,355,D,1,D,13,D,13,D
20202,04323352,54,0,1,355,D,1,D,10,D,13,D
20202,04323422,40,0,1,210,D,1,D,12,D,03,D
20202,04323422,41,0,2,370,D,1,D,50,D,02,D
20202,04323462,40,0,1,150,D,1,D,4,D,02,D
20202,04323462,41,0,1,150,D,1,D,4,D,03,D
20202,04323462,42,0,1,150,D,1,D,4,D,04,D
20202,04323462,43,0,1,210,D,1,D,9,D,02,D
20202,04323462,44,0,1,210,D,1,D,10,D,03,D
20202,04323462,45,0,1,355,D,1,D,13,D,13,D
20202,04323462,46,0,2,840,D,1,D,45,D,02,D
20202,04323522,20,0,1,820,D,1,D,70,D,02,D
20202,04323522,21,0,1,840,D,1,D,55,D,03,D
20202,04323532,23,0,1,830,D,1,D,22,D,13,D
20202,04323532,24,0,1,840,D,1,D,13,D,02,D
20202,04323532,25,0,1,840,D,1,D,13,D,03,D
20202,04323532,26,0,1,840,D,1,D,13,D,04,D
20202,04323552,17,0,1,150,D,1,D,45,D,04,D
20202,04323592,9,0,1,355,D,1,D,9,D,13,D
20202,04323602,27,0,1,150,D,1,D,95,D,02,D
20202,04323602,28,0,1,150,D,1,D,95,D,03,D
20202,04323602,29,0,1,150,D,1,D,95,D,04,D
20202,04323602,30,0,1,700,D,1,D,21,D,13,D
20202,04323612,15,0,1,700,D,1,D,25,D,13,D
20202,04323612,16,0,1,355,D,1,D,16,D,13,D
20202,04323642,33,0,1,830,D,1,D,41,D,13,D
20202,04323642,34,0,1,150,D,1,D,72,D,02,D
20202,04323642,35,0,1,150,D,1,D,72,D,03,D
20202,04323642,36,0,1,150,D,1,D,72,D,04,D
20202,04323642,37,0,2,150,D,1,D,65,D,02,D
20202,04323672,29,0,1,600,D,1,D,125,D,03,D
20202,04323702,31,0,1,355,D,1,D,12,D,13,D
20202,04323782,33,0,1,830,D,1,D,30,D,13,D
20202,04323782,34,0,1,380,D,1,D,15,D,13,D
20202,04323782,35,0,2,500,D,1,D,350,D,02,D
20202,04323872,21,0,1,700,D,1,D,20,D,13,D
20202,04323902,16,0,1,355,D,1,D,13,D,13,D
20202,04323932,29,0,1,330,D,1,D,8,D,13,D
20202,04323932,30,0,1,355,D,1,D,13,D,13,D
20202,04323932,31,0,1,355,D,1,D,17,D,13,D
20202,04323932,32,0,1,355,D,1,D,10,D,13,D
20202,04323932,33,0,1,410,D,1,D,10,D,02,D
20202,04323932,34,0,1,410,D,1,D,10,D,03,D
20202,04323932,35,0,1,410,D,1,D,10,D,04,D
20202,04323932,36,0,1,370,D,1,D,20,D,03,D
20202,04323942,27,0,1,210,D,1,D,9,D,03,D
20202,04323952,39,0,1,355,D,1,D,16,D,13,D
20202,04324012,38,0,1,355,D,1,D,30,D,13,D
20202,04324012,39,0,1,355,D,1,D,14,D,13,D
20202,04324012,40,0,1,355,D,1,D,12,D,13,D
20202,04324022,45,0,1,950,D,1,D,79,D,02,D
20202,04324022,46,0,1,950,D,1,D,79,D,03,D
20202,04324022,47,0,1,950,D,1,D,79,D,04,D
20202,04324022,48,0,1,210,D,1,D,42,D,02,D
20202,04324022,49,0,1,320,D,1,D,33,D,04,D
20202,04324022,50,0,2,520,D,1,D,32,D,02,D
20202,04324062,21,0,1,610,D,1,D,57,D,03,D
20202,04324062,22,0,1,160,D,1,D,21,D,04,D
20202,04324072,18,0,1,830,D,1,D,55,D,13,D
20202,04324072,19,0,1,840,D,1,D,40,D,02,D
20202,04324102,18,0,1,700,D,1,D,20,D,04,D
20202,04324102,19,0,1,355,D,1,D,10,D,13,D
20202,04324102,20,0,1,355,D,1,D,8,D,13,D
20202,04324132,10,0,1,355,D,1,D,10,D,13,D
20202,04324152,23,0,1,355,D,1,D,12,D,13,D
20202,04324262,38,0,1,610,D,1,D,50,D,02,D
20202,04324262,39,0,1,840,D,1,D,45,D,02,D
20202,04324262,40,0,1,330,D,1,D,11,D,13,D
20202,04324262,41,0,1,355,D,1,D,8,D,13,D
20202,04324262,42,0,1,340,D,1,D,4,D,03,D
20202,04324332,37,0,1,800,D,1,D,420,D,13,D
20202,04324332,38,0,1,830,D,1,D,90,D,13,D
20202,04324352,24,0,1,150,D,1,D,29,D,03,D
20202,04324352,25,0,1,150,D,1,D,29,D,04,D
20202,04324352,26,0,2,150,D,1,D,29,D,02,D
20202,04324362,32,0,1,700,D,1,D,28,D,13,D
20202,04324362,33,0,1,355,D,1,D,12,D,13,D
